ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60
11583,463,463,463,463,463,463,463,463,463,463,463,22,22,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
11584,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808
11585,783,783,464,464,464,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,50,50,50,50,50,50,688,688,688,688,688,688,688,688,688,688,688,688,688,88,88,88,88,88,429,429,429,429,429,429,429,429,429,429
11586,329,329,329,329,329,342,342,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,476,476,476,476,476,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,329,329,329,329,329,329,329,329
11587,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613
11588,43,43,43,43,192,192,192,192,192,192,192,192,192,192,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,237,237,237,237,237,237,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,493,493,493,493,493,493,493,380,380
11589,764,764,764,293,293,293,293,293,293,293,293,293,293,293,692,692,692,692,692,692,692,692,692,692,692,692,692,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,364
11590,504,504,679,679,679,679,679,679,679,679,679,679,679,679,679,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,760,760,760,282,282,282,638,638,282,282,282,282,705,705,705,705,282,282,282,282,282,282,282
11591,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,688,688,726,726,726,726,726,726,726,726,726,726,726,726,726,726,130,130,130,130,130,130,130,130,130,130,130,395,395,395,726,726,726,726
11592,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,77,77,77,77,77
11593,193,117,117,117,117,117,117,117,117,117,117,117,117,117,193,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,397,397,397,397,397,397,397,397,397,683,683,683,397,397,397,397,397,397,397,397,397,397,397,397,314,314,314,314
11594,422,535,535,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
11595,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608
11596,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
11597,411,411,411,411,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,0,0,0,0,0,0,0,0,0,0,0,0
11598,89,89,709,709,709,709,709,709,709,709,787,787,787,214,623,623,623,623,623,623,623,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,211,211,211,211,211,211,211,211,211,211
11599,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,477,477,477,477,477,477,477,477,477,790,790,790,790,790,97,97,97,97,97,97,97,728,728,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,805,805
11600,558,558,526,526,526,526,526,526,526,526,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
11601,88,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,774,774,774,774,774,774,271,271,271,271,271,271,271,271,271,271,271,271,524,524,524,524,524,524,524,524,524,433,433,433
11602,347,299,695,695,758,758,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,250,250,250,250,250,250,250,761,761,761,761,761,761,761,761,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,718,718,718,718,718,718,718
11603,521,521,521,761,761,761,761,761,761,761,761,761,761,104,104,104,104,104,761,761,761,761,761,761,761,761,761,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761
11604,140,140,140,140,140,140,140,140,712,140,712,712,712,712,712,712,712,712,712,712,712,140,140,140,140,501,501,501,501,501,501,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,175,22,22,22,22,22,22,22,22,175
11605,21,21,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,21,21,21,21,21,21,21,21,21,21,21,21,21,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134
11606,737,737,737,737,737,737,737,737,737,221,221,221,221,221,221,221,221,221,455,455,455,455,455,455,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,203,203,203,203,203,203,203,203,203,203,203
11607,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,205,205,205,205,205,205,205,205,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
11608,783,598,622,622,215,215,605,605,605,605,605,605,605,605,605,605,605,605,605,605,494,494,494,494,494,494,494,494,424,424,424,424,424,424,424,424,424,424,484,484,484,354,748,748,748,748,55,55,55,162,162,162,162,598,598,598,22,22,22,697,697
11609,257,257,257,257,257,555,555,555,555,555,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,555,555,555,555,555,555,134,134,134,134,134,134,134,134,134,134,134,134,280,280,280,280,280,280,280,280,280,280,280,163,163
11610,156,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,656,656,656,92,656,92,92,92,92,656,656,656,656,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
11611,649,649,649,649,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,22,22,22
11612,587,587,587,587,587,587,580,580,580,580,580,580,580,580,580,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,722,722,722,722,722,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,493,493,493,493,493,493,493
11613,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,492,492,492,492,492,492,492,492,492,492,492,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
11614,577,577,577,577,577,577,577,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,515,515,515,515,515,515,515,515,515,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
11615,250,692,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,353,353,353,353,353,353,353,353,353,353,353,353,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
11616,495,550,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,52,52,52,52,52,52,52,52,52,52,52,52,52,52,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,713,713,21,21,21,21,21,21,21
11617,435,435,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,347,347,347,347,347,347,347,347,347,347,347,347
11618,58,58,58,728,728,728,728,728,728,728,728,728,728,728,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
11619,459,459,459,71,71,71,71,71,71,71,71,71,71,71,71,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,69,69,69,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,418,418,418
11620,761,761,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,571,571,571,571,732,732,732,732,732,732,732,732,732,732,732,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
11621,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,775,775,775,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,788,788,788,788,788,694,694,337,337,337,337,337,337,337
11622,486,486,486,486,486,252,667,667,667,667,667,667,667,667,667,558,667,667,667,252,252,252,252,252,252,27,486,486,486,486,486,486,486,486,658,658,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,35,35,35,35,35,35,35
11623,552,552,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
11624,462,433,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,431,804,804,804,804,804,804,804,804,804,804,804,804,804,804,560,560,560,560,560,560,560,335,335,335,335,335,335,335,335,335,335,736,274,274,274,274,274,274,274,274,274,274
11625,369,369,313,313,313,313,369,369,369,369,369,369,369,369,369,369,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,128,128,128,128,128,128,128,128,128,128,128,85,85,85,85,85,85,447,447,447,717,717,717,747,747,747
11626,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,214,214,214,787,787,787,787,787,787,787,787,787,787,787,157,157,157,157,157,157,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708
11627,84,216,157,157,377,377,377,377,377,377,377,377,377,377,377,377,809,809,809,809,809,809,809,161,161,161,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,303,303,303,303,303,303,303,303,286,286,773,773
11628,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,116,116,116,116,116,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
11629,224,705,705,705,705,705,705,705,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,705,33,705,705,705,705,705,705,705,705,705,705,705,705,705,705,548,548,548,548,548,388,388,388,388,388,261
11630,508,395,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,45,45,45,45,45,45,45,540,540,540,540,540,540,540,540,540,540,540,540,540,609,609,609,308,308,308,308,308,308,308,308
11631,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,647,647,647,647,647,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
11632,779,779,735,735,735,735,735,735,735,735,735,779,779,779,779,779,779,779,779,779,334,334,334,507,507,735,735,735,735,735,735,507,507,507,334,334,334,334,334,334,334,334,334,111,111,111,111,111,111,111,111,111,111,111,111,111,111,33,33,33,33
11633,703,412,412,793,793,625,625,625,625,625,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,524,524,524,524,524,524,524,524,524,524
11634,463,463,721,721,721,721,721,721,721,547,547,547,547,547,547,547,34,34,34,34,34,34,34,34,34,34,34,34,34,34,753,753,753,753,753,753,753,753,753,753,753,753,753,322,322,322,322,322,322,322,322,322,322,322,322,322,322,753,753,753,753
11635,520,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,613,613,613,613,613,613,372,372,372,372,372,372,372,243,243,243,243,243,243,243,243,243,243,243,243,243,243,696,696,696,696,696,696,696,696,696,696,696,696,696,243,243
11636,98,730,98,98,630,630,630,630,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,377,377,377,377,377,377,377,667,667,667,667,667,252,252,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
11637,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,689,689,689,689,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
11638,410,410,410,510,510,510,510,510,510,174,174,174,174,174,174,174,174,174,174,174,174,174,477,477,115,115,115,115,115,115,115,115,115,115,115,115,115,115,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
11639,314,71,71,71,745,745,745,745,745,745,745,745,745,74,74,74,74,74,74,74,74,74,74,87,87,87,87,87,87,87,87,87,221,221,221,221,221,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447
11640,450,626,547,547,626,626,626,626,626,626,626,626,626,626,626,626,626,626,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,179
11641,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
11642,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,758,758,758,758,758,758,761,761,761,761,761,761,761,761,761,543,610,610,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
11643,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,297,297,297,297,297,297,297,297,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
11644,139,139,139,139,523,523,523,523,523,523,523,523,523,523,523,523,523,523,321,806,806,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806
11645,703,420,420,420,420,420,420,703,703,703,703,703,703,703,703,703,703,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
11646,811,609,609,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,281,281,281,281,281,280,280,280,480,480,480,480,480,480,480,480,480,480,480,480,480,477,477,811,811,811,811,811,811,811,811,811,811,811,811,811,618,618,618,618,618
11647,809,809,809,809,809,809,809,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,445,445,445,445,445,445,445,445,445,536,536,536,536,536,536,536,661,661,661,661,661,179,179
11648,436,436,436,436,436,443,443,443,443,443,443,443,436,436,436,436,436,420,420,420,420,420,420,420,38,38,38,38,38,38,38,38,38,328,328,328,328,197,197,533,209,209,209,209,702,105,105,105,105,702,702,472,472,472,472,770,770,770,770,770,770
11649,323,508,508,508,508,508,508,508,508,508,508,508,628,628,628,628,628,628,628,628,628,100,100,100,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,100,100,100,100,100,100,100,100,100,100,100,100,100,100
11650,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
11651,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,410,410,410,468,468,468,468,468,468,552,552,552,510,510,510,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477
11652,789,789,789,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,500,500,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674
11653,697,527,527,527,527,527,527,527,527,527,527,527,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,466,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
11654,492,492,506,506,506,506,506,506,506,506,506,506,506,481,481,481,481,481,481,481,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,522,457
11655,618,618,618,618,618,618,618,618,618,618,618,618,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,691,691,691,691,515,515,515,691,691,691,691,691,416,416,416,416,416,675,675,675,416,416,416,416,416,416,40
11656,748,748,797,797,797,797,797,748,664,664,664,748,748,748,748,748,748,748,748,748,748,748,748,748,797,797,797,576,576,576,576,576,576,576,576,576,664,664,664,664,664,180,180,180,180,664,664,664,664,43,43,43,43,43,43,43,43,43,43,43,43
11657,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,0,0,0,0,0,0,279,279,608,608,608,608,608,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
11658,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,234,234,234,234,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
11659,479,479,479,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,515,366,366,366,366,366,366,366,366,366,366,366,366,308,308,308,308,308,353,353,353,353,353,145,145,145,145
11660,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,511,511,570,570,570,570,570,570,570,570,570,570,570,161,161,161,161,161,161,161,161,0
