ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
11223,359,572,693,671,495,629,495,655,655,655,655,655,480,416,282,655,655,655,655,655,722,820,655,655,655,655,655,655,655,655,655,655,655,655,655,826,655,655,655,655,655,655,542,655,655,655,655,816,847,655,655,655,655,655,655,655,655,655,655,655,655,655,655
11224,829,105,758,758,832,446,202,443,443,443,596,832,443,443,443,752,443,443,555,443,443,699,443,564,443,443,443,443,443,443,443,443,443,443,443,443,176,443,443,443,443,443,760,620,448,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443
11225,719,200,638,689,714,849,702,618,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,697,670,670,670,670,670,670,670,670
11226,578,589,591,740,590,602,602,602,559,476,476,476,476,756,756,756,756,756,756,756,756,756,522,612,522,563,522,522,756,756,756,756,756,756,866,866,866,866,866,756,612,866,866,866,866,866,756,756,866,522,866,866,866,756,866,756,756,756,866,756,866,756,756
11227,122,781,801,586,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,287,615,615,615,615,615,615,615,615,615,615
11228,593,244,100,350,575,507,575,575,415,324,575,575,575,575,575,102,575,575,575,575,575,575,575,752,241,282,575,752,575,377,854,406,341,575,575,575,575,575,575,648,850,575,575,575,575,575,575,575,575,575,575,21,575,850,70,377,588,21,21,427,85,324,551
11229,588,595,556,764,496,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,174,770,523,531,746,531,77,531,531,531,531,531,531,531,531,186,531,531,531,531,531,531,531,531,531,305,531,531,531,531,531,531,531,531,531,531,425,575
11230,249,166,854,584,584,859,628,487,628,859,487,845,524,845,845,845,845,482,845,845,845,845,482,628,845,845,628,482,845,482,845,628,845,482,845,628,845,845,845,487,845,845,642,628,642,845,845,642,628,845,221,845,845,482,854,642,660,845,854,632,469,628,845
11231,522,425,658,741,513,610,610,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570
11232,211,381,596,678,655,655,722,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529
11233,689,577,512,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,583,595,595,595,595,595,595,595,595,595
11234,182,270,729,824,642,642,642,809,809,809,809,601,809,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,232,322,601,601,601,601,601,601,601,601,601
11235,385,526,194,832,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,613
11236,330,734,718,584,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,770,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529
11237,591,873,463,776,548,761,441,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
11238,465,197,831,605,605,794,794,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472
11239,83,262,454,870,671,671,870,870,870,870,870,870,870,870,870,870,870,870,870,261,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,855,870,870,870,870,870,870,870,562,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870
11240,706,856,580,593,488,488,488,488,488,488,488,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
11241,670,124,511,652,619,619,662,627,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,760,517,517,517,517,517,517,517,517,517
11242,527,784,280,609,321,321,763,267,666,666,666,763,666,664,778,792,664,664,792,664,664,664,664,664,754,50,664,664,664,664,664,664,822,664,530,664,664,664,664,664,792,664,664,792,664,664,664,664,791,754,664,664,610,664,664,664,691,360,664,782,569,569,569
11243,241,517,628,658,838,610,467,522,522,522,655,655,747,747,747,655,655,655,516,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,99,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,228,747,655,655,655,655,733,655,655,655,655,655
11244,401,215,514,826,826,826,826,595,808,595,595,595,800,835,835,528,599,800,569,680,779,835,779,680,680,779,680,680,680,680,779,680,680,512,680,661,680,680,680,680,215,680,772,111,595,595,680,826,680,680,826,680,784,750,453,595,595,680,453,453,680,680,453
11245,74,811,469,785,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
11246,55,402,443,650,655,641,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,361,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
11247,371,566,747,627,486,443,788,443,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441
11248,817,88,513,513,513,513,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,9,702,702,702,702,702,702,702,702,702,195,702,702,702,702,702,702,702,702,702,6,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
11249,721,35,596,734,734,497,497,449,449,475,475,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678
11250,106,542,443,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501
11251,416,3,616,703,655,572,769,709,624,541,541,490,490,490,490,490,490,490,490,490,490,541,541,769,541,541,541,490,541,490,490,490,490,769,490,769,490,490,541,490,490,490,769,490,490,769,490,490,624,490,490,490,490,490,490,769,490,490,490,490,769,857,625
11252,655,826,80,826,809,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,46,695,695,695,695,695,695,695,695,695,695,633
11253,541,573,679,787,829,829,816,858,479,858,858,479,693,267,693,816,693,693,693,693,764,764,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,126,693,693,693,693,693,693,729,723,693,693,693,693,693,693,693,693,693,693,693,860,693,693,693
11254,680,256,38,501,714,570,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,3,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
11255,443,238,820,718,796,763,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,637,681,681,525,681,681,681,681,681,681,681,681,681
11256,724,827,713,837,695,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,372,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,781,569,569,569,569,569,569,569,569,569
11257,657,561,633,815,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,518
11258,486,295,477,478,490,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,674,453,453,453,453,453,453,453,453,453
11259,181,819,109,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,591,518,652,652,652,652,652,652,652,652,652
11260,260,519,88,805,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,533
11261,586,870,295,531,504,727,494,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,35,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
11262,406,255,129,668,570,641,482,641,798,755,755,755,623,582,798,798,582,582,582,100,777,482,582,582,582,582,841,777,582,615,710,582,582,482,841,777,582,777,582,777,777,839,839,777,777,777,777,777,777,839,777,777,839,777,777,841,841,841,841,841,839,777,777
11263,770,525,755,490,513,478,513,735,735,735,735,735,735,735,735,735,602,735,602,310,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,751,602,751,751,602,602,602,602,443,602,751,602,602,602,602,751,602,602,751
11264,398,690,294,527,673,593,593,673,673,659,673,673,673,673,673,673,673,673,673,769,673,673,673,673,673,455,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,690
11265,587,665,590,588,826,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,519,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,219,779,779,779,779,779,779,779,779,779
11266,622,22,43,567,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,683,753,753,753,753,753,753,753,753,753,753
11267,66,116,747,101,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,129,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616
11268,425,729,460,489,637,684,838,838,450,838,450,838,838,1,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838
11269,838,806,109,871,526,600,683,683,566,683,683,683,830,682,683,683,683,683,805,683,683,683,683,602,745,805,806,805,805,805,805,805,775,683,805,805,745,805,805,775,805,805,805,805,805,775,775,632,805,775,775,513,805,663,663,632,632,775,805,805,782,632,632
11270,45,676,755,749,625,623,623,581,484,824,542,603,603,542,603,848,848,712,712,848,706,712,712,712,712,850,712,532,712,712,712,712,712,712,712,712,712,712,801,712,712,712,706,712,712,712,712,712,731,712,570,714,712,712,712,706,712,712,712,712,712,712,712
11271,540,794,497,577,457,457,457,457,457,457,457,457,489,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457
11272,722,689,579,453,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,523,478,478,478,478,478,478,478,478,478
11273,280,462,511,652,724,849,806,710,806,806,806,828,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,866,806,806,602,806,602,706,706,828,866,806,608,706,866,806,706,806,806,806,806,806,806,866,866,806,806,536,866,866,866
11274,746,178,861,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,522,737,737,737,737,737,737,737,737
11275,220,185,375,381,139,119,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,358,609,609,609,609,609,321,609,609,609,609,609,609,609,609,784,609,609,609,271,609,609,609,609
11276,299,522,531,628,747,459,598,598,598,598,598,598,798,842,598,842,598,598,842,842,842,842,764,579,842,579,579,747,842,603,817,740,740,578,817,45,740,740,740,817,740,740,578,740,642,578,817,740,642,817,740,578,740,740,764,642,817,817,805,817,501,578,578
11277,495,347,475,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,260,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,557,573,495,495
11278,350,287,760,818,569,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,470,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,683,818,818,818,818,818,818,818,818,818,818
11279,774,759,514,633,683,847,403,563,583,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683
11280,329,711,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,470,385,166,347,734,734,734,734,734,734,734,734,734,734,734,734,734,734
11281,534,213,857,655,760,760,784,784,784,784,841,841,841,764,838,841,513,838,837,838,838,838,838,837,838,837,837,837,837,838,838,838,838,838,837,747,837,838,837,837,838,838,837,838,838,837,837,838,838,838,837,838,837,838,837,838,838,838,838,838,838,838,838
11282,700,372,722,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,658,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,124,794,794,794,794,794,794,794,794,794
11283,474,529,541,710,639,639,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,648,451,451,451
11284,600,398,645,619,781,645,753,753,753,753,753,753,753,753,753,753,712,712,712,712,712,712,712,712,712,58,712,712,712,626,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
11285,674,415,452,415,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,98,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698
11286,283,565,762,694,670,670,770,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780
11287,755,507,365,439,439,439,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755
11288,291,707,802,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
11289,622,552,519,731,731,729,740,740,731,591,740,693,740,731,608,563,731,535,555,806,536,866,866,608,866,477,731,608,608,535,608,866,535,866,806,712,535,439,781,866,642,563,781,642,608,535,642,642,642,781,642,866,756,781,781,770,712,781,781,712,712,455,608
11290,781,374,375,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,479
11291,50,542,837,542,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,95,455,455,455,455,455,455,455,455,455
11292,469,488,830,523,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
