ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33
11655,59,580,451,529,579,579,734,470,470,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596
11656,59,130,519,713,771,622,511,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622
11657,59,84,156,627,491,444,461,461,461,461,783,638,753,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
11658,99,306,426,648,690,755,467,467,696,249,249,249,804,816,677,677,204,548,204,493,472,548,472,297,297,858,493,204,745,493,204,204,204,548
11659,759,535,489,870,501,460,739,580,501,739,459,501,501,501,614,459,614,597,597,639,597,470,597,597,597,470,597,597,597,597,597,597,576,597
11660,59,344,771,545,495,854,799,799,495,495,495,495,495,495,495,799,495,854,854,495,799,854,854,854,854,799,854,799,799,854,799,799,799,799
11661,552,256,443,543,749,653,761,761,659,771,761,761,761,761,761,682,761,761,761,761,804,804,489,804,687,687,687,446,761,659,489,489,489,804
11662,59,597,172,201,290,571,874,874,515,874,535,813,685,685,526,685,685,628,797,526,685,526,847,526,847,566,628,628,566,526,572,566,526,628
11663,170,804,776,436,804,10,583,653,858,858,406,858,858,858,858,543,594,594,594,594,594,594,852,798,594,653,858,594,594,798,594,594,594,594
11664,59,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
11665,212,272,781,842,440,534,534,534,534,534,717,534,534,534,534,534,534,740,590,740,717,663,518,717,717,717,717,717,717,729,717,717,518,717
11666,59,505,867,862,865,446,663,441,580,580,441,505,441,690,792,703,505,858,505,496,496,496,496,496,496,488,496,488,496,496,577,496,496,496
11667,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838
11668,59,465,584,345,492,814,814,814,814,814,445,82,814,566,804,648,82,82,717,666,203,717,203,203,203,548,776,203,717,776,776,296,442,515
11669,59,51,129,573,465,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651
11670,59,227,689,477,478,572,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
11671,59,334,656,479,451,844,525,816,859,859,631,631,482,482,833,844,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833
11672,761,600,156,551,847,871,546,56,865,681,865,865,681,681,681,865,681,681,681,865,681,681,681,681,681,681,441,441,681,441,681,441,167,681
11673,687,389,625,692,532,148,736,505,687,505,687,687,687,687,687,687,687,687,687,687,712,687,687,687,687,687,687,687,687,687,687,687,687,687
11674,59,697,828,855,676,458,495,656,796,656,656,656,656,656,656,656,656,656,656,656,796,656,656,656,656,656,656,656,656,656,656,656,656,656
11675,59,615,716,501,765,602,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
11676,95,358,687,803,455,455,751,751,690,735,601,455,552,653,652,603,603,455,813,455,603,455,647,603,455,603,455,455,455,455,455,613,455,455
11677,59,365,722,794,470,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541
11678,873,143,426,244,540,567,561,561,561,561,561,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830
11679,59,51,449,845,454,678,449,449,449,449,512,449,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,757,512,512
11680,143,324,824,636,548,695,706,620,653,653,620,856,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620
11681,59,660,578,813,517,447,660,819,530,704,530,530,783,530,801,783,844,850,517,770,770,517,783,517,770,623,627,770,737,627,850,525,737,627
11682,59,804,639,735,745,774,636,764,764,764,764,764,467,548,764,777,764,764,27,869,16,717,27,869,764,592,524,777,861,524,524,592,472,851
11683,586,803,402,606,484,731,581,731,641,641,641,641,641,534,641,731,534,736,534,534,641,736,641,534,641,534,534,534,606,534,534,534,753,534
11684,59,249,406,101,101,657,667,474,664,874,577,861,851,472,664,667,816,664,851,832,651,828,816,743,816,832,828,828,743,707,828,816,645,816
11685,59,24,654,859,439,511,670,482,511,466,627,627,627,517,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627
11686,59,271,162,695,453,556,872,872,847,872,576,556,865,514,514,514,514,514,514,514,533,514,514,514,528,528,576,872,872,514,514,461,514,514
11687,586,296,75,720,818,818,818,818,845,581,581,581,581,581,581,620,581,581,581,620,581,581,581,581,581,581,581,581,581,581,581,581,581,581
11688,59,216,255,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706
11689,59,90,615,576,741,539,618,539,857,508,857,618,618,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539
11690,59,777,658,645,511,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
11691,59,72,868,454,513,703,703,702,702,702,702,702,702,702,671,671,671,702,671,671,671,671,671,671,671,671,671,671,671,718,671,671,702,671
11692,863,274,611,599,508,608,844,635,635,451,863,451,706,863,863,863,863,863,534,863,670,863,863,863,863,863,863,863,863,863,863,863,863,863
11693,430,640,753,486,544,456,524,544,456,456,591,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,588,717,717,717,717,717
11694,59,482,626,622,600,564,688,600,564,468,521,521,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670
11695,59,279,572,503,439,670,816,699,699,592,699,592,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
11696,59,501,211,531,556,815,875,875,875,875,875,875,516,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875
11697,59,78,787,475,497,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475
11698,59,179,79,619,619,619,619,692,591,484,765,590,765,765,601,765,729,692,601,692,824,692,751,692,692,692,692,692,590,729,692,692,692,692
11699,26,613,518,542,669,455,719,686,608,608,603,866,866,542,463,612,837,612,542,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612
11700,59,250,292,783,629,854,837,854,737,737,466,689,604,451,737,737,737,740,737,737,714,737,737,737,714,714,737,737,704,816,603,816,603,816
11701,668,588,66,463,603,518,658,801,598,582,570,570,582,724,582,660,660,582,660,582,582,582,582,582,582,755,724,582,582,594,582,582,755,582
11702,447,136,590,608,801,463,613,613,650,650,835,650,650,650,650,731,650,650,730,650,650,650,650,658,650,650,650,650,643,650,650,650,650,650
11703,59,138,838,591,611,540,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834
11704,59,99,553,663,548,593,593,593,593,673,593,593,856,593,646,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593
11705,59,353,755,730,690,690,744,744,690,690,690,690,690,690,690,782,792,792,690,804,792,690,450,804,690,801,690,690,690,450,690,690,450,450
11706,59,291,835,554,764,516,658,741,658,658,741,658,658,599,658,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
11707,260,646,467,450,761,761,804,687,659,593,646,208,824,791,659,659,208,659,598,824,730,824,598,523,578,203,548,751,824,548,548,824,558,727
11708,59,585,509,847,482,754,660,660,754,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,692,660
11709,34,603,71,633,682,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817
11710,59,415,605,392,154,785,785,785,133,178,178,178,752,502,814,814,134,643,643,814,752,814,80,80,643,814,643,643,643,643,80,673,643,643
11711,59,114,668,609,825,588,627,627,627,690,781,832,627,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832
11712,59,259,399,415,585,585,585,585,585,585,585,585,531,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585
11713,338,156,813,646,795,749,749,653,827,827,827,827,749,749,749,827,749,827,749,827,749,749,827,749,749,827,695,827,749,827,749,749,827,827
11714,59,254,689,461,858,796,458,478,708,859,794,478,629,769,629,676,769,709,802,796,676,745,745,745,745,745,745,671,637,671,769,671,671,763
11715,202,725,583,695,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561
11716,59,392,347,563,614,674,674,674,707,707,707,446,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707
11717,324,459,604,686,641,615,467,467,522,398,554,398,598,554,815,598,740,333,815,563,554,646,740,556,815,580,655,815,568,815,556,568,740,494
11718,581,425,516,590,819,590,636,731,501,501,501,652,518,652,501,652,501,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,716,777
11719,59,277,197,497,449,753,746,175,579,705,449,449,449,449,449,449,449,449,449,449,805,746,805,395,449,449,449,63,449,449,449,449,395,395
11720,690,34,422,463,840,650,679,498,771,498,533,564,564,617,387,564,564,650,564,461,564,564,564,591,564,564,548,548,564,548,35,564,564,564
11721,59,350,801,602,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875
11722,99,77,468,744,447,455,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
11723,59,430,826,513,522,576,658,565,565,565,658,514,638,466,563,466,576,466,466,466,558,466,466,643,815,466,618,466,466,466,563,700,466,576
11724,169,863,692,817,682,484,484,544,604,544,544,857,544,534,719,719,759,534,719,719,875,466,728,552,534,719,627,504,627,728,719,517,719,645
11725,59,599,719,875,638,741,755,467,610,755,610,522,489,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572
11726,59,753,610,669,612,460,740,586,590,590,740,669,669,586,570,570,582,590,692,570,692,614,740,669,570,669,570,669,669,669,669,669,669,669
11727,99,684,601,491,482,660,770,627,540,632,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
11728,59,266,810,656,439,845,607,536,526,451,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,552,536,536,536,536
11729,59,663,561,827,633,652,652,652,652,518,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
11730,341,389,113,446,443,771,489,446,463,489,618,782,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
11731,59,5,671,670,545,769,833,833,833,833,833,833,833,833,833,763,833,833,635,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833
11732,59,706,336,406,794,794,794,774,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794
11733,59,277,762,132,194,778,778,778,778,778,778,778,778,778,778,778,778,780,778,778,778,778,780,778,778,778,778,778,778,778,778,778,778,778
11734,59,102,454,667,469,854,851,832,526,854,854,632,628,709,566,709,566,566,709,709,566,566,566,566,566,566,566,566,566,566,666,628,628,666
11735,663,498,324,645,716,716,663,823,823,663,645,520,520,645,604,408,604,604,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
11736,59,830,208,600,600,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468
11737,659,646,771,646,591,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659
11738,59,276,762,526,831,536,822,743,743,743,822,854,854,743,743,743,854,743,743,743,743,743,743,854,743,854,854,743,743,743,743,743,743,743
11739,59,223,808,637,815,486,658,726,597,654,455,857,587,800,587,455,587,800,800,800,455,863,800,800,800,863,863,800,800,800,542,800,800,624
11740,618,666,187,620,576,857,456,508,544,456,462,759,544,544,544,618,618,618,618,618,618,618,618,544,618,618,618,618,723,618,618,544,618,544
11741,59,266,15,140,575,42,42,391,391,575,396,575,575,575,427,708,575,575,575,575,575,575,708,575,575,575,575,575,708,575,575,575,575,47
11742,59,83,390,673,553,494,527,494,494,871,494,494,871,713,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
11743,59,791,806,517,640,764,764,764,565,640,815,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
11744,297,682,798,824,779,808,809,507,507,544,506,626,506,525,456,611,506,506,456,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
11745,59,598,765,714,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817
11746,0,332,113,528,857,800,586,796,453,741,800,602,602,602,602,603,534,602,783,729,534,764,534,534,764,729,624,729,720,484,729,857,729,857
11747,59,362,569,745,875,820,770,703,671,833,454,482,702,454,702,657,702,702,702,657,702,657,702,702,702,657,702,702,702,702,702,702,702,702
11748,59,5,573,671,530,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444
11749,80,323,435,730,771,840,771,771,771,771,771,446,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
11750,544,553,704,730,516,463,463,659,733,727,733,727,733,733,733,534,727,727,733,733,727,727,727,727,727,727,727,727,727,523,733,727,727,727
11751,59,246,372,752,752,752,842,807,807,807,807,807,807,699,699,699,746,796,699,538,538,107,796,538,601,801,391,801,391,796,522,35,796,796
11752,162,176,191,556,837,516,837,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516
11753,581,272,798,739,602,513,513,514,514,514,682,514,514,514,514,514,514,710,514,514,710,710,710,710,514,710,710,710,710,710,710,710,710,710
11754,59,205,113,55,245,567,567,567,463,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567
11755,519,804,194,687,582,761,603,669,669,669,552,736,601,663,692,603,542,542,447,663,447,740,603,663,663,447,603,447,603,603,663,663,663,663
11756,306,415,541,454,562,762,762,457,557,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794
11757,59,571,449,855,458,870,870,709,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,671
11758,21,50,818,442,535,865,865,588,540,757,441,490,587,757,757,733,773,791,445,445,805,805,445,445,149,733,733,474,733,474,733,585,496,733
11759,99,271,8,694,722,562,557,562,671,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562
11760,59,259,262,491,670,799,678,724,743,632,724,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632
11761,59,662,95,232,622,489,489,822,822,822,822,822,822,822,825,822,825,744,825,600,871,822,822,822,822,822,822,822,822,822,822,822,822,822
11762,59,588,602,650,710,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617
11763,99,779,476,811,815,732,648,732,732,512,705,705,705,752,705,752,752,752,752,752,752,752,752,752,752,752,752,752,517,752,752,752,752,752
11764,815,479,439,17,203,636,617,617,617,617,617,617,174,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617
11765,59,50,322,586,586,619,619,619,619,619,619,619,619,619,682,619,682,619,682,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
11766,59,320,825,600,569,515,733,515,622,699,822,493,493,18,745,699,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745
11767,60,5,699,798,659,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
11768,59,567,707,536,753,648,869,739,739,444,682,682,682,682,682,844,519,519,519,774,604,844,455,604,604,781,604,774,844,844,844,781,844,604
11769,59,213,16,472,737,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762
11770,59,695,440,538,833,268,814,204,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814
11771,59,517,569,439,614,570,453,453,642,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
11772,59,253,127,811,815,664,664,664,664,664,664,859,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664
11773,59,523,79,136,441,505,558,601,583,601,630,630,601,601,739,536,536,536,552,601,692,536,601,601,536,552,536,601,536,601,536,446,601,601
11774,59,433,470,819,700,565,668,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565
11775,59,167,697,615,840,642,689,547,535,697,733,518,817,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697
11776,59,733,798,488,126,201,19,597,597,597,597,597,597,597,597,597,751,808,597,597,597,597,597,597,597,597,597,597,597,686,597,597,597,597
11777,106,644,542,687,751,544,591,583,520,520,544,604,723,593,731,723,731,731,28,731,731,731,601,731,731,731,731,731,731,731,731,731,731,731
11778,59,215,840,731,655,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443
11779,59,577,760,638,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
11780,642,781,272,839,739,866,563,806,569,714,830,680,830,594,830,680,712,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,633
