ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31
13558,173,4896,3772,3772,3933,3933,5357,3663,6145,4318,6145,6615,6833,6615,6384,6335,4511,4139,3955,6335,6335,4511,4078,4139,6959,4139,4139,4139,4139,4139,4139,4139
13559,173,4896,3772,3772,3772,5003,3826,7007,5805,6238,7007,3636,3636,6003,6915,5324,3813,3813,3813,5040,5467,3813,3813,5688,4077,5207,7007,4077,6513,6490,6513,4557
13560,7031,6429,5400,4340,3930,6978,7017,3905,5937,3689,3689,3689,6977,3689,3689,3689,3689,5573,5751,3689,6076,6603,5622,5622,6076,6977,6076,6076,6076,6076,6112,6306
13561,3472,3839,5096,6644,6298,6298,4159,5450,6982,6982,6298,6982,4159,5450,6903,5450,3554,6903,4159,4118,6438,4118,5450,5450,5450,6759,6844,4118,6759,163,5450,4666
13562,3472,5942,3986,3950,4959,4270,5402,6379,5592,5040,5040,4719,4719,4455,5503,6713,3676,4719,4719,5040,5040,5042,6713,6801,3676,4455,5042,5042,6801,5042,6801,6713
13563,1371,5942,6262,6155,6764,5127,6148,6333,5127,6857,6857,5568,4270,5627,6365,5568,4235,5568,4235,6359,5568,5568,5568,5568,5568,4235,5568,5568,5568,3861,5568,4235
13564,173,4896,4530,6668,4264,6436,5930,4326,4389,6601,4104,6601,1610,3556,359,4245,4104,5739,5739,5930,3582,4245,3582,4245,5739,5877,4245,5930,4245,5930,3582,4245
13565,173,6441,4530,3772,4264,5169,4747,5169,5617,1069,5621,1069,5169,1069,1069,4984,5169,1069,1069,5495,5169,5495,5495,1069,5495,1069,5495,5495,2041,5495,1069,5495
13566,3472,5942,3881,4576,6926,5459,6888,6822,5712,3902,5712,5712,6564,4311,6931,6931,4371,5712,3678,448,4963,5050,6931,6542,6931,6433,6386,6542,6433,4759,3735,6386
13567,173,1466,2525,1963,3265,3265,2735,1455,1607,3680,4813,1989,1650,1383,1455,1048,4476,3619,1989,603,4268,3619,4268,5413,1455,5413,45,4268,4268,4268,4268,4268
13568,1371,5942,4672,4355,3587,5670,4461,6667,7039,5735,7039,5735,5735,5735,5971,6017,7039,7039,7039,5388,7039,3790,7039,7039,4382,7039,3790,5389,7039,7039,7039,3790
13569,7031,6429,3783,6811,3861,3637,6191,6175,4424,4424,6699,6395,3577,6191,5453,6699,6395,4639,6699,6395,6699,6699,5673,6699,6386,3611,6699,6699,6699,1244,6699,6386
13570,4424,6246,3881,3804,4275,5584,4348,3804,5584,4709,1944,6235,2234,2239,2239,5555,2239,5555,4062,4062,5450,4062,5450,4062,5555,4062,5063,5063,6515,4657,6515,4062
13571,3472,3353,4687,6424,3923,6161,988,6161,6808,6199,3923,5221,6161,5352,6161,6275,6275,5352,3597,6275,3547,6808,6808,3650,4328,4280,6275,6808,6808,6956,5161,6808
13572,173,3986,6286,5810,5932,6959,6959,3756,6307,5611,5244,5520,5611,4695,5611,5611,5611,6827,5611,5766,5244,5611,5611,5611,5611,5766,6349,5611,5611,5611,5611,5611
13573,4424,6246,3574,3633,6934,5403,4886,6639,5030,5030,5030,5030,4925,5030,5058,5030,5030,4108,2154,6208,4986,4636,4079,430,4986,6406,4986,4636,4949,4583,4636,5470
13574,3472,3986,6368,4875,3960,4046,4708,7001,4578,4633,3566,6442,4088,4088,6348,4879,4088,4879,4213,6546,4189,4195,4976,3566,4879,3732,4879,5065,4879,6855,4429,5886
13575,173,6043,4687,4587,6497,3848,6080,5327,6901,5299,6080,2139,2165,7027,7027,4074,6080,5216,4354,4354,5216,4074,7027,4074,6869,5216,5216,6869,5216,4354,4354,6869
13576,3472,5942,3986,5739,4802,5754,6154,5754,6465,3591,4802,3625,6556,4327,4104,5908,4327,3625,4737,6235,6761,5049,5049,4737,5049,4737,4737,6575,5049,4615,4737,5049
13577,3472,5942,4672,4709,7008,4931,5186,4220,5186,4931,4220,4931,4931,4931,4931,4629,4931,4931,4629,5186,818,6226,4858,5186,4479,3701,4858,2764,6226,5876,4883,4858
13578,173,6043,4687,4297,4568,5669,4568,4568,4568,3798,4491,4568,4521,5738,3944,5868,5530,3649,5530,5837,5837,5376,5931,5931,5382,5382,5530,3649,4867,4867,5382,4867
13579,3472,6043,3772,4587,4174,6213,4673,5479,6064,4687,5047,5047,4687,5047,4687,5047,5584,3396,4687,4687,6349,45,4687,4936,4687,4687,4687,4687,4687,6068,4687,4687
13580,173,6043,4687,4491,4297,4132,4337,3768,4132,3798,4297,3798,4839,3573,5072,4297,1515,3911,3573,4297,4267,4267,3573,4267,4200,4267,4267,4200,180,4684,4267,4200
13581,3472,5942,6019,3950,6660,6069,6085,6085,4785,4785,5284,6011,6796,6011,1780,6011,4766,4766,4418,6706,540,540,5639,6011,4926,6348,5008,1744,4926,4459,6011,6065
13582,173,4896,4672,7008,3587,6436,4459,4321,5578,6818,6818,6818,6818,6784,4034,5555,4419,6818,4419,6818,4216,3813,6784,4111,6411,6818,4419,6551,6551,4568,4111,6551
13583,7031,6429,3576,4620,3983,6543,4376,4356,6911,4706,6911,6911,6072,6072,3576,3576,3576,6092,3711,3576,3620,6890,5609,5783,5783,4279,1267,2827,3569,2827,6600,5424
13584,7031,6429,3881,4576,4439,4392,5400,5797,6799,4709,5463,5122,6275,5300,4709,5300,5463,4392,6157,3618,4709,4709,3618,3930,5931,7033,7006,4709,2999,4760,5931,3618
13585,7031,3533,4760,4856,3587,3587,4355,6968,4355,6154,4722,3796,4355,2929,5971,4168,5691,4722,7017,7017,5691,3691,5006,5463,5006,5691,3691,4342,6327,6064,6327,3986
13586,173,4150,3772,4359,3655,3655,1768,6548,6205,5483,4294,4202,5048,5048,1008,4918,3655,4931,4202,4202,3582,4471,3582,4524,4202,1008,6350,4202,5048,4202,6330,1008
13587,173,5942,6500,6668,6862,5637,5170,6492,5890,5042,4433,4313,6539,6703,4313,6200,4767,4767,6075,5704,5210,6813,5163,6200,5704,4557,6317,4557,4812,6813,6813,6813
13588,4424,5942,4592,6008,6988,3824,3824,3824,3824,3824,3824,3824,3824,6482,6482,6017,4915,6092,3824,6652,6378,6378,6378,3282,6378,3824,6378,6378,6378,4915,6926,6926
13589,173,3986,5674,4837,6656,3595,7015,3595,3595,3595,3595,6314,3595,6314,3595,6466,3595,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466
13590,173,6999,4353,4107,5641,4321,4229,4555,4555,4555,4555,6551,3989,6598,2923,4555,6940,6897,4555,4555,4555,4555,4555,4555,4555,3598,3598,3598,6723,4555,4555,5049
13591,1371,5942,6474,4622,5402,6538,5960,5745,5857,5524,5524,6138,5524,5524,1715,1824,5524,5524,6461,1824,5524,5355,3148,4716,5355,3581,4716,5105,5355,5355,4716,689
13592,7031,5942,5107,4622,5107,5477,4526,6273,5477,5477,5477,5953,7010,5477,7010,7010,7010,5953,4220,4424,4220,4094,7010,3315,6747,3611,5953,6747,4094,7010,6058,4220
13593,173,3986,3986,3798,6660,6069,3952,6308,3952,4510,3915,5746,5648,5809,5746,3915,5787,5787,5746,5787,5787,5543,2886,3549,6809,5658,3952,3952,2177,3952,5550,6809
13594,3472,5942,3986,3950,4959,4270,4270,5040,6308,4966,5040,6308,5040,4455,4966,6713,5503,2827,4270,5040,5040,6801,5040,6801,5040,4455,5042,3856,6801,6801,6801,5040
13595,173,4896,4530,5739,5140,3970,5406,4212,5130,4921,5406,4921,4921,4950,4418,4418,4418,4418,4418,4418,4950,4950,4418,4418,4418,4950,4950,4795,4950,4950,2843,2843
13596,173,3986,5674,3772,6437,4400,4137,6140,6518,7049,6518,6140,4400,7049,6854,6140,6140,6719,6437,6563,4957,6437,6140,6437,6437,6437,6719,6518,6518,6678,6518,6518
13597,3472,5942,4672,5283,6660,4296,4485,5640,4216,5640,4216,5374,4216,3899,3557,5374,5640,3557,3557,5068,3899,4092,4956,4956,4956,6686,4956,6048,6935,5179,6037,5284
13598,173,6006,2525,694,5630,4078,2974,3684,3684,2974,2974,2974,2974,3684,3684,2974,3684,2974,3684,2974,2974,4687,4687,2974,4383,5133,6126,1794,3518,6976,2974,4687
13599,173,2524,4268,17,2178,3647,5375,5141,3410,5141,5141,1691,3410,3410,3410,3956,3410,1774,1607,3410,3410,2590,3410,1774,3956,1691,2151,3956,1774,7053,1740,1740
13600,7031,3533,4722,4856,5107,4158,6658,5534,5534,4355,4158,5534,4376,4376,4376,6881,6881,5193,6881,6881,6881,6881,4158,4355,6881,6881,6881,6881,6881,6881,6881,6881
13601,173,3772,3772,3772,3772,3848,3772,3848,3848,3848,3848,3848,3848,1351,6107,5005,5005,5005,5005,3580,5005,5005,5005,5005,5005,5005,5008,5005,5005,6341,5005,5005
13602,1371,5260,3783,6191,4996,7005,6191,4524,3830,6655,3830,3830,4524,5023,3830,5211,4524,5211,5211,5211,5023,3780,5211,3830,4287,4287,4287,5211,6655,3780,4287,5211
13603,173,6912,4353,5166,2719,2334,4002,2334,2334,4704,2334,195,4704,2467,640,2113,2759,5460,1169,551,1169,4704,640,1290,4420,5873,4420,4420,4420,4420,4704,4704
13604,3472,613,2755,2908,6534,628,1393,330,5386,5386,5386,2908,2908,988,6140,2908,5386,2908,1924,1924,2908,2908,3305,5085,5085,325,128,1452,5085,5161,6555,3305
13605,173,3986,6286,5739,4264,4940,6694,4819,824,6694,5406,6726,6665,6026,5739,6162,5049,3756,5049,4547,6189,5049,5049,5049,3947,3947,5049,5049,6694,3947,3947,5049
13606,173,4896,4530,6668,6899,4899,4611,3943,3743,3943,7050,6464,7050,3943,3943,3943,3943,3943,3943,3743,6433,3743,3743,3943,3943,3943,5198,3943,4890,4952,3943,5790
13607,3472,3986,4672,3950,3562,6819,5930,6019,4130,5588,4130,5588,4009,5920,5588,5588,5588,4009,5920,4009,5920,4009,5920,5319,3562,3562,4009,3950,4009,3562,3562,5920
13608,173,4896,5921,6668,5823,4667,6420,6019,3882,6964,6964,4320,6964,6570,4212,5212,5110,4672,2994,4672,5099,5049,5562,3593,2994,6796,6076,6391,3593,6504,5562,2994
13609,173,6043,4150,4297,4297,5582,5708,4135,4135,4567,5945,5630,2114,3656,3688,5630,7010,7019,4628,3548,6058,3688,3548,3923,3688,4092,5844,7010,5146,3548,5146,3548
13610,173,3986,4862,6418,4959,6815,6815,4057,5416,6035,5264,5416,5264,4249,5264,5001,5416,5264,5264,5001,5001,5001,6035,5264,5264,6736,6035,6604,5264,5264,6642,5264
13611,3472,4896,4530,5082,6719,4968,6323,4968,4968,4957,4957,5217,6623,4968,4575,4825,4575,1400,4575,4236,4236,1272,4236,3986,3566,4825,1272,3180,3180,3180,4400,4735
13612,3472,5942,4530,3685,5526,4506,5060,6036,5670,5299,6557,4364,3685,6522,6304,3587,4165,4945,3587,3531,5210,5210,5188,3587,6220,5210,5210,6522,6522,5210,6532,4165
13613,173,6043,3772,3772,3772,4296,4296,4834,4418,3788,4418,3788,4296,4296,3539,3822,3822,4672,3822,4672,4672,6341,4297,3788,4672,4672,4358,3822,5008,3822,4358,4672
13614,7031,3917,6611,4491,4137,4137,4137,6989,4217,3823,6989,4431,4137,7049,3823,4262,4352,4262,5917,4352,4352,6678,6272,5521,6679,5521,4262,4262,4262,4262,5973,4137
13615,173,6043,3708,4568,4568,4267,4568,4568,4314,4314,6325,6842,5096,5266,6994,4314,4526,6994,4473,5691,3595,4473,4473,5412,5266,3595,5266,5412,4314,5266,3650,5454
13616,7031,3533,6825,4856,6825,5599,6658,4856,6658,5601,5491,5336,5407,5407,5407,5491,5491,6092,5491,5491,5407,5407,5491,5940,4932,3902,5491,4098,3979,4196,5491,5491
13617,4424,6610,6610,3940,6408,5885,5174,338,338,338,338,338,3940,338,338,338,338,338,338,511,338,3819,338,511,3966,6353,338,3966,3966,6910,511,6969
13618,173,3986,6368,5739,6656,4547,4802,6807,5987,5546,5987,6441,5113,6887,6807,4188,6656,5113,3557,5517,5113,6887,5546,5113,4116,5013,7048,6887,3773,6899,5442,5113
13619,173,6999,4530,6250,4525,6250,6250,6250,6250,5806,4525,5806,6599,6250,5806,6250,6250,5806,6250,6250,5903,5525,5806,5525,5806,5903,5806,5806,5806,5525,5903,4179
13620,173,3986,4530,6979,4670,3947,4802,4326,4514,4981,3947,4514,4514,5742,5327,4038,4981,5739,3890,4927,6037,6037,3890,6456,3890,5327,3890,5825,4811,3835,4806,6346
13621,173,1466,4268,5283,5495,5827,3648,6527,4793,5121,1265,3636,3636,1265,6180,6527,4793,3636,4017,5950,764,6051,4793,6527,5499,6020,1350,4793,4793,4793,6020,6020
13622,7031,6429,4051,6351,4221,6300,5718,5200,5718,5718,6751,5718,6751,6751,6969,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751
13623,3472,5942,4672,6979,6985,6985,7017,5534,6307,6307,4722,4760,6863,5412,6863,6863,4768,5412,6863,2578,4626,6863,6863,5412,6863,6863,6863,6863,6863,6863,6863,6863
13624,173,5942,4530,5885,3661,5880,4544,4293,4886,955,5797,4370,4370,4015,4306,4370,4370,5880,4370,5880,5304,3835,5594,4370,4370,4015,7051,6933,4015,5594,4370,4677
13625,173,1287,4353,2802,4271,4353,848,4353,3721,3721,6935,6762,610,4992,6719,6935,4575,6719,4575,5674,4131,4131,4555,4381,4131,6565,5674,5776,4131,5114,6565,5830
13626,3472,5942,5942,6538,4393,4244,4244,4622,5960,5960,4489,5960,5960,5960,1715,5960,5960,4489,5960,4489,5960,5960,5960,5960,4489,3606,4489,5442,5960,5960,4096,5960
13627,173,1962,4862,4271,4575,303,303,303,3817,6980,6935,5877,4575,3817,4575,6935,4715,6935,4575,6980,4347,4347,6935,6935,4347,4347,4347,4347,6804,4347,4347,4347
13628,3472,5942,3986,4875,6934,5106,4677,7054,4622,4622,5155,6542,4478,6978,4605,6542,3754,3551,4579,4622,3551,3551,3551,3551,4605,6992,6992,2640,3551,6978,6992,6542
13629,7031,6429,6790,3712,3966,3966,1975,1975,1975,1513,3966,282,282,926,282,3905,3905,1513,5183,3905,1608,4609,1608,4609,5100,5100,5183,1608,282,1608,5100,5100
13630,173,1962,2802,2923,4271,3978,2802,2676,2940,3721,4229,310,610,4229,4229,6889,3840,4229,4490,5224,3420,2559,6182,4271,4271,5224,5224,4271,2226,5285,6182,5077
13631,1371,6429,5134,6422,6719,6775,6775,3667,6808,5772,6808,3678,4360,4360,5978,5772,6679,2834,4360,6775,6775,4360,5978,6900,5978,5978,6719,5978,6900,6808,6719,6808
13632,3472,5942,4672,6979,4670,5135,5012,5012,6978,5229,4174,4486,4824,5893,5012,5893,6285,4001,5893,4486,4216,5893,5893,2765,4189,4216,5893,4332,5893,619,4189,5267
13633,173,3986,6286,5739,5140,5140,6183,6183,6183,6872,6221,6221,6183,6221,5995,6221,6221,6221,6872,6872,6221,6221,6872,6872,6872,6872,6872,6872,5244,6183,6872,6872
13634,7031,6429,6215,5567,5383,3529,3529,6508,6071,6071,3875,6906,6071,6416,6071,6416,6071,6906,4361,6071,2991,4288,3712,2991,2991,4361,4361,3583,4838,4839,3712,6906
13635,3472,5942,6985,4189,6660,6660,6308,6422,6422,6422,3983,6025,6422,6025,3983,3983,6422,6422,6296,6296,6422,6312,6422,6069,6422,5702,6422,6069,6605,4925,6605,4925
13636,7031,6429,4025,4754,6926,5587,4532,5455,5493,4661,6800,4661,5493,5105,5105,4054,5105,4661,5198,5105,5105,5587,5105,5105,5258,5198,5198,6263,5105,5105,4611,5105
13637,7031,6429,3783,3712,6831,6455,6455,5632,6501,6455,6501,6455,6501,6455,6455,6455,6455,4258,3795,6455,6455,5256,6455,6455,6455,6501,6455,6455,6455,3767,5901,3795
13638,3472,3986,4672,6668,4670,4940,3678,5677,6771,4332,6893,3678,6771,5843,4332,6616,3678,3678,3678,4018,6616,6616,5736,5736,3769,5920,4112,6616,3690,6504,4240,5863
13639,173,77,2679,5087,4233,5119,4368,5222,1439,5255,3763,5466,3763,3763,4892,5466,5466,3763,3763,5467,3763,2974,4892,3763,5299,4897,3642,4249,5299,3642,97,5299
13640,7031,6246,5134,4079,5526,4185,3733,5551,6717,5551,4020,5935,5827,4544,6005,5800,6406,5991,5800,5304,5800,5304,5800,5726,6248,5800,4020,4925,6248,5800,6929,6499
13641,173,3986,4530,3772,5495,4296,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495
13642,173,6006,1744,5539,5616,5739,5806,5806,5631,5631,4525,4074,3636,5194,5235,5235,4826,4826,4984,5631,5631,5235,5631,5083,6103,6103,4887,4887,3690,4887,6579,6579
13643,173,3986,4408,5539,7008,4006,3706,6236,4667,5162,6057,441,4402,6236,4899,5398,4089,5007,4681,6492,4681,4439,4611,4667,4681,4089,5398,4727,5398,4667,5398,5398
13644,7031,6429,6467,4098,6652,5051,6381,5118,6288,6467,5118,6288,5118,5847,5118,4518,3054,3054,5118,5118,5118,5118,4797,3454,6292,3845,5282,3793,3793,5870,4797,4797
13645,1371,6246,4038,5667,6833,6306,5003,5003,5003,4095,5786,4095,4095,4095,4095,5704,5786,4095,4095,5786,4095,6000,4095,4095,4095,5786,1044,3738,4784,3738,3738,4048
13646,173,6043,4687,4568,6006,6042,4568,4077,5461,5467,4210,5215,6156,5467,4877,4455,4877,5275,5828,4455,5828,5376,4877,5828,4877,3866,6156,5828,6973,6490,5461,6156
13647,3472,4896,5951,6538,5140,5982,2307,6666,5058,781,4250,6766,5058,5575,5912,3353,4192,5912,3353,5912,5058,3353,3353,3420,3353,6609,6689,3353,6609,6609,1810,6544
13648,3472,4896,6500,5739,6159,4254,5758,6379,6773,6773,5758,5758,6773,5894,6379,5894,5894,3909,4978,5894,6773,5894,5894,4978,5894,5666,4533,5666,6195,6195,4978,6195
13649,3472,5942,4268,5319,5040,5001,3905,4805,6099,5848,3905,3754,4805,6705,4805,6527,3905,3754,6422,6705,6085,6422,6422,3754,6422,3754,6422,6085,202,6085,4000,6527
13650,173,6006,5213,6964,4118,5590,6527,6527,6527,6527,6527,3959,5972,3959,5972,3959,3657,4002,5460,5460,3959,6402,5460,3879,5460,5873,3959,5873,3745,4615,6146,3879
13651,173,4896,4530,5988,6660,6334,6862,4741,5890,6184,6184,5648,5648,3811,6184,6100,5394,401,85,3811,6795,3811,4775,6765,6765,7056,6089,6795,3811,3811,6152,6765
13652,703,5942,4530,4560,5526,4506,5577,6032,6032,5290,5155,5155,6030,5155,5155,5045,3928,5155,5155,5155,6660,5155,6368,4717,5155,5155,6660,6025,5155,5155,5155,5155
13653,173,3986,4398,6622,6656,6161,6161,6161,6812,6826,3985,5201,4515,6967,6812,3985,6298,6257,2438,6161,4850,4850,6257,4850,6808,5266,4850,4850,4850,4850,4850,6808
13654,7031,5942,5921,4662,6934,6343,6584,6344,6782,4882,6584,6725,6343,6604,6604,6604,6604,6946,6343,6149,6149,6343,6149,6343,6946,4833,6428,4557,6343,6343,3970,6386
13655,3472,5942,4672,3950,3986,6975,3792,6048,5813,5813,5813,6048,5813,6048,5813,5813,4236,4429,5813,4429,5813,6048,6048,6048,5151,6048,4429,6048,6048,5151,4429,4429
13656,3472,6246,5921,4926,6422,5919,5729,5972,5448,5167,5167,3644,6968,6968,6968,4149,6968,6968,6968,6968,6968,6968,1378,4678,6968,4232,4232,6968,2945,4678,4678,4232
13657,1687,472,66,2705,591,29,279,69,881,2960,2960,324,29,29,29,29,324,140,29,29,29,4790,2428,2428,207,324,875,324,2011,3012,324,324
13658,173,6043,6909,4653,6199,4653,6989,5923,4822,4653,4832,4473,3605,3597,3823,5227,6325,6989,6989,6164,3597,4832,6989,2006,3597,3597,6808,2006,12,6989,2006,6808
13659,4424,5942,5281,6183,4526,4526,5654,5320,6201,6173,4220,6201,4370,4598,5978,4833,4833,4521,4015,6163,4015,3835,4015,6163,3835,6654,4521,3835,4015,3835,6934,6203
13660,7031,6429,6467,4098,5899,4410,6943,5051,5363,5567,3937,3894,6943,3937,6356,6356,5567,3894,4235,6943,6356,5499,5051,5717,3937,5717,3775,6288,4304,5524,5717,5717
13661,7031,6429,3783,3973,4579,4881,4074,5632,3541,5022,5679,6857,4436,6857,5632,4668,5632,4668,3576,4668,5118,4668,5118,4668,5627,5627,4668,5627,5118,5118,4668,5627
13662,4424,5942,3881,5437,5206,5206,4770,3972,5677,3972,5207,3632,1145,3972,4669,4669,5677,3972,5677,4669,5677,5677,197,5677,4130,5677,5677,5677,5677,5677,5677,5677
13663,3472,5637,2679,4531,4531,4567,134,2580,2226,6434,6434,6453,1581,6434,52,6434,6434,2416,6434,5464,52,2580,6434,3869,6434,3435,2416,2580,2580,1986,451,5914
13664,173,3772,4687,3772,3772,4202,6424,4887,4638,1494,6548,4328,5631,3987,6548,4177,5669,5291,4328,1069,3945,6548,6548,6548,3957,6548,6548,3957,6548,6548,4774,4774
13665,173,3986,4530,5497,5497,5795,4605,4605,4365,4605,4605,4605,6376,5157,1707,4605,1707,1707,5007,5007,5007,6294,5007,5007,4341,5007,6294,6294,6294,6294,6294,3898
13666,3472,5942,4038,6979,6822,6822,4019,5711,4993,4018,4018,2155,6240,6839,4792,5702,4792,5639,5639,6290,6069,5639,5639,3795,5499,3795,5639,3795,5639,6290,5639,3795
13667,173,3986,4530,3862,5682,6833,4852,5244,6819,6253,6253,4486,6833,4629,6607,4629,4852,6819,6819,6607,6253,6253,6253,6833,6833,6162,4852,4852,6833,3835,6253,6867
13668,7031,6429,3881,4355,4253,4562,4519,4519,4519,4282,6658,5197,6939,5502,6265,5555,5511,4001,5197,5164,6933,6253,5581,6501,507,6222,6501,6333,6501,6501,6253,6896
13669,3472,2990,4441,4653,3848,4824,4673,5716,6918,5716,5716,5263,4824,5396,5396,6309,3940,4824,5797,3848,4150,4687,4687,3848,4150,3848,3655,6443,5817,5817,6443,6896
13670,3472,5942,5611,5595,5140,6148,5960,5140,6112,5960,5140,6328,6789,5960,2811,4706,6594,5105,5767,1739,4551,4395,4962,2811,5105,2395,5767,4614,1535,5388,5442,5105
13671,173,3986,967,6810,6810,5075,6810,41,3221,41,3221,5075,41,6140,41,6657,6900,5075,5431,6573,3567,123,5431,5431,6573,2257,3221,4035,5018,5018,4035,5075
13672,7031,6429,6467,3630,5888,4765,4765,4446,3843,6275,6275,3843,3843,3843,3843,6351,3843,4098,5233,5233,5463,6242,5463,5463,5233,5463,5233,4070,4070,4070,5233,4070
13673,173,3986,4530,5674,5871,4578,4261,5956,4578,5053,3809,5435,3732,4662,4238,5053,5956,4195,4195,5956,4195,4195,4195,5956,4195,6677,5037,3809,3425,4691,3425,3425
13674,7031,4112,6985,5670,5526,4729,4355,4729,4346,6404,5526,5526,4346,4346,4346,5885,3986,6152,4994,4225,4975,4225,7003,4355,4225,4225,5885,4975,3837,4225,5060,7003
13675,7031,5942,4722,6979,6985,5192,4319,5229,6597,4972,6160,6160,5855,6160,5855,4232,3967,6313,6160,4606,5245,3602,3967,4606,3769,3967,4232,4856,4232,4232,4606,4606
13676,3472,5942,4268,5319,5754,5192,4611,6956,5364,6291,3735,6235,5607,6336,5960,6235,6235,6820,5607,6235,3603,5785,5364,5785,5906,5785,5785,5364,5785,5785,5785,5785
13677,173,3986,6349,3543,4200,3972,5277,5611,5863,5205,5611,5611,5611,4303,5611,5611,5611,5963,5611,5611,5611,5963,689,5912,5611,3783,5319,3864,5611,5611,5611,689
13678,3472,3533,4722,6502,4875,4346,7025,4856,4346,7035,4189,7035,7035,7035,7035,6586,3905,7035,7025,4857,4856,5672,5605,4189,4189,4856,7025,4856,774,6586,5672,5672
13679,7031,6429,5400,4355,5763,3587,4765,3974,4765,4765,4765,4469,3853,4765,4765,4469,4765,3853,4765,4469,5124,4765,5124,6848,5108,4765,4469,6848,6848,6023,4469,4469
13680,7031,6429,3574,3764,4371,3937,3937,6306,6306,6077,6077,6077,6306,6246,6246,6246,6246,6246,6246,6246,5794,6246,6215,6246,5794,5716,6246,6246,5794,5794,4864,5946
13681,3472,5942,4530,4875,5069,5320,4043,3843,6307,2524,6307,6647,3843,3843,6856,4015,3843,603,5197,5880,5043,4015,603,5186,5287,5133,5186,5534,4156,6068,6863,603
13682,3472,4896,5951,2212,5682,5682,5682,4364,5682,3558,5682,5682,3862,5682,5682,5682,3862,3862,4553,5682,6981,4553,5682,5682,5682,4887,4553,6981,5811,3242,5682,4553
13683,1371,6429,6148,5524,4039,4039,4039,4039,4039,5661,4039,5499,4039,5881,4039,4039,5661,1385,536,5661,5661,3726,4969,4969,3726,4039,3726,3726,3850,7016,5206,4969
13684,173,3986,6736,6418,3923,5583,5583,6561,3563,6294,6294,6294,4154,6294,3119,5953,5810,5810,3119,3119,5810,5810,3569,5914,5810,4683,5914,5810,5810,5810,5810,5914
13685,1371,5942,5921,5053,5577,5577,6584,6963,4155,6604,3709,5580,3742,4015,5466,4155,5850,5007,5852,6149,5210,6908,5852,1450,6908,5852,6507,4015,5210,4015,1579,4611
13686,173,4896,4530,4034,5911,6845,5911,5911,4254,5801,4727,4419,4082,6111,4057,4082,5911,5911,5670,1617,6019,1617,2294,4004,4082,5670,4754,5078,6521,4754,5890,4754
13687,3472,1962,967,5878,6719,5023,610,610,4558,6184,2568,6184,4955,4939,4152,4939,3697,6184,4955,3532,3710,3710,4293,6184,4420,5361,5361,5897,4580,5361,6746,4580
13688,3472,5942,5671,5042,5671,6818,6122,6201,6122,6707,926,6122,5042,6122,6122,6122,6122,926,1767,6714,5911,6122,5716,5716,618,5716,106,6714,4194,5716,418,6122
13689,173,3986,4530,5171,3587,6899,5350,4699,3587,6985,5454,5379,6921,6912,4837,6921,6921,6921,6921,6912,6921,4900,6921,6921,6921,6921,6921,6921,6921,3048,6921,6921
13690,173,3986,4530,6059,5237,5098,5236,6545,4216,3774,6545,6545,6545,4046,6545,3960,6545,3960,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545
