ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45
11452,3947,5577,6886,5637,3535,6004,6677,3773,5735,4598,6899,6016,6187,5637,6784,5170,6907,3935,5178,4152,4152,5257,6907,4152,4152,6907,5257,6587,4241,4152,4152,6765,6714,5257,6765,4152,4129,4129,4233,4152,4152,4152,6862,6468,4152,5257
11453,5749,5171,4005,4624,3982,4791,5931,5839,4119,6238,5084,5171,3720,5763,6036,6291,5931,7006,5578,3864,6391,4496,4496,3649,6291,6238,3598,4300,6994,3720,4210,6238,4300,3720,4428,5084,6172,5084,4183,6201,4428,6238,3720,4496,4496,4519
11454,5605,5511,6138,4566,3859,5189,5050,3859,5509,4270,4675,5499,5453,5509,5605,5975,4192,5121,4532,5424,5499,4255,5509,4019,5605,5499,5499,4039,4532,3937,6260,5509,5499,3629,5499,4445,5649,3629,5121,4430,4675,5424,5499,4874,4412,5649
11455,5404,3819,4042,5765,6384,6776,5375,5749,4151,6928,6031,5933,6486,5826,4789,5816,6031,6928,4504,4687,4397,3843,4397,5002,5099,5606,6910,4780,5749,5896,6572,5213,4171,6928,4397,4493,5606,5384,5002,5606,5606,3819,6572,5606,4099,4171
11456,5410,5577,4377,5172,3982,5939,6677,5456,6789,6892,4453,5059,3641,5637,4211,6677,5691,5829,4180,5550,6940,6205,4581,3537,6988,5382,6677,5124,3824,6982,5059,6677,4931,4314,4157,6677,4122,5909,6789,5909,4211,6982,6030,4453,5909,5550
11457,1939,2823,5723,4566,4196,3916,6522,5532,6987,6558,3940,5968,6558,4972,5439,5724,6876,3981,5338,5724,4023,3973,6309,5635,6478,6016,3988,3973,5012,6016,6841,3974,4278,3973,4834,5012,6588,3981,4972,6841,6698,6136,3973,6558,6478,6127
11458,267,180,6603,3820,6262,6654,6079,5604,4054,6957,2375,4996,6089,4893,5736,5975,5991,5089,5338,5105,5958,4793,5758,3632,3918,3948,5105,4620,6939,6556,6996,6079,5712,3948,5262,6274,6871,4582,5089,5262,5712,6089,3948,4074,4996,5736
11459,6492,6376,4133,3762,6163,6437,5526,3935,5040,3811,6862,5805,4346,4007,6334,5251,6305,5665,3776,6334,4154,4875,5108,5805,4346,6862,4346,5665,6078,6334,4502,4672,4485,6334,5805,4346,3687,4154,3623,5478,6907,3623,6787,5081,5439,6334
11460,6553,6262,4005,3542,6262,5189,4019,6421,5575,3767,4792,5499,6269,5718,6083,4445,3705,3705,5646,5425,5783,4255,3700,3606,4792,3637,4792,6758,4175,3705,4445,4792,5618,4792,4792,4445,5189,4874,4792,4792,6645,7052,6594,5506,4792,6594
11461,4850,5274,5226,5172,4875,6437,5517,5181,4600,5087,5151,5411,4346,3566,4860,3758,4257,5986,3635,6437,3566,3792,6182,3990,5082,3774,5181,3566,3566,5327,5149,5172,4860,6437,6918,4346,5087,3961,4600,3568,6182,4875,6182,4860,5181,4860
11462,6872,6636,6886,4364,6021,5469,5848,4419,5040,6558,4697,5525,5656,3813,6183,4253,7054,6237,5338,4560,6451,6003,4926,4253,5605,7013,3940,5764,6183,4971,4597,5024,5024,4926,5024,5605,4253,5024,5024,4253,4253,5024,5024,3940,6183,5024
11463,6492,4510,4005,5323,3982,4829,4829,4337,4510,4089,5802,5171,5092,5004,5171,3798,5931,3798,6122,4089,4421,5170,5701,3798,4119,4119,4267,3798,4175,4421,5188,5171,5171,3835,3835,5171,3835,3835,5171,4421,5171,5092,4421,5092,5092,3835
11464,6790,6401,5226,6717,4041,3916,4544,4919,6987,5730,3916,4059,5730,5730,3871,5730,5730,5730,4592,5730,5730,6683,4282,5298,6974,4977,4977,5336,5730,5730,4977,6974,6404,5730,5730,5730,5655,4505,4574,5298,4977,5730,4155,5730,5909,4505
11465,5963,4435,3717,5077,4200,3551,5517,4045,4715,6980,4347,6711,5546,4894,3997,5877,3869,5840,4924,6807,4188,5442,5877,5422,4188,4188,5840,6807,3827,5877,3968,5077,4271,5422,4271,5077,3979,4271,5877,4271,3599,4271,5113,4271,3599,4238
11466,6492,4422,6886,4749,5281,4791,5530,4729,4571,4200,6899,5876,5876,3991,6784,4230,4699,4699,5229,4699,5876,6886,4496,4183,3535,4183,3598,4699,6886,4699,5209,6723,5350,5876,3535,6535,4954,5350,4183,5107,3535,5107,3535,3535,5876,4183
11467,4297,4422,6886,3688,3982,4791,6747,6276,6276,6273,4568,4515,6128,7008,7010,5510,6747,6251,5544,5945,6128,6251,6875,5347,4220,4220,5454,4769,7008,7010,5146,6382,6842,6251,7010,7010,6842,6251,6251,4471,4220,5544,5544,4791,4220,4471
11468,3751,5824,6807,5172,4347,4236,5517,4575,5640,6980,4575,6935,6186,6116,3997,4347,3869,6804,3827,3869,4188,5113,6980,4778,4188,4188,3827,6807,3827,4347,5113,4347,4072,6807,4670,4188,4347,6186,3827,4347,3817,4347,5113,5777,5640,6186
11469,4337,5486,6886,6078,4455,6745,5526,4370,4992,4139,6862,4975,6745,4992,5548,5548,3679,3986,6166,6760,3623,3872,5988,4139,5119,6833,3986,5478,5548,6787,5548,5548,3986,5548,5548,6760,5548,5548,6833,5478,4689,5548,5548,5069,5548,6166
11470,6241,6824,4363,5322,4382,3788,5625,5766,5502,6607,4562,3788,3788,6568,5625,4447,4672,5064,6520,5036,3788,4486,6784,4609,4215,4199,5625,5322,3788,4080,3788,4672,5625,3788,4499,6341,5064,6784,3788,5625,6341,6867,6867,5625,5064,6354
11471,5386,4422,6830,1069,6844,6418,4684,7027,3994,6042,6042,4719,4658,6418,5798,6759,3739,4354,6009,4517,4500,3832,5701,5405,5624,4354,4468,4354,4517,4354,4251,4286,6418,6006,6759,3573,4468,5701,4468,3866,4517,6759,3580,6759,6238,6153
11472,4355,4189,6886,5124,4196,4279,6328,3935,5304,6801,6675,3856,4741,3785,4677,6586,5040,3935,4180,5040,5304,4677,4741,5764,4677,4677,4463,5764,4741,4784,6450,5304,6675,4463,4677,5504,4122,6261,5504,4741,4741,4122,4741,4741,5833,4677
11473,6064,3819,4042,5765,6384,6776,5375,6384,5168,6928,6031,5933,6486,4916,4789,5816,6031,6928,4504,4687,6031,3843,6486,3574,5099,6031,6910,4780,6031,5896,6572,5213,6031,5099,5099,4493,5606,6486,5099,4789,5896,6572,6031,6031,4789,5213
11474,6519,5577,5226,3539,4178,5469,5526,6013,6519,5500,6442,4178,5410,3885,5921,4178,4178,6013,6013,6108,5721,6442,4178,4178,4178,4178,5827,6013,6442,4134,4178,5500,6013,3789,4178,4786,6519,5500,3789,4786,6013,4134,6929,4786,4134,5500
11475,6978,6824,6886,4396,4382,4791,5817,4486,4571,6607,6411,6861,4744,6568,6784,6341,5893,5064,6520,5036,4389,5036,6784,5794,4215,7013,5008,5572,6784,4080,6341,4219,5064,4215,6341,4389,5064,6784,3788,5064,6341,6341,6411,4744,5064,6668
11476,739,3680,4042,4268,6384,6776,5375,3766,5168,4268,6031,5141,4099,5384,6776,3724,6743,6486,3698,4268,4397,5375,5141,3956,5213,5141,5918,4780,5749,5896,5384,5213,5875,5606,4397,4493,4099,5384,6990,5606,5875,4099,5384,4268,4099,3956
11477,5192,5786,5226,4978,6650,6016,5891,5251,6773,4097,6041,3856,5605,4929,6152,5251,6821,4293,5389,6152,4206,4329,4896,6152,6152,6152,6152,6152,4540,4329,6795,6881,4206,6100,6152,4929,6152,6795,6795,6795,6152,5193,6795,4929,6152,5193
11478,6836,5463,6886,4624,3982,6132,3740,5122,6809,5044,5084,6606,3864,4951,6172,3864,4593,6452,4593,3864,4593,4300,3610,5383,4951,4854,5650,6994,3794,3720,3720,3610,5390,3720,5650,3611,6172,3720,3992,6097,4403,3854,3854,6994,3610,3864
11479,5784,5674,5226,5077,5009,5674,6348,4045,4633,5147,4408,6159,4806,6481,4805,4805,4879,4633,4408,4766,4408,4811,5259,3837,4805,4805,3837,5208,4408,4766,6488,4578,3758,4806,4805,4408,4408,5259,6456,4805,4323,4408,4805,4408,4806,4408
11480,5105,7005,4716,5857,4382,5825,4693,4486,4181,4609,5663,6711,3719,4899,6065,3978,5001,5825,4611,3719,4528,3719,4316,6065,4464,4528,4528,4772,4611,5416,5001,5786,5825,3719,4528,4528,4611,3719,3719,3818,4546,3719,4528,4075,5203,3777
11481,4209,4435,4716,4658,3859,4966,4019,6611,4074,5105,4615,4132,6237,6611,6796,5975,3739,6237,4859,4966,5783,6237,3906,5405,7020,4132,4658,5208,3906,4153,4859,4859,5125,3906,3739,7020,6611,6237,3739,4615,6237,3906,6168,3739,7020,4615
11482,5192,5786,5226,4978,6285,3916,5526,4419,4333,6558,6675,5483,5354,6522,5354,4597,5578,6705,5578,4560,3776,4028,3888,5697,6308,4199,6522,6802,6261,5578,5697,3539,5697,4209,5316,5457,5697,5697,6261,6036,6568,6802,5600,4199,6771,3982
11483,968,2952,5651,1057,2113,1989,1952,2411,6946,5590,5954,6527,6440,6440,896,6029,3162,3303,3959,3342,5705,2467,955,173,2806,6527,3929,2120,5460,2411,2120,721,2120,955,3108,1436,195,168,4027,72,5460,4733,2873,1864,955,721
11484,330,4435,5719,1069,5389,3788,4202,4924,5698,3750,5495,3788,3788,4332,3788,4296,3788,6062,4924,5036,3788,5036,4332,3788,3836,3539,5625,4418,5929,4924,6850,4603,4924,3788,4924,6850,6850,3564,3788,4296,4296,4199,4974,4199,5064,4296
11485,5631,5824,3890,6912,3763,5023,6631,5924,3709,4887,6736,4940,6679,6314,6981,5536,5861,4489,5686,6905,6905,3717,5117,6880,4394,4887,4339,3941,5353,6631,4489,6905,5023,5368,6314,6905,6905,3941,6507,6314,6905,5198,6905,6905,5117,4553
11486,6492,5463,6886,5124,4041,3916,5526,5839,4109,5555,4222,6606,5948,5763,5763,3691,3870,4015,5454,6606,3870,4015,4282,3870,6317,3691,3691,5124,5555,3691,5124,6677,3691,4282,3870,4160,7014,5909,4183,3870,7014,3870,6677,6677,5555,3691
11487,2335,5714,6807,3985,5481,6624,6466,5397,4515,6854,6887,3701,3701,6808,6664,5257,4617,3595,6466,4241,6466,5119,6214,3985,4471,5119,5454,3595,4241,7010,6060,6466,5201,3985,6466,3985,6060,4241,3701,3985,3985,6466,6466,3985,4220,5201
11488,4086,5383,4005,5300,5867,5189,3794,4465,5383,3794,5854,3794,6679,1785,1785,4454,3794,2938,3794,3794,5383,5383,53,5383,6097,2938,5383,1785,3794,1785,3794,5383,2120,3794,3794,5383,4454,4454,3794,5383,3794,5383,6679,6679,3794,5383
11489,6241,4422,6886,5096,3982,6624,5582,4334,4515,6854,6887,4515,4366,3548,4832,3605,6936,5922,3984,3773,5096,4832,5177,6063,3923,3650,5964,4352,3773,7010,6063,5922,5096,6382,6678,6777,6325,3823,6989,6066,5161,6121,7049,4473,5481,4262
11490,6955,6401,4716,6008,4283,3639,5635,5596,6987,6399,6110,7025,5635,4304,5439,4542,4856,3894,6092,5724,3894,3894,5423,5423,5423,6781,6987,6781,6092,3836,5635,4283,4206,5423,5596,5724,6092,5601,5596,6962,5601,6136,3894,3894,5596,4410
11491,5784,5049,6425,5508,6021,5469,5891,7001,4419,6797,6862,5525,4744,3813,4941,6665,7054,6237,5338,7001,6973,4941,4959,4253,5525,7013,7001,4959,4597,4971,7054,4603,3813,4597,5672,5539,6221,4597,4959,5120,4597,5631,4697,4697,4959,4697
11492,739,3819,1678,4268,4268,6776,5375,6014,4151,4268,4509,5141,4268,5826,4831,5896,6743,5346,4504,4268,4397,5375,4414,3659,3659,6014,5918,4780,7053,5896,4268,3659,5875,3659,4414,4058,4268,5765,4058,3647,5875,4268,5384,4414,1774,3956
11493,1475,6401,4716,3542,6751,6310,4379,5920,6987,5568,6110,5176,6857,5524,5176,3909,3918,5176,4938,5176,5958,6698,6698,6857,5176,5258,5841,5176,5258,3590,6681,6125,5258,5847,6109,6803,5022,4068,6803,5568,6601,6401,6949,4075,4716,5176
11494,6329,7005,4716,3542,6262,5661,4208,5604,5969,6399,6779,4061,6269,4694,5661,5975,6857,4061,6803,5425,5783,3951,4620,6857,6857,5975,7031,6839,4068,5072,6841,4533,5125,6857,6857,6460,7005,4068,5437,6569,5524,6857,4061,6857,6857,6569
11495,5192,5975,4716,4978,6021,5485,4675,4582,4054,6399,4644,6527,4793,5966,5605,5639,5001,4293,5338,4793,4793,4793,4926,5797,4582,4793,4082,3775,6939,4061,5001,6210,5995,3719,6079,6210,6629,5249,4027,3775,4582,4534,4061,5001,5249,3775
11496,4209,5789,4175,4658,3982,6004,5483,6241,5657,4967,6028,5483,5092,4893,3532,6646,5931,5092,4319,5092,4016,3872,4089,6667,5188,4016,4089,6496,6602,6553,4904,6496,5483,5004,4433,4119,6703,6963,6496,5775,4521,5092,4752,5092,5286,5680
11497,3794,4361,4247,5342,6751,5189,6345,5094,6345,4166,6735,3712,7052,4205,6278,5835,6508,6955,5265,5425,6215,4023,3877,3565,3612,5265,5928,7021,6702,6849,6702,6215,4205,6278,6702,6300,6215,6215,6278,5835,6215,7052,4679,3565,6955,5835
11498,6790,4606,6886,4749,4382,6654,5891,4701,3600,4743,4981,6159,6654,5637,4396,6654,3731,4244,6654,6184,4154,4329,4540,6654,4929,6470,6028,6718,4903,4329,6654,4461,5063,4701,6241,5461,4929,5185,6241,6241,4929,4903,6028,4929,3623,6028
11499,6909,3655,4980,1069,1089,6114,4684,7027,3994,4887,4214,4752,4101,6611,3957,5916,3739,5401,5553,3848,4967,5669,5417,4101,5669,4404,4752,4107,6611,5669,4694,3957,6909,4333,4725,4725,4993,5500,5669,4589,4333,4333,3957,6909,3560,5669
11500,7020,5789,6886,4256,6538,4486,6420,6131,6605,4609,4484,5931,5656,6420,5931,6536,5931,5092,5338,5309,5958,3830,4089,3977,4893,6536,4752,4772,4611,5416,4595,4089,6504,6377,6377,6118,4089,4835,5942,4589,4595,5092,4089,5092,3830,4589
11501,6955,3533,6353,5345,6751,5189,5203,4891,4074,4475,4792,3807,6230,4694,4074,5644,3764,4935,5507,5425,5031,5073,5073,6884,3764,4205,3807,3951,6079,5072,3764,4074,4635,4205,4787,3764,3764,3764,4294,4294,4074,5073,3764,4074,5073,4074
11502,5945,3680,6886,5081,5320,4791,5530,6938,4571,5010,4170,4735,5582,5242,6397,3605,6936,4531,5582,5209,6922,4802,6176,5242,5320,4700,5320,5320,6936,5320,5582,5320,5010,4802,5320,4802,5320,4802,5320,4802,5320,5582,5320,6190,6922,5582
11503,5784,6636,6886,5766,4382,5766,4198,5766,6598,4511,5986,4511,6128,7008,6694,6694,5961,4489,6166,6899,6649,6204,4511,4139,3955,3722,4758,5473,4246,5473,3955,4672,3986,6787,6899,3722,5741,3955,6899,6598,5350,4078,6899,3722,6141,6899
11504,330,1135,4980,1069,4359,4328,3987,7027,5048,4328,4553,4719,5621,6611,5484,4441,3739,4441,6813,5048,5048,6909,6548,5048,6909,4553,4752,4394,4553,3994,3848,3656,5185,4404,2661,5372,6548,5185,6040,4404,5048,5185,4394,6909,5701,5895
11505,6545,6502,6807,5172,4347,4236,5517,5181,4992,6273,5151,4059,4837,4992,5548,6197,4617,3986,6166,6899,4994,5119,3986,4992,6760,3986,3986,3669,4246,5473,6760,5759,3986,5119,6899,6760,5548,5548,6899,4994,3986,4078,4994,5069,6760,6899
11506,6241,3655,4042,6078,5068,4077,3688,4419,4333,3688,4568,6861,6615,6075,5372,4267,6563,5372,6075,3842,4154,6587,5374,5585,5145,5372,4769,4234,6630,6747,6615,4791,4769,4568,4758,4568,4215,4769,5544,4791,4769,3722,6587,5170,6075,4568
11507,6492,5577,5226,6912,3763,5496,5526,4852,4569,4202,6266,4165,4779,3539,5827,5536,4779,5198,5486,4560,5721,6316,6541,6266,3750,6318,4165,5436,5935,4202,3750,4979,4165,5666,6525,6722,6655,4318,6062,4654,5446,3750,6266,4979,6266,5721
11508,1529,3680,1678,4268,1872,1989,5375,1831,618,4743,1096,850,3854,1387,4789,5816,4705,528,4224,6213,4598,5000,5000,6349,4780,6014,5918,4780,4789,5896,3804,6489,6489,5099,4397,6076,5413,5384,4301,4789,2050,3804,5366,4705,4789,4504
11509,5127,4163,6529,5121,5934,5496,4208,7057,4054,4835,5663,5001,6538,4734,5982,4734,4734,3775,5338,3775,3775,5127,5127,5282,4726,4734,6221,3775,5845,6538,5001,5845,5995,5995,3775,6460,6538,3719,6427,3775,3999,6538,3775,5282,4609,3775
11510,6115,5098,6807,5172,3867,5237,5517,4803,4992,3947,5986,4060,4837,6141,6565,6694,6305,5986,3635,5036,5974,6141,5974,3990,6565,6141,6436,5473,6596,5473,4502,5246,6565,5422,6141,3990,6037,5986,5473,6141,6621,4135,6141,6037,3990,6037
11511,4935,5383,5913,4861,3893,6955,6345,4288,6345,5618,4792,6571,7052,3626,3603,3712,4923,6955,3712,5425,6215,4120,4175,3603,3612,5265,4792,6345,6702,5072,6702,3603,3606,6751,3746,3611,6215,3603,6278,4702,6215,7052,6751,3936,4792,3936
11512,6492,5171,6886,5323,3982,4791,5931,5839,4333,4904,5483,5170,5170,5188,5171,5170,5931,5372,5171,6904,5170,5170,3598,5171,5170,4016,4267,6587,6904,6904,4904,5186,6587,4568,6036,6904,4433,4154,5281,6241,4462,4016,4015,5170,5555,4568
11513,5404,5714,6886,3985,3982,6691,4220,6276,6276,6273,4975,6214,6276,5746,4094,4230,6563,3986,5454,6276,6276,6276,5069,6466,5266,3930,4275,4769,6466,5914,6276,6466,3986,5021,6563,6412,6563,6719,5069,4059,6719,6563,6719,5069,6563,6719
11514,6492,4510,4669,6087,5934,6568,5931,5642,4510,6957,5802,5171,3864,6333,5171,4833,7045,7045,6333,3545,5738,5738,5738,3678,3852,5063,4089,5700,6957,4329,3625,4833,5063,5939,5864,5864,6957,5738,5738,4284,4833,5769,3780,5738,7032,4284
11515,6492,6376,6886,3539,6163,6437,5526,6838,4165,4127,5839,6725,5414,6663,5354,5812,5414,5577,5578,6437,4165,4506,6663,6663,4291,4165,5414,5478,5414,6054,6663,5414,4165,5021,4374,4165,4291,5500,6649,3685,4506,4390,5686,4291,6054,5435
11516,5105,4319,4519,6008,5691,4143,4722,5250,6093,4097,3556,5035,5635,3991,6397,5287,6154,4244,4158,6136,5971,5971,6478,4357,6478,5250,5971,6897,6881,5962,5971,6881,6956,4355,5193,4340,6016,4357,5193,6897,6881,6897,5971,6470,4097,5193
11517,6553,6824,4671,4978,3535,6654,5891,5250,4742,4097,4981,6016,6187,5637,6152,5364,3731,4244,6654,6152,4742,3654,4244,6654,4244,4016,5962,6650,3624,5962,4742,4533,4206,4032,5962,3654,4742,3654,5281,6654,4016,4742,3654,6504,4244,4206
11518,5404,6450,4042,4229,5270,4236,6450,3834,4477,4269,6201,6922,3555,6190,1513,4330,4586,6450,6009,6450,6922,3631,2889,4176,4330,5611,3891,4586,6922,6450,5611,4176,6589,5611,2889,6922,2889,6922,4586,6190,4176,6190,6837,6190,5611,4586
11519,5192,6308,6886,4978,3859,6004,4877,4337,5063,4904,4615,5187,5187,5004,4209,3798,4175,4209,4209,4615,5891,4953,3573,7020,4684,5187,4337,4775,4175,4684,4684,3573,3573,4658,4209,4684,4684,4337,3555,4658,5187,7052,4209,6537,4209,4913
11520,5043,4098,4283,4566,5051,4518,3759,5596,6987,6962,6866,4283,6962,4283,6962,5724,6514,3894,6092,5724,5899,6962,4221,3894,5423,4221,6987,5572,5051,6962,5572,4283,4098,5572,5899,4221,5572,5601,5635,5164,5601,4098,4098,4283,5407,5197
11521,5404,5714,6807,3985,5481,6656,6466,6518,7008,4129,6887,3701,3701,7008,4400,6128,4617,3595,6466,6760,6466,5119,6214,3985,4471,5119,6466,3595,4241,7010,6060,6466,3986,4241,6466,3985,4241,4241,6382,4471,6466,6466,6466,5069,6466,4241
11522,6492,5577,6886,3641,4041,3916,5526,5839,4333,4597,4597,5244,6634,6420,4086,4597,4026,6705,5578,6036,5056,6705,5244,5797,6802,4199,6802,5056,5244,5786,6802,5786,5457,5936,6036,5457,6025,5457,5571,5056,6535,6802,4597,6522,4406,5571
11523,4620,6662,5471,6608,4196,5790,5203,5532,6543,5937,3556,4629,4949,3735,5790,5785,5105,6620,6542,5744,5958,6683,6542,6992,5785,6543,5942,6992,4949,5622,5785,5958,5744,4919,4668,3651,4112,5622,5093,5203,3749,6790,6949,5203,6790,5203
11524,6492,3680,4042,5826,6384,5168,5375,6349,4151,4268,4509,3683,6486,5826,4789,5896,6031,6031,4504,6031,6031,5375,4397,6349,5099,6572,5918,4780,4789,5896,6572,5213,6349,5099,5099,4493,5606,4504,5099,4789,5099,6572,6572,6572,4789,5099
11525,6492,5383,6886,4624,3982,6132,6563,4416,5163,4597,6201,4333,6634,4333,4681,4597,6747,4333,4406,4439,4333,6443,4333,4333,4333,4439,4333,5056,6443,5163,4029,6443,5171,4333,4333,6964,4416,6813,3992,4439,4439,4333,4421,5299,4406,5669
11526,5605,6824,6138,4978,4041,6491,5891,6464,6773,4986,4453,6725,4591,6464,5605,6464,5318,6085,5338,4986,6312,6364,6348,5764,5605,5494,6364,6802,6802,6085,6802,4546,6364,4986,5672,6773,4066,4455,6085,6348,4546,6085,6085,6085,5154,6364
11527,6492,5577,6886,5686,3982,5939,6677,4248,3691,5555,6675,6677,3641,5637,7018,6677,7018,5550,3776,5550,6677,4079,4282,4109,6988,3691,5555,5124,4109,6982,5124,6677,4931,5684,4157,6677,4122,5550,6988,5909,6988,7018,3537,4453,5555,5550
11528,330,1558,4042,1057,4359,5469,5848,3848,3994,4081,4408,4435,4368,6993,6040,4908,3739,6040,5338,5309,5874,1962,4081,6793,6159,5309,6477,3939,5939,6556,3625,4786,5185,5939,7023,6477,6548,5185,5874,5576,1190,4081,6477,6614,5215,6556
11529,5945,5225,6886,4256,6021,5469,5578,4419,4419,4597,4597,5525,4597,6420,4597,4597,3915,6705,5338,4560,6422,4028,4926,4253,5605,4926,3940,4697,5244,3937,4597,4018,3813,4926,4322,4597,6025,4597,3915,4253,4597,4597,4697,4697,4697,3915
11530,6064,4366,3660,4262,3552,6624,5582,6459,3650,6854,6887,4543,4366,3548,6854,3605,5708,5922,4367,5521,5476,6777,4262,6063,5955,3650,5955,4352,3773,6063,6063,5922,4832,4262,6678,6777,6066,3823,4537,6066,5328,4352,5521,4537,3605,4262
11531,6815,4435,6807,6146,6451,6418,6432,4045,4633,3947,5894,6711,5546,3979,5855,6456,7054,4633,4806,3947,5739,4860,5824,3990,3607,6322,6026,5208,4633,6091,4806,5077,3616,4806,4435,5077,6037,3747,3616,5102,4323,3866,4633,4860,6026,5855
11532,4850,3989,4042,1069,5389,6691,5517,6661,5541,3750,3774,5458,4502,3774,3899,5237,6305,5986,6520,5036,3774,4860,6054,3990,5237,3539,3837,3638,4246,5251,4502,4837,4296,5237,5541,4346,5986,3899,5009,4296,3716,4875,3716,5893,4837,4296
11533,3735,4510,4519,4402,6262,3835,4829,4937,5163,4597,6201,4576,5715,5134,4086,6025,4442,5715,5163,4385,5056,6324,3737,5797,4951,6240,5650,5056,6872,5163,4029,6398,6339,5056,4029,3873,6025,6813,3531,4421,3737,3977,4421,3737,6996,4829
11534,2686,5496,6529,6912,5587,5496,5496,5529,3709,5211,4287,5977,4465,6655,6539,4524,4287,7045,6539,6655,5529,6316,5587,4287,4812,6722,6627,4524,5496,5496,3582,6655,4287,6627,4287,6722,6655,6655,4073,4492,6655,4073,5563,4979,4524,6044
11535,7020,4422,6886,5172,7024,6624,5582,3773,4515,6854,6887,4515,3701,6808,4832,3605,4431,3986,3984,4400,6875,6214,6214,4352,3923,5119,5964,4352,3773,7049,5708,6382,3986,6382,6678,6557,6060,3823,6382,6382,4152,6466,3986,6254,5481,4975
11536,5963,3972,6853,5857,4101,5485,4450,5920,6853,4835,4443,4940,5963,4450,4835,3864,6455,5963,5857,4130,6853,4799,5127,5857,4130,4835,4130,4107,3591,4799,4799,5912,5963,4130,4835,4130,4799,4799,3591,4130,3999,4130,4799,4130,4835,5912
11537,330,6030,5201,5792,4313,6624,4902,4334,6298,6298,4287,4272,4465,5636,4177,6529,4272,6103,5636,4328,5780,6555,4177,6298,6624,6470,3668,4394,4272,6982,6470,3832,3832,6298,6844,3832,4177,6298,5747,4902,3832,6844,4624,4517,4292,5450
11538,3232,2426,3230,4205,6751,5189,6345,4475,5507,5799,3807,6177,6230,4205,5200,5507,5928,4935,5507,5425,5031,6962,5644,3565,5031,6674,5928,4475,5644,5928,3764,5679,4635,4205,5644,4475,3565,5679,3910,5644,3565,4475,4205,4164,5644,5928
11539,5784,5431,6807,5955,4400,6656,5582,6302,5964,6302,6887,7015,4366,5221,4233,4233,4387,5119,4113,6899,4548,5119,6302,4113,5119,5119,6302,5473,7015,5473,5146,6302,4548,4113,3552,7008,7015,4387,4233,4334,4152,5119,7015,6887,5146,4431
11540,6241,5674,5226,4402,3983,4279,5578,5532,5576,6558,6675,5443,5697,5672,5578,6632,5040,6802,5226,4560,3961,6632,4997,5486,6308,4199,5245,6802,6261,6054,6802,3539,6632,5672,5672,5457,4066,4199,6261,5968,4199,5226,5624,4199,6312,4697
11541,6492,5454,5763,4624,3570,6624,4220,6276,6276,6971,4975,6214,6276,5746,4598,5772,6563,5266,5454,6276,6276,6276,5069,6502,5266,6428,5454,4769,6466,4730,6760,6466,3986,5684,5069,6412,4688,6276,5069,4059,6719,6466,5266,5069,4705,4975
11542,3972,601,4363,4978,3983,4279,5578,5532,3983,6600,4453,6600,4591,3983,5605,6988,5318,6620,6433,6620,5958,5045,6542,4662,3576,6543,5778,6542,6620,6620,6046,6542,5887,5936,4668,5936,5655,6542,6620,6542,6406,6620,6949,5655,6620,5969
11543,4118,3655,4042,4769,3763,6745,5526,6145,4992,4264,6615,6525,6615,4899,6335,4249,3684,4481,6075,3842,5721,4899,6376,4992,6425,4753,6413,6425,6335,6425,6425,5953,6335,6615,6425,4562,6425,5145,3842,3741,3663,6425,6425,6425,6075,5721
11544,5043,5383,4247,4624,3691,5290,3759,4465,3709,3829,5800,6606,4465,5800,4086,7045,5947,3733,3814,4925,5800,4661,4025,4594,4812,5947,6953,5947,4025,5947,5800,5850,6741,5713,4025,5850,4661,5493,5800,4812,4794,3829,5755,6339,5850,4812
11545,6553,5383,6529,6912,5587,4218,4208,6780,3709,4835,4443,6780,4465,4037,6539,7045,5123,4371,5713,6780,5123,6316,4759,4763,4812,6836,6627,3881,6627,6553,3951,5123,6741,6627,4371,5123,5123,3881,6316,4812,3763,4763,5755,4492,4763,6050
