ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17
11719,95,10,199,389,561,592,507,507,507,507,507,507,507,507,507,507,507,507
11720,639,69,236,370,289,40,229,697,697,506,666,229,199,697,697,199,697,697
11721,557,276,449,137,672,582,693,549,549,474,549,474,549,549,549,633,549,549
11722,508,773,674,492,423,423,423,594,423,594,584,584,584,607,607,607,607,607
11723,499,325,702,533,463,580,500,500,500,500,500,500,500,500,500,500,500,500
11724,477,325,808,503,550,456,430,614,802,753,753,753,753,753,753,753,753,753
11725,578,668,41,333,208,395,395,132,506,395,800,306,428,588,428,729,757,729
11726,406,201,566,432,432,419,623,750,750,432,574,432,432,432,432,432,432,432
11727,769,487,568,758,121,509,679,748,679,679,679,679,679,679,679,679,679,679
11728,592,26,83,377,539,539,595,101,595,595,595,595,595,595,595,595,595,214
11729,117,692,100,768,536,536,536,536,536,536,536,536,536,536,536,536,536,536
11730,389,654,562,457,519,542,542,418,418,418,418,418,418,418,418,418,418,418
11731,139,209,472,790,510,510,420,366,143,575,533,533,533,533,533,533,533,74
11732,215,2,419,215,652,249,466,466,466,466,466,466,466,466,466,466,466,466
11733,213,607,667,40,218,618,618,594,707,619,618,618,618,618,618,618,618,618
11734,4,45,53,645,447,513,397,513,100,513,513,754,513,513,513,513,513,51
11735,423,685,540,520,677,409,648,648,648,648,648,648,648,648,648,648,648,648
11736,129,308,665,691,809,645,645,645,645,645,645,645,645,645,645,645,645,645
11737,593,476,523,807,725,709,709,709,709,709,709,709,709,709,709,709,709,709
11738,471,572,573,447,581,597,753,634,634,634,634,634,634,634,634,634,634,634
11739,256,258,152,758,431,431,431,431,431,431,431,431,431,431,431,431,431,431
11740,88,399,595,465,574,583,724,759,332,513,513,513,513,513,513,513,513,513
11741,24,204,464,578,799,498,498,718,718,718,718,718,718,718,718,718,718,718
11742,136,355,285,402,182,747,508,508,346,358,358,647,285,66,66,108,400,517
11743,679,669,783,407,686,742,682,682,682,682,682,682,682,682,682,682,682,682
11744,280,499,203,698,752,797,797,788,797,510,722,478,515,463,588,417,417,417
11745,518,261,86,367,51,230,575,578,765,321,714,708,752,660,604,722,660,660
11746,690,561,295,477,420,758,528,717,528,717,528,429,416,429,416,416,416,429
11747,540,728,109,611,459,454,695,695,695,695,695,695,695,695,695,695,695,695
11748,74,96,98,404,602,759,759,759,759,759,759,759,513,513,513,513,513,513
11749,137,312,663,578,805,620,633,717,471,450,449,449,449,449,449,513,449,449
11750,684,771,284,62,650,432,783,422,783,783,783,783,783,783,783,783,783,783
11751,389,676,518,597,407,407,407,407,407,407,407,407,407,407,407,407,407,407
11752,127,108,705,630,645,387,693,643,454,454,454,454,454,454,600,600,454,454
11753,249,432,401,74,761,765,466,422,466,443,466,583,443,798,798,466,617,443
11754,700,49,437,696,477,751,751,804,518,518,531,518,518,518,518,518,518,518
11755,562,363,750,282,537,608,461,608,608,608,608,608,608,608,608,608,608,608
11756,489,181,686,518,764,671,648,321,691,648,751,691,691,691,701,591,691,691
11757,251,94,423,615,420,609,420,722,609,722,609,609,609,609,609,609,609,609
11758,613,709,159,775,763,763,763,763,763,763,763,763,763,763,763,763,763,763
11759,152,742,578,427,610,779,661,661,661,661,661,661,661,661,661,661,661,661
11760,789,784,140,31,111,539,539,539,471,685,685,446,447,758,596,539,731,731
11761,293,20,795,763,703,524,674,683,471,698,698,698,698,698,492,698,698,698
11762,693,652,518,480,459,674,728,647,751,697,697,651,651,651,651,651,457,651
11763,378,86,803,797,523,764,788,674,797,797,731,562,683,797,797,797,797,797
11764,500,615,601,492,806,428,722,776,776,776,776,728,776,776,776,776,776,776
11765,737,43,440,737,431,598,689,491,689,689,689,689,689,689,689,689,689,689
11766,457,41,745,736,674,708,556,556,556,556,556,556,556,556,556,556,556,556
11767,321,445,495,97,407,523,804,753,804,804,583,804,804,804,804,804,804,804
11768,43,605,104,257,653,712,573,573,573,784,446,784,784,784,784,784,784,784
11769,578,177,213,115,177,36,548,620,769,620,620,769,769,769,620,769,620,620
11770,576,514,647,612,810,550,416,700,569,416,569,569,569,569,569,569,569,569
11771,255,723,800,801,505,807,552,552,660,493,660,660,660,660,660,660,660,660
11772,356,283,191,347,625,468,742,787,787,787,787,787,787,787,787,787,787,787
11773,697,397,348,427,751,759,778,249,778,778,778,778,778,778,778,778,778,778
11774,31,626,49,682,512,682,682,682,682,682,682,682,682,682,682,682,682,682
11775,780,547,347,635,635,635,621,551,635,551,551,551,551,551,551,551,551,551
11776,729,416,576,754,769,615,769,615,806,806,569,416,416,416,416,416,416,416
11777,698,314,434,594,139,177,134,19,19,809,373,350,501,511,511,511,511,511
11778,76,343,589,115,465,589,630,498,498,498,498,498,498,498,498,498,498,498
11779,498,406,639,401,537,652,750,750,750,750,750,750,750,750,750,750,750,750
11780,414,651,647,14,595,480,510,58,781,417,638,781,780,663,417,518,706,706
11781,487,19,510,36,584,410,410,770,770,770,667,770,667,667,667,667,667,667
11782,619,20,287,643,500,610,610,488,638,413,413,413,413,413,413,413,413,413
11783,239,557,717,791,612,630,796,618,684,684,684,684,642,684,642,558,558,558
11784,171,706,781,781,519,781,781,781,781,781,781,781,781,781,781,781,781,781
11785,441,642,537,586,771,433,535,466,535,535,535,535,535,535,535,535,535,535
11786,161,573,660,683,427,674,754,802,802,802,802,509,808,509,509,509,509,509
11787,458,284,761,695,437,416,416,485,657,657,657,657,657,657,657,657,657,657
11788,30,348,16,397,2,718,652,652,652,652,652,652,652,652,652,652,652,652
11789,490,773,484,808,474,381,553,553,553,553,553,553,553,553,553,553,553,553
11790,572,297,403,713,657,478,657,620,620,620,620,620,620,620,620,620,620,620
11791,192,162,505,463,786,747,522,485,485,485,485,485,485,485,485,485,485,485
11792,345,342,148,523,503,583,464,464,770,486,464,486,542,661,542,658,661,775
11793,698,500,789,471,499,528,500,722,789,811,789,423,789,789,789,789,789,789
11794,800,143,542,565,273,390,390,501,501,501,501,501,501,501,501,501,501,501
11795,568,459,492,478,683,674,505,505,505,523,523,484,805,705,505,749,749,749
11796,479,473,80,197,507,426,610,426,418,557,747,747,557,642,747,747,457,754
11797,596,180,783,718,706,807,807,684,684,707,808,808,808,808,808,808,808,808
11798,716,687,226,755,632,747,495,495,495,495,495,495,495,495,495,495,495,495
11799,759,88,566,414,618,753,753,753,71,753,753,552,638,552,552,552,552,552
11800,84,679,434,451,803,691,409,597,665,665,665,481,665,665,665,665,665,665
11801,769,464,45,510,656,805,709,709,709,709,709,709,709,709,709,709,709,709
11802,491,518,54,451,547,580,784,784,712,485,776,485,485,485,485,485,485,485
11803,515,417,691,576,19,657,657,794,657,698,620,698,698,698,698,698,698,698
11804,380,713,60,467,493,431,689,802,802,689,689,689,591,689,689,689,689,689
11805,677,480,540,733,508,575,733,733,733,733,733,733,733,733,733,733,733,733
11806,756,313,264,264,416,806,485,429,429,429,429,429,806,806,806,806,806,806
11807,721,630,312,522,658,460,711,674,638,788,788,496,496,496,496,788,604,788
11808,356,173,53,282,589,545,401,401,34,284,388,518,647,647,647,647,647,647
11809,52,793,64,43,577,458,577,577,577,577,488,577,577,577,577,577,577,577
11810,233,201,670,642,761,750,537,537,537,537,537,537,537,537,537,537,537,537
11811,747,722,667,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
11812,553,180,419,589,557,684,537,537,537,507,537,537,507,537,537,537,537,537
11813,586,630,424,777,686,466,465,771,771,55,466,466,466,466,466,466,466,466
11814,194,583,806,787,645,645,637,601,752,680,420,420,677,677,683,677,677,677
11815,311,253,298,432,498,209,459,217,681,681,681,681,681,681,681,681,681,681
11816,627,130,297,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627
11817,503,599,9,630,639,474,474,474,474,474,474,474,474,474,474,474,474,474
11818,597,22,768,728,798,416,782,769,769,782,782,782,471,471,615,769,769,769
11819,679,463,782,741,411,756,686,686,686,686,686,686,686,686,686,686,686,686
11820,780,123,449,311,682,682,551,682,787,787,787,787,787,787,787,787,787,787
11821,314,220,503,236,541,613,760,714,677,607,770,550,550,550,550,550,550,550
11822,26,679,26,724,398,704,543,790,790,790,790,790,790,790,790,790,790,790
11823,491,110,655,287,418,440,610,697,697,697,697,697,697,697,697,697,697,697
11824,89,136,189,496,137,450,780,780,602,194,443,790,790,790,790,790,790,790
11825,327,240,409,682,682,631,570,570,570,570,570,570,570,570,570,570,570,570
11826,787,801,786,533,536,631,468,468,631,780,631,631,631,631,631,631,631,631
11827,212,126,251,747,499,492,709,685,447,769,769,769,769,769,769,769,769,769
11828,663,111,610,703,422,422,771,771,771,771,771,771,771,771,771,771,771,771
11829,216,671,523,806,143,134,620,620,620,548,620,548,548,548,620,620,569,569
11830,776,159,776,456,570,682,682,682,627,627,414,627,631,414,627,414,414,414
11831,509,121,35,508,811,626,556,423,423,699,699,533,533,533,533,533,533,533
11832,551,658,736,471,619,619,728,728,728,728,728,728,728,728,728,728,728,728
11833,528,190,222,677,803,647,629,613,573,573,573,573,573,591,573,573,573,573
11834,802,599,771,433,732,718,718,718,718,718,718,718,718,718,718,718,718,718
11835,805,215,221,711,696,608,789,633,633,633,633,633,633,633,633,633,633,633
11836,167,654,204,558,519,454,408,408,408,408,408,408,408,408,408,408,408,408
11837,280,510,386,655,533,762,633,762,762,762,762,762,762,762,762,762,762,762
11838,770,86,584,752,601,760,594,510,510,510,510,510,510,510,510,510,510,510
11839,720,506,14,556,659,536,437,437,437,437,437,437,437,437,437,437,437,437
11840,600,458,23,626,427,804,500,487,500,500,500,500,500,500,500,500,500,625
11841,467,735,303,448,214,303,303,630,630,630,630,630,630,630,630,630,630,630
11842,98,239,6,15,664,511,511,511,511,511,511,511,511,511,511,511,511,511
11843,363,634,663,517,660,801,801,801,801,801,801,801,801,801,801,801,801,801
11844,806,667,488,671,693,721,775,775,780,810,775,775,775,775,775,561,775,775
11845,557,440,77,467,180,678,678,678,678,678,678,678,678,678,678,678,678,678
11846,768,630,410,556,321,794,794,607,572,572,657,657,572,572,572,576,572,572
11847,506,436,340,489,698,698,698,698,698,698,698,698,698,698,698,698,698,698
11848,626,491,149,107,490,661,553,418,719,418,418,418,418,418,418,418,418,418
11849,766,303,325,439,384,384,779,779,619,779,779,779,779,779,779,779,779,779
11850,329,390,601,770,798,691,584,683,811,683,683,683,683,683,683,683,683,683
11851,780,5,445,650,621,514,514,691,481,691,691,691,691,691,691,691,691,691
11852,423,338,207,741,730,683,683,708,451,550,417,451,683,683,683,683,683,662
11853,590,388,370,559,696,696,553,747,789,789,789,789,789,789,789,789,789,789
11854,121,229,749,110,418,623,623,696,623,623,623,623,623,623,623,623,623,623
11855,638,806,250,695,578,504,504,509,578,578,578,578,578,427,427,578,578,578
11856,87,130,501,686,524,717,797,797,806,576,769,717,769,717,717,717,717,717
11857,131,118,312,337,697,694,570,414,627,627,627,627,627,627,627,627,627,627
11858,406,379,418,563,642,418,418,418,418,418,418,418,418,418,418,418,418,418
11859,170,192,506,156,732,778,772,778,778,778,778,778,778,778,778,778,778,778
11860,354,343,558,527,592,549,454,454,454,454,454,454,454,454,454,454,454,454
11861,552,233,351,807,195,513,590,590,367,725,195,735,735,735,735,735,735,142
11862,59,310,23,573,489,803,514,775,810,786,592,514,514,514,514,514,514,514
11863,110,166,507,466,559,467,467,467,467,467,467,467,467,467,467,467,467,467
11864,90,69,493,418,759,596,596,664,596,596,596,596,596,596,596,596,596,596
11865,401,459,3,531,696,623,623,720,623,437,623,623,623,623,623,623,623,623
11866,179,175,168,634,515,303,580,479,479,479,479,479,479,479,479,479,479,479
11867,630,448,416,582,705,793,793,793,793,793,793,793,793,793,793,793,793,793
11868,705,346,695,721,514,483,509,557,557,557,557,557,557,557,557,557,557,557
11869,49,748,751,699,572,508,508,508,496,508,496,486,491,508,543,499,722,439
11870,770,643,509,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770
11871,127,325,56,718,600,433,433,433,433,433,433,433,433,433,433,433,433,433
11872,239,495,762,618,803,657,615,657,508,508,508,508,508,508,508,508,508,508
11873,195,474,573,485,693,730,523,523,722,730,722,722,604,705,705,705,705,705
11874,243,250,539,528,673,784,784,784,784,784,784,784,784,784,784,784,784,784
11875,726,802,409,236,495,615,722,477,502,410,502,502,411,496,496,496,496,496
11876,599,438,754,17,750,624,666,537,666,537,537,537,537,519,537,537,586,537
11877,792,306,611,515,503,480,575,575,575,575,575,575,575,575,575,575,575,575
11878,316,345,600,1,424,424,424,424,424,424,424,424,424,424,424,424,424,424
11879,578,695,807,695,791,695,695,695,695,695,695,695,695,695,695,695,695,695
11880,809,596,410,480,636,636,636,636,636,636,636,636,636,636,636,636,636,636
11881,679,273,701,139,540,528,728,728,728,728,728,728,728,728,728,728,728,728
11882,249,298,491,761,424,474,474,474,618,513,726,513,513,754,754,672,672,672
11883,712,787,457,35,321,550,550,550,550,550,550,550,550,550,550,550,550,550
11884,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411
11885,184,764,309,286,470,418,453,711,592,592,592,484,592,592,592,478,592,592
11886,423,391,482,238,536,513,776,401,47,409,446,493,593,194,747,755,136,440
11887,166,148,17,185,22,89,89,82,595,377,533,248,123,40,40,765,683,82
11888,555,20,679,703,514,633,633,457,568,568,568,568,568,568,568,568,568,568
11889,222,321,551,620,474,523,536,536,536,787,787,709,787,787,476,787,476,543
11890,686,487,594,721,809,513,787,470,787,735,612,590,590,590,590,590,590,590
11891,624,705,135,469,440,688,688,688,406,688,735,688,688,688,688,688,688,688
11892,386,219,563,249,422,422,732,732,650,732,732,732,732,732,732,732,732,732
11893,647,352,510,392,376,533,107,628,804,751,481,517,420,749,648,629,393,14
11894,568,295,810,192,492,409,658,809,809,809,809,809,809,809,809,809,809,809
11895,22,760,786,487,434,631,626,547,547,547,547,547,547,547,547,547,547,547
11896,683,760,631,446,455,455,455,455,708,455,693,455,455,455,455,455,455,455
11897,36,447,10,358,348,742,533,440,290,612,612,742,742,742,742,742,742,742
11898,638,638,270,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
11899,203,49,547,741,610,809,492,686,686,686,668,668,686,599,686,593,417,686
11900,421,224,275,780,780,480,421,480,480,480,693,480,480,480,480,480,480,480
11901,381,109,540,721,677,709,709,709,709,709,709,709,709,709,709,709,709,709
11902,10,185,424,440,666,422,650,650,650,650,650,650,650,650,650,650,650,650
11903,532,203,594,601,757,757,584,584,594,594,594,594,594,594,594,594,594,594
11904,222,532,657,390,660,702,702,629,702,702,702,702,702,702,702,702,702,702
11905,220,5,89,660,713,750,750,180,750,750,750,750,750,750,750,750,750,750
11906,576,238,572,418,180,154,276,469,180,469,560,180,560,180,180,549,549,549
11907,317,574,234,110,634,413,733,503,503,503,503,503,503,503,503,503,503,503
11908,71,424,527,235,697,507,523,584,564,693,693,693,693,693,693,693,693,693
11909,107,762,763,725,804,661,661,661,661,661,661,661,661,661,661,661,661,661
11910,514,720,768,632,803,514,752,752,752,752,752,752,752,752,752,752,752,752
11911,719,233,287,608,630,432,571,672,672,672,672,672,672,672,672,672,672,481
11912,569,776,741,797,811,736,528,728,634,673,728,728,728,728,728,728,728,728
11913,720,185,587,665,415,708,775,658,658,665,775,775,775,775,775,775,775,775
11914,65,388,728,407,471,808,798,798,798,798,798,798,798,798,798,798,798,798
11915,339,662,563,518,650,650,650,650,650,650,650,650,650,650,650,650,650,650
11916,747,807,662,490,638,454,435,504,593,808,808,808,808,808,808,808,808,808
11917,401,664,794,573,768,230,400,791,7,239,71,664,664,664,664,664,664,664
11918,311,659,135,696,605,734,802,802,802,662,802,802,802,802,802,802,802,802
11919,571,484,506,418,608,406,406,406,406,406,406,406,406,406,406,406,406,406
11920,456,41,327,41,677,501,275,447,714,501,787,619,501,356,689,768,689,689
11921,619,108,341,312,142,136,595,595,595,314,314,211,608,608,314,608,180,608
11922,602,789,661,490,435,754,791,504,697,504,504,504,504,504,504,504,504,504
11923,308,127,603,43,457,447,468,515,515,515,515,515,515,515,515,515,515,515
11924,121,651,408,105,110,474,557,493,474,494,504,504,504,504,504,504,504,504
11925,645,620,575,800,594,481,481,724,481,481,788,481,481,481,481,481,481,481
11926,639,69,467,55,433,521,521,521,521,521,521,521,521,521,521,521,521,521
11927,360,776,240,272,603,603,603,603,603,603,603,603,603,603,603,603,603,603
11928,184,545,545,372,664,664,664,664,664,664,664,664,664,664,664,664,664,664
11929,736,364,728,515,621,463,688,580,580,409,580,580,580,580,580,580,580,580
11930,367,211,689,804,515,580,665,665,665,665,665,665,665,665,665,665,665,665
11931,14,762,74,35,765,582,802,779,504,504,472,490,705,729,729,490,194,511
11932,439,639,419,552,531,653,653,653,653,653,653,653,653,653,653,653,653,653
11933,439,104,413,802,779,34,779,779,779,779,779,779,779,779,779,779,779,779
11934,206,180,761,439,419,439,439,439,439,439,439,439,439,439,439,439,439,439
11935,167,547,498,253,699,696,634,724,629,584,584,584,584,584,584,584,584,584
11936,458,528,736,661,699,665,665,665,665,665,665,665,665,665,665,665,665,665
11937,749,432,77,639,652,777,459,594,663,506,437,506,663,468,48,670,781,459
11938,368,338,313,225,366,431,613,689,623,623,623,431,431,431,431,431,431,431
11939,711,608,563,424,422,422,422,422,422,422,422,422,422,422,422,422,422,422
11940,689,301,356,123,745,722,194,629,745,342,230,629,660,712,712,660,660,548
11941,106,721,174,416,650,705,705,650,650,650,650,650,650,650,650,650,650,650
11942,532,203,86,789,722,680,518,702,702,680,702,702,702,702,702,702,702,702
11943,36,287,645,794,575,748,753,753,753,753,753,753,753,753,753,753,753,753
11944,420,11,594,607,631,579,576,620,576,698,698,698,698,698,620,698,698,698
