ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36
12631,6628,3654,5599,5679,5712,5239,6751,4169,5453,382,3863,3951,5506,4792,3951,6375,6431,5425,1475,4049,5187,4169,5653,4169,6375,4792,3705,3626,6375,3863,4861,6692,5835,6969,6375,6372,4192
12632,2283,6003,3534,4046,4957,6545,6545,4798,4092,4758,5807,5523,5803,5687,5633,4046,4012,4429,6114,4429,3656,4271,6878,4685,6561,5086,5327,4012,4271,5087,4116,4271,6878,4987,4617,4225,5086
12633,5942,6003,4061,5707,3775,5111,5416,5666,4258,6355,6003,6968,6328,5377,6122,4542,4675,4669,4675,4206,5736,6930,3811,6265,5688,6824,5605,4021,4019,4675,5508,5573,4430,3581,6824,5959,3633
12634,4488,6003,3842,6887,4975,4543,4352,4798,4262,3773,6656,6382,4217,7015,7015,4431,3895,7015,3773,7015,3548,6472,4113,6289,4113,6302,5328,4217,3773,7049,4262,6063,4366,4367,4617,4137,5328
12635,2768,1532,5253,1202,6323,1068,1525,6841,6946,4420,5840,840,4344,5377,1558,5333,933,6058,5264,4625,3929,4813,2388,4360,5853,4811,6905,6768,6449,5733,2488,3717,3751,6707,5897,4664,3728
12636,2768,2336,1163,2165,4975,4570,5526,4066,3575,5433,6491,6968,6795,6036,3900,4148,4641,6030,4638,6261,5751,3641,6683,955,6261,6981,6030,6303,4148,4911,4247,4148,4148,5591,5849,5023,3541
12637,169,6003,5253,4046,4975,5056,5416,4066,3762,6217,6364,6085,5685,5356,6248,4875,6670,6169,4488,5832,6359,3641,4768,3932,6261,6481,4912,3867,4591,5733,5839,3961,5053,6723,5255,5435,6693
12638,4581,2336,4323,4129,5458,5113,4769,4798,6463,6998,6918,5523,4511,3571,4113,4152,6909,7015,6812,6657,3571,4129,4113,5201,4113,6302,5242,6630,5481,5523,6826,5178,5257,5257,4758,6382,5257
12639,6628,5292,5599,1202,6349,3565,5043,6987,4828,4856,4915,6968,5491,5292,5598,4196,4641,5423,6671,5762,3897,6353,5439,5707,4247,4722,4760,5292,6674,6902,4247,6991,5439,3691,4722,4956,6962
12640,2283,2336,5253,4129,6903,5422,3941,3947,4316,6719,6721,5748,4924,5378,4776,6905,5792,5490,5429,4569,5792,6318,5361,4200,4880,4811,6912,6905,4264,5198,5029,6692,5687,5421,4964,5023,4215
12641,3658,1532,5253,5459,3555,3678,6885,4066,5229,5320,5906,6298,4511,3980,6938,5884,4699,4749,4723,4843,3788,6093,6128,3791,5805,4499,5327,4747,6209,6103,3958,5267,5036,3772,6332,4325,4215
12642,6628,3654,4061,1202,6438,1285,5738,3622,6669,3725,4702,4150,4351,4478,6456,6851,6072,5345,5821,4049,5556,5019,4551,5864,4551,4265,4081,4081,4706,4911,5508,3967,5835,5591,6018,5519,5864
12643,5376,1532,4323,4648,2125,3373,5376,3582,4316,851,6993,4354,4313,3906,3951,6644,3957,5247,4584,4049,3994,6548,5738,3906,4118,6731,3883,6432,4935,3906,5029,6574,5216,6925,5878,6942,4812
12644,3878,6116,4441,4046,5046,4753,3607,4066,5580,3862,6993,6722,5274,5356,4776,6318,4667,3844,4723,5698,3862,5154,4287,3932,5719,6090,4899,5067,6410,6108,7045,6692,4178,3885,4964,5023,5580
12645,671,1532,1211,771,5261,3957,3573,3957,6017,5576,4897,6298,4725,3604,4286,3573,3957,6030,3720,4796,6755,6548,5553,5295,4180,5697,6030,5624,5697,4911,6874,4624,4997,4468,4195,6372,5987
12646,671,2336,1877,205,4119,4373,6255,6973,4904,6719,6651,4883,5685,6036,3532,6905,5817,4965,3641,5285,4624,3641,5361,6691,5684,5985,6163,5624,4931,4286,6874,3991,6878,4453,6205,4325,4581
12647,6628,3654,5599,3863,2461,6215,3542,6155,5574,5278,6645,3542,5153,5864,3951,3861,6155,6478,6671,4049,3542,5019,4023,5864,3538,5920,5975,4799,4632,5723,5072,4966,5835,5591,3606,5519,5690
12648,3878,6003,3842,6410,4119,5468,5704,4066,5682,4038,5935,4626,6022,5356,4199,3916,5817,4199,3539,3539,5055,6568,4768,6265,6411,5438,4560,5624,6658,6433,5839,7046,5625,7046,7046,4325,5580
12649,2354,5292,896,3282,1652,3082,3569,869,5574,4093,5180,5574,4093,5946,5511,6421,4410,6779,6671,4410,4962,4304,4087,5511,5905,5574,4324,4375,3879,5197,6295,4304,5835,4559,4304,4087,6749
12650,1579,1532,638,4046,5990,3082,6885,4066,5012,6217,5131,3786,6019,5135,4199,3786,5192,6845,5385,5135,4407,3687,5322,6265,6411,5438,4560,4747,5035,4296,7007,4418,5036,5490,6762,5893,6355
12651,6346,6003,4323,6410,4066,4629,3602,4066,3762,4408,4675,5570,6127,4432,3602,4477,4675,4232,5616,4232,4962,5667,3811,5798,6589,4408,6379,6379,5874,6379,5508,5452,5764,7037,5764,4921,4408
12652,2283,3215,810,4046,5846,5183,6859,5583,6859,4128,5840,6102,4389,3950,6456,6851,6995,5490,5616,5077,6774,5546,3616,4438,4128,4811,4731,4955,6449,3890,6880,4888,4548,5490,3607,3607,4245
12653,4488,1532,3373,6410,6903,5113,3597,4798,6463,3773,6656,6459,6887,7015,7015,6199,6657,7015,3773,6459,3548,7044,4113,6289,4113,6302,4543,4543,3773,7049,4262,6063,4825,4367,4825,4137,5328
12654,5376,6116,4077,4600,4119,4256,5222,4066,4875,6998,4490,6968,4511,3950,3602,6851,4207,4357,6795,3636,5275,5667,3811,3546,5688,4408,6379,6379,5874,6379,7007,4357,5086,5951,3602,3602,6795
12655,169,2686,4441,1202,930,5168,4493,3622,5610,4673,5099,5384,3574,4916,6267,4156,3766,5896,4099,3843,5749,4813,3645,5722,4099,3534,4048,5260,6184,6858,6256,3843,5479,5375,7056,5933,3956
12656,6346,1532,5253,4198,3661,6596,3602,4066,4904,5320,4370,3588,6127,4370,5054,4477,6127,4357,4370,5054,5054,5667,3543,4200,7020,4269,6341,4658,5522,3768,4764,5834,4764,7020,4913,5667,5667
12657,2768,3654,4061,1202,3801,5168,3600,4169,6832,6445,6406,6984,5153,6602,3951,4508,6445,5282,6728,4049,5282,3845,5990,5709,7057,4413,5282,4772,6339,5870,5870,4772,6728,4102,6175,5709,4102
12658,169,33,4151,5707,5534,5278,4886,3622,5012,5900,4379,6781,5153,5051,4938,6136,5599,6845,6671,4258,4962,5899,4098,6710,6710,4258,6558,5572,6710,6319,5900,5599,6319,4258,4574,5599,6306
12659,4488,1532,638,4648,1652,3082,3530,3622,6691,6998,6189,5443,4992,5893,6404,4111,5817,5074,4723,5068,3788,4721,3645,3791,6833,6787,4048,3741,5817,4672,6256,4994,6885,5884,6233,5851,5068
12660,169,3654,4061,5707,5580,5056,5562,3622,6832,5206,6079,6841,6977,6460,3951,3861,5192,6845,5604,4582,4611,6841,4426,5709,3801,4426,4848,5091,3892,3818,4499,6712,4772,6027,4810,4546,4245
12661,6628,3654,4061,5707,5846,6781,6212,4066,6832,6155,5940,5920,6019,5929,4938,6136,5599,5247,6832,6155,6608,3845,3778,5920,6588,4413,6681,6710,6710,3682,4245,6371,3778,6155,6588,5599,4245
12662,5942,2336,3534,6410,4705,4591,5416,5666,6703,4209,5362,4455,6003,4523,6122,4644,6147,6845,5443,5832,5486,5667,4406,6430,5743,5001,4644,5823,4455,6725,4028,4015,4455,5001,5585,4664,4812
12663,6628,2895,5599,1555,5846,3565,5952,6388,6351,851,3863,5084,5300,4454,3794,4454,3928,3627,851,3794,5854,3794,3794,4454,6679,2704,5218,5383,1785,4285,4454,3794,3794,6097,3794,3794,4454
12664,169,3012,896,3117,1418,6758,3600,4169,5673,6262,5280,6102,3706,5581,5376,7030,1951,4640,6405,4743,3929,5019,4551,4027,4532,5503,5182,4237,4161,6877,6295,5573,6405,3581,6553,5252,5690
12665,3878,6003,3534,6410,5420,5168,6712,4066,5610,3769,5131,3786,6019,6460,6250,6016,6306,6845,5661,5698,5698,3769,5258,6265,3769,4258,6558,5091,5125,3818,5900,3769,6306,4258,6306,6348,6212
12666,169,6003,4142,5435,4975,6596,5416,4066,3930,5911,5362,4455,4455,6036,5594,5337,6248,4333,4455,5362,5486,5667,3811,7051,5743,5438,4644,5823,4455,6725,5120,5667,4455,7037,5585,4664,4644
12667,2283,2686,810,1202,2089,5714,1920,4798,3209,6719,3825,3642,6186,5377,5065,3817,3867,6497,6186,4429,6649,4116,5776,3563,3869,6723,4715,4659,4072,6807,2488,5267,6878,5569,5391,4236,6562
12668,5942,6003,4124,3677,4119,6241,6885,3622,5610,4900,6291,5084,3688,4496,6571,6291,5662,6030,5555,4953,6405,6476,4428,6646,6589,5697,4760,6676,5817,4159,5900,4912,6405,5555,6018,5252,6087
12669,5942,6003,3842,6384,4975,5544,4352,3810,4262,3701,6656,6459,4217,5177,5075,5018,6657,5922,6747,6657,3548,5714,4648,6854,6557,6657,5096,4217,5696,3595,7010,5096,5161,4367,5481,3701,5257
12670,6628,5292,5599,6729,5885,5278,4886,4066,5153,5278,6297,6968,5153,4278,4665,4962,5599,5599,6671,5724,4962,5899,4098,6288,6710,4184,6558,5572,3894,4221,5900,5599,6319,5572,4304,5599,5899
12671,5942,3654,4441,4074,765,6781,4410,6987,6832,5200,4379,6841,5153,6460,4938,3861,6306,6710,6671,5724,5055,6841,4426,5709,6710,6832,4324,5572,6710,6319,3920,6832,3778,4938,6588,6962,4130
12672,3878,6837,3842,4046,6368,5422,5432,4798,4092,6998,4116,5340,3827,5113,4670,4046,6194,4968,6186,4429,6980,4116,5776,5113,3997,5113,5813,4012,4072,6807,4116,6804,6878,3827,5391,4236,6623
12673,4488,6003,4323,5459,5960,5410,3530,4066,4510,5353,6940,4436,5685,5356,5500,6929,6248,4965,4649,6793,6358,3641,5361,6632,6261,5066,4109,4273,5433,6591,4286,6616,4954,5919,5791,6372,4581
12674,655,1532,4441,1171,471,7019,3034,3622,587,382,415,5148,848,5864,5376,7030,6431,4350,5729,6408,3929,5019,6595,4027,5710,6165,5183,222,6047,3677,5508,5954,5864,4538,4317,5651,4350
12675,2768,3654,4061,3863,5846,5239,2371,4169,5453,4209,3863,7000,4725,4792,3951,3573,4576,5425,5771,4049,5187,4169,5653,6553,6553,4792,6751,6189,5187,3863,4861,6925,3712,6969,6511,6372,4192
12676,5942,6003,3534,6410,5960,5183,6853,5583,4316,5912,4847,5694,4389,7034,4933,6644,933,5575,4991,4872,5187,5405,5738,3906,3538,5924,5575,6432,3611,5694,5029,6692,5216,5748,5878,4128,5916
12677,6191,3654,4061,5707,5730,5229,6212,5228,6832,6445,5940,4393,4924,5356,4199,4487,5502,6185,4723,4662,5792,5843,6683,4656,5322,5196,5030,4659,6658,4949,5029,4912,4505,6582,6896,3805,5836
12678,2768,3654,1189,1555,1418,3082,1481,5901,5574,382,6884,4475,5072,5901,3951,6215,4694,5425,5718,4049,3542,5019,5618,1475,6645,4792,5881,5857,4632,6969,5072,6508,5835,6969,5200,5645,5718
12679,5942,3654,4061,4718,3754,6781,3607,4066,6832,382,4490,6781,5685,3950,6456,3967,4081,4232,5235,3950,5874,3846,4065,5674,4449,5920,6021,6706,5874,6461,5508,3967,5835,5591,4856,6824,4245
12680,5942,4489,4061,6410,6323,6596,6545,4798,3930,6719,3825,5059,5685,4374,5560,6750,4701,5285,6663,5285,6755,6043,6878,3563,6561,6502,4624,4094,5686,4911,6874,4624,5746,4453,5791,4453,5060
12681,6628,3654,4061,5707,5885,5278,4035,5937,5610,4900,3825,6443,6977,6036,4760,6476,4576,3627,6747,5538,4611,6476,4426,5091,6476,4426,5030,5091,6339,4105,4247,6974,4395,6553,5647,6372,5091
12682,4488,6116,4323,4129,6323,5468,5222,4066,4316,4006,6651,3615,3706,4370,6010,6905,6477,5490,3786,6716,6716,5243,4584,6368,6368,6731,4377,6905,6523,4008,6680,6368,6853,6716,4858,4664,5086
12683,3878,6116,6190,4752,4119,5951,6738,6418,4826,6998,5131,6405,4540,6819,6122,6411,5951,3813,4675,6122,4947,5951,6358,5798,5743,3675,5355,6122,5764,4675,6295,5525,6122,6122,4947,4921,6943
12684,3878,6837,4323,4129,2102,5264,3572,5583,4316,6998,3768,5570,5595,5929,3768,6851,3999,5539,5401,4950,5874,5583,3640,3906,5162,4811,3562,6432,5874,4128,4297,3717,4936,5490,4297,4128,4297
12685,169,6003,3534,4718,5960,4799,5738,5845,5453,7005,6872,5694,5845,5745,3951,3861,7057,5247,6728,4049,7057,6455,6728,6692,5485,5920,5575,5857,6728,7057,6455,6692,6728,6582,6455,6692,5485
12686,169,2336,2959,1798,2125,2164,5738,4169,6919,5320,5906,6405,3706,4284,6994,3821,4576,3742,4276,4872,6470,6476,5872,3854,4532,5697,5121,4228,6047,4345,6405,5833,6405,3854,3583,4325,6524
12687,2768,6116,1789,1202,6694,3565,3530,4371,4316,4465,5906,4037,5095,4371,3951,5459,4336,3742,6330,5712,5957,3780,4065,3780,5957,4618,3590,4037,5799,5957,6506,3678,4395,6831,6506,4325,4828
12688,6346,2336,5656,4046,6323,5278,5416,4066,6883,6217,3943,6217,6019,4212,4199,5243,4332,5235,5235,6147,3788,5843,5525,6998,6411,3675,5929,4747,5874,6711,4245,4888,5216,4888,4525,4921,6355
12689,4581,2336,5656,5079,6725,5056,5222,4066,3762,5576,5225,5040,6304,4370,5594,6851,6054,5869,5108,6851,6636,5405,5557,5082,4180,5108,5859,5624,4540,4911,6874,7024,6304,4453,5859,4453,5060
12690,169,1784,4441,1202,6213,5168,6885,5851,5983,6213,4673,5213,4511,5449,6856,4156,4780,5606,5816,6349,6213,6959,3645,3791,5449,6213,6213,6098,5896,6858,6256,4504,5933,6198,6486,4151,3958
12691,169,6003,3534,5707,4119,6742,4926,3622,4499,6148,6046,6046,4540,5837,6227,4542,4865,6931,6671,6952,4962,4869,6654,6399,5688,6824,7055,5837,5817,5837,5208,4724,6933,6046,6018,5495,4724
12692,2768,1532,5253,5459,5960,3030,6853,1690,4316,4128,4019,5570,3820,4107,5595,4148,3999,5247,4019,4658,5736,4658,4128,4775,4128,5503,5611,6162,4019,4128,3963,6168,4609,3581,5913,6168,3963
12693,169,2974,4441,1202,4975,5168,6885,4798,3886,4758,4471,6443,3706,5378,5477,5477,5264,4624,6747,5285,3571,6630,6563,5201,4803,3903,4841,4094,6220,3595,4617,4624,3751,3955,6745,4664,5257
12694,3878,6837,4323,6837,4212,5756,3688,4614,5983,5320,5530,6968,4725,5530,4115,6851,3727,5010,4638,5582,5530,6043,4802,3546,4580,4987,5530,5530,6184,4911,5508,4357,6152,6881,4355,5822,6770
12695,6346,6003,3842,4152,4957,5113,4352,4798,6463,4758,6656,6459,4511,5177,4113,6382,6657,7015,3597,6657,3548,5714,4113,5696,6128,4387,5242,6630,4233,6128,4114,3597,4366,5964,4758,6382,5257
12696,3169,2686,896,1202,2467,5590,4688,3622,6946,4231,5513,6527,4704,5377,6527,7030,4641,5166,6580,6408,3929,5573,6408,6970,3966,3677,5183,658,4704,3966,5508,3657,5873,5334,6946,6946,6970
12697,671,1532,5253,4074,3754,1285,5562,6131,4316,6017,5906,6102,5095,5993,4840,4368,6072,3742,6405,5858,6405,6930,4065,6507,3538,4265,4081,4081,5874,4286,4286,6574,6405,5277,5015,5519,5916
12698,6628,5292,6157,5459,5947,6758,3733,3881,5190,4465,6129,6722,5300,4776,5947,3861,6673,3627,6357,5563,4371,5211,4287,5713,4881,4881,3590,3733,5558,5957,7045,5496,6831,3590,4812,3829,4812
12699,3878,1532,638,6914,5990,3082,6853,1033,4875,6062,4394,5694,4924,5356,4482,6318,5169,5285,3961,5285,5792,4482,4768,4451,4880,3607,4482,4659,5035,3890,4245,4888,6314,6182,4964,5023,4245
12700,2768,6003,4441,4074,6438,5857,6212,5920,4038,6582,5739,5429,4924,5929,7040,6065,4009,5429,6728,6666,4801,6065,6065,6218,6916,4413,5203,4747,4528,6597,4245,4888,5216,6582,6597,4888,6065
12701,169,6837,4441,4046,6666,6819,4147,4066,4316,4867,4490,5570,5929,5356,3768,6851,6321,5235,5235,6851,6818,3535,5930,6998,3572,3675,6535,5195,6523,4008,2488,5525,5036,5490,7013,4629,5356
12702,169,2336,3534,6384,4975,5168,6885,7008,5983,6213,6598,5340,3547,7041,6938,4156,3895,5010,5638,5221,5335,6899,3895,3791,6948,6951,6899,6098,3687,5544,5320,6938,5010,4367,4825,6382,6886
12703,4581,6003,3842,5088,4119,6809,3649,4050,6919,4900,5658,5084,3688,3928,5809,3814,3928,3742,6132,6263,5420,5713,6953,6132,5443,6013,4109,6172,5658,6038,3649,4624,6013,5763,4812,6372,4812
12704,3878,6837,4441,771,5521,5386,5917,6033,4262,6678,6656,6459,5328,5177,5161,6382,3567,5922,3597,6657,3548,6854,4648,5696,6557,6657,4543,4543,5696,7049,4262,3597,5161,6657,5481,3605,5328
12705,3878,6003,4441,6550,1418,3609,4107,4169,6158,6262,4051,5160,4725,5390,4051,5103,6431,4905,5732,6753,4191,6400,5522,3854,6589,6515,4946,6547,5522,4345,4861,6732,5788,3854,4679,5519,3609
12706,2768,3654,896,828,1418,6329,4886,3622,6832,5278,6645,6482,4093,5377,5596,7021,6072,2477,4723,5858,4452,6645,4065,4483,5905,4706,6072,4237,6278,3863,4572,6849,5835,5728,3606,4635,4483
12707,3878,6116,4323,4129,6816,5320,4769,5467,6314,5320,3825,5523,6251,4477,5560,4156,3697,5285,6992,5285,3656,4448,6563,6691,7008,5119,6886,4094,4931,5523,5560,7024,5086,5069,4617,6760,5060
12708,3878,6116,4323,6387,6666,4393,3607,4066,4316,3634,4394,5570,4924,5929,6905,4435,3999,5429,5616,5135,4801,5480,6853,5789,6139,4413,5327,3562,4264,4435,4245,4435,4064,6504,3607,4921,4245
12709,6346,6003,4323,6550,4119,5756,5756,4050,6919,4872,6245,6405,3798,6142,6122,4452,5662,6238,6238,4872,5187,3859,5187,4421,6238,5697,5121,4658,5558,4159,4572,3873,4874,6238,3952,6942,3873
12710,169,6837,3373,4081,1190,6261,601,5666,5923,5102,3811,4150,4725,5624,3708,4111,4207,5235,4723,6162,4441,4482,5701,6998,6411,5438,4682,5624,5483,5353,4245,5834,3744,6607,7013,4664,4245
12711,6346,6003,4441,1202,3775,6354,5738,5920,4316,4038,5906,4393,4511,5929,4486,6607,6517,7020,5841,4625,5736,4936,5930,3560,5823,4413,5766,5857,3707,4716,4297,5766,3778,3778,4503,4921,4130
12712,671,2974,810,6222,4616,7019,4088,3810,4705,6998,4490,4922,4555,5377,3602,6661,6194,6561,4778,4289,4149,6043,6561,4360,3997,5671,3792,4229,5972,6807,1271,4229,4229,3891,5090,4236,5270
12713,671,3597,4323,6887,6842,4543,4352,7010,3895,6678,6656,6459,5328,5177,5075,4473,6657,5922,5917,6854,3548,6854,5696,6854,6557,6657,4543,6777,5696,6214,6272,6373,4473,6373,4825,6382,5328
12714,2768,2895,510,4452,4962,5278,4041,5937,6703,5278,6406,6089,5153,6036,6122,4196,6356,6637,7029,7029,6637,4466,4591,4591,5233,5438,6118,4886,6347,7029,7029,6371,7029,5153,6409,3806,6996
12715,169,6116,4323,4125,4119,3957,3649,6973,4510,3549,3811,3737,5685,4107,3532,6025,3957,6030,6030,6261,4741,4741,3982,4127,6261,5066,5030,5624,5433,4741,3549,6480,4741,5155,5849,6372,4741
12716,3878,6003,3842,6550,4119,7006,6738,4050,4510,4872,5088,5084,4725,6142,4468,4452,5662,5662,6238,4872,5187,4874,4065,4421,6238,5697,3859,6748,5558,4159,4572,4872,6753,5950,3952,6537,3593
12717,6346,4489,3842,6410,6323,5056,5416,4066,4510,5576,5225,6046,5685,6218,4199,4579,4865,6169,6992,6952,6359,6930,6148,6218,4381,6481,6021,4018,4999,5837,4865,4912,5140,6046,5255,6348,3735
12718,169,1532,1789,1202,5099,5168,6689,3810,6776,4420,1524,4922,7019,4107,6267,4531,3893,1271,4509,4437,4420,5773,952,7019,7019,1524,5242,3942,5896,6807,1271,3810,4616,6374,5090,7019,5270
12719,4581,6837,3842,4718,6666,4801,6853,5583,4316,5938,6666,3754,4924,3950,5077,4435,5739,4924,5616,5616,4801,5259,4065,6488,4408,4811,6666,4801,5976,3682,4245,3979,5616,5277,5849,5519,4245
12720,169,6003,3842,4163,5108,3957,6565,5155,4904,4625,5225,6677,6552,4753,6994,3916,4332,5074,6238,3708,3788,6677,4768,4034,3538,5438,4912,4747,5697,6591,5029,4912,6878,6771,6771,3805,6355
12721,5942,4489,3534,4728,5463,5056,4041,3870,3930,6445,3825,4526,6552,5454,6994,3916,3928,5852,5116,4843,6193,6677,3916,5852,4458,4155,4458,4458,3870,3825,4247,4912,4954,5763,5255,3805,6355
12722,671,2974,4323,2165,3555,7019,3882,4176,3636,6998,6189,6922,4725,4107,4468,4046,4699,4357,4330,4872,4150,4961,4802,6998,6922,4269,4555,6748,5522,3768,4800,5834,6753,4330,6450,6450,6886
12723,4488,6116,4323,6914,5108,5422,6885,4066,5682,6998,5243,3786,4511,5929,5688,3786,5817,5490,5385,4135,4449,3687,5267,3857,6139,3675,6630,4972,3687,4296,5893,5267,4064,4987,6225,6598,6037
12724,3878,6003,4323,4198,3661,6517,5738,5583,4316,3924,5264,6443,4725,4107,3951,4757,5192,5282,6747,6286,6258,6000,4406,4359,5812,6430,4899,4747,6258,4105,3558,6258,6316,6258,6745,4664,3558
12725,169,6837,4323,4046,6368,5151,3882,4066,5682,6998,5362,4633,6139,4212,7035,4941,5641,5235,6305,4633,5486,3687,4768,5237,6411,3675,4001,6101,5874,4001,7007,4941,5838,5838,3607,4921,4245
12726,169,6116,4323,1202,5071,5168,6885,5851,5610,6213,6598,6382,5851,6213,6572,4156,4780,5010,5638,5068,5335,4721,3645,3791,5335,6551,4048,5260,3683,4672,6256,4896,5926,5638,6233,5851,5068
12727,2283,1532,5253,4152,6899,6979,6621,4066,4264,3933,5906,3786,4511,7044,7044,6016,5192,4924,5327,5068,4407,7044,4064,6139,6139,4413,5327,4012,4994,4924,5458,3933,4064,4533,6588,6598,5327
12728,4488,1532,5253,6387,4066,5151,5770,4066,6883,4189,5807,5707,4924,5356,5475,6883,5259,5235,3568,4429,3638,4482,4768,4924,3827,4811,4216,4659,5151,5181,5172,5517,6878,6046,3566,3774,6223
12729,3878,33,3842,6384,4975,5168,6885,5851,5610,6213,3659,5213,4511,4916,6856,4156,4701,5010,4509,4308,6213,4721,3645,3791,5449,3534,4048,6064,5896,3886,6256,4896,5479,3804,5768,4831,5479
12730,3878,6116,4323,4129,5458,5422,6545,4798,6745,4575,5807,5840,5803,4600,5475,4046,4012,5803,6114,4429,3571,6441,4751,4685,4575,5086,5327,4012,3732,5087,6874,4271,6878,6182,4875,4453,5086
12731,2283,2686,4218,5707,5947,5056,5770,4041,5414,5576,6364,5886,5153,5356,4506,3916,5704,5429,6011,5721,6258,3918,3733,3563,6599,5438,6200,6094,6658,5733,5029,4941,6200,5416,5585,4664,5580
12732,6628,3654,4061,5679,5463,6758,6034,4050,4089,5558,6351,5084,6317,3928,3759,5165,3928,3627,6132,4794,6240,5713,3720,6132,4025,3649,6193,3733,5558,3833,5977,5867,6581,4295,4812,3733,4812
12733,4488,2336,4323,4129,6368,4429,4352,4798,4547,5320,4490,4883,4398,5530,7035,6851,3727,4357,6897,4429,5530,6043,4802,3546,4580,7035,5442,5530,4802,4911,5508,5178,5633,4987,6450,4629,6770
12734,6628,3654,4061,5707,4853,5056,4886,5937,6832,6155,6651,5455,6977,5022,3951,3861,4865,3627,5050,5455,4235,5975,4636,6399,5258,5196,5030,4772,5975,3818,4245,5345,4395,3951,3951,5132,6365
12735,5376,6837,4323,3944,4752,3957,4359,6418,3655,5330,5243,5570,6107,4297,6006,5005,6909,7020,5385,5698,4150,5583,3811,3906,5624,4987,5327,5624,5665,5273,5458,5005,5541,6153,6909,4664,4297
12736,5942,6003,4061,4718,7044,4799,5562,5920,4835,7005,3999,5694,4924,5929,3951,6065,3999,5247,6728,4049,3864,4936,3640,5156,4128,4413,6125,5857,5620,3682,5029,3591,3778,5857,6125,5857,4130
12737,3878,2336,4323,4046,6937,5422,3557,4798,4092,5633,4116,3557,4084,5113,7035,6661,5115,4968,4778,4429,5217,4116,6561,4685,4957,5813,5327,5272,3557,6807,4957,4429,6878,6807,4355,4236,5086
12738,6604,6003,4061,5088,4119,6809,4900,6036,4089,4900,5658,5084,3688,4076,3833,3916,3928,6178,6132,4403,6359,4496,6953,6132,4025,6013,5030,5420,5558,3833,5977,4069,6013,3833,4812,5561,6013
12739,5942,6003,4061,5409,5947,6241,3733,4050,5190,4402,3829,4510,6317,4076,5947,3814,6673,3784,6240,4557,6240,3829,5089,4851,5443,4155,4912,5420,5558,3833,5947,4069,6013,4102,4812,3829,4812
12740,4581,6003,4441,6550,3661,3609,6765,3622,4510,4867,4897,6047,4725,4107,6122,3573,5409,6169,6132,4403,6359,6096,5155,6132,6261,4421,4912,6172,5558,4510,7045,4624,6405,4510,4649,6372,4812
12741,6628,3654,5599,6859,5712,5056,3600,6841,6832,4420,5362,5908,3706,4919,6039,4787,3715,4232,4066,4743,5486,5573,5872,3546,5688,4811,6016,4461,5874,6187,5508,3973,4505,3581,4964,6946,5060
12742,6628,3654,4061,5459,5947,5695,6712,4041,6832,4815,6406,5459,5744,5695,6288,5459,6670,3627,5841,4004,3542,4219,6358,5709,3759,4881,6118,3630,5558,3902,5881,6371,3630,3767,5647,7025,6628
12743,2283,2336,1789,4648,6903,1708,4352,6624,6314,5397,5987,6459,6437,3660,7035,6225,5456,5314,6179,6657,5530,6043,4985,6555,4180,5456,5822,5530,4708,4911,6874,5178,5868,4987,4398,5314,6770
12744,6346,6003,4061,6384,4975,5168,6885,5851,5610,6213,6598,5340,5851,5449,4388,4156,4780,4174,4048,5068,5335,6404,3645,5988,5335,6551,4048,3741,5817,3741,6256,3843,6999,6198,6233,5851,5303
12745,5942,3654,6157,5459,5947,5056,3530,3870,5580,4900,6406,4436,5730,6036,5526,6282,6248,3742,4723,4569,4569,5935,4768,3789,5233,4155,5935,4094,5817,3545,5839,4079,5053,5935,5791,4325,5580
12746,5942,6003,4441,4074,6438,4799,6865,6455,4316,7005,6645,5694,6455,5745,5783,6375,5783,5247,4835,4049,7057,6455,6728,5083,5485,4835,5575,4801,6455,5559,6455,6692,6728,4538,6455,5559,6455
