ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32
14856,53,347,347,630,553,736,130,447,686,686,615,773,568,636,633,568,717,691,447,522,691,456,705,717,456,776,705,447,456,456,456,523,776
14857,509,161,174,187,594,139,776,700,758,736,523,587,691,746,746,409,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
14858,53,342,262,244,387,396,638,730,481,463,764,797,591,495,495,412,495,673,747,722,409,409,409,409,479,409,479,409,594,575,409,409,409
14859,53,347,347,663,370,704,735,504,557,507,583,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
14860,53,347,347,32,314,177,518,581,426,809,413,730,752,523,743,743,743,743,743,743,743,660,496,653,496,556,518,518,653,496,653,653,653
14861,53,347,363,411,668,435,623,610,482,502,427,623,643,556,749,604,688,688,688,688,688,693,693,643,712,688,688,643,643,643,643,643,643
14862,53,104,390,529,457,569,660,407,459,500,660,660,647,537,673,634,558,634,673,634,747,637,745,730,637,637,730,730,428,730,768,597,597
14863,53,347,347,538,360,268,229,564,686,593,593,663,663,663,798,798,509,560,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
14864,53,171,300,598,563,556,440,498,500,799,749,440,440,571,482,571,724,571,571,571,571,571,571,424,571,571,571,571,571,761,571,571,571
14865,53,347,347,595,811,677,736,584,410,518,523,669,782,669,696,782,485,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
14866,53,347,347,143,810,171,653,518,720,726,547,779,798,533,427,727,512,511,512,511,512,809,756,809,809,809,809,809,707,809,455,809,578
14867,53,347,259,547,547,576,624,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
14868,53,347,347,33,543,504,307,702,243,505,459,706,528,495,759,759,759,759,759,759,695,674,674,695,674,453,780,553,540,713,540,674,674
14869,53,347,347,553,277,190,746,811,776,580,675,580,691,691,580,665,665,540,665,665,665,665,803,665,677,514,665,514,514,515,515,515,515
14870,53,347,347,327,409,729,411,691,751,746,753,634,660,409,409,409,409,409,409,409,409,409,409,409,409,409,580,409,409,409,409,580,580
14871,53,347,347,526,739,761,619,510,780,448,590,504,474,654,583,426,653,735,474,666,484,735,472,710,583,606,735,735,735,735,735,721,606
14872,53,268,262,249,400,321,626,128,794,412,569,572,429,657,758,86,572,539,806,717,576,492,569,806,576,548,673,673,717,717,539,548,673
14873,53,347,347,515,581,23,679,485,725,746,636,725,636,677,683,715,522,677,736,508,715,677,636,736,736,508,736,736,736,636,736,636,636
14874,53,347,347,529,433,666,750,465,558,558,452,771,574,531,688,654,778,459,778,778,778,778,778,418,640,778,640,778,778,778,778,778,778
14875,53,371,191,663,569,170,468,700,699,691,728,776,773,758,758,747,758,717,758,758,717,758,416,758,717,758,717,758,569,509,509,758,509
14876,53,347,347,675,399,770,409,753,717,691,669,770,582,770,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
14877,53,347,28,335,142,536,545,720,457,527,482,686,661,527,482,482,482,482,482,719,706,482,482,482,482,482,482,719,719,482,482,482,482
14878,53,347,347,406,749,684,777,639,639,639,750,639,666,600,761,419,599,419,599,599,419,419,599,419,419,419,419,419,419,448,419,419,419
14879,53,347,347,629,446,708,485,637,671,420,645,573,671,540,794,660,722,776,647,747,751,428,525,647,420,647,794,417,447,794,447,447,447
14880,53,630,338,597,729,602,111,108,536,718,754,659,559,533,448,630,630,110,791,110,630,727,592,630,791,705,630,630,630,630,630,630,630
14881,53,347,347,689,176,464,320,735,504,523,600,656,697,711,693,697,452,711,452,452,452,574,574,695,663,452,574,775,697,695,574,697,695
14882,53,347,347,400,190,303,647,809,751,809,679,581,596,790,805,570,407,625,625,625,575,625,625,733,625,625,625,625,625,625,625,733,625
14883,53,439,166,455,456,576,496,797,673,721,437,517,448,517,517,522,517,517,523,445,523,445,523,523,445,445,523,523,523,523,484,523,445
14884,53,414,76,247,19,28,510,184,292,622,184,250,605,689,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
14885,53,347,347,414,440,562,622,466,771,249,199,608,557,442,574,574,442,666,692,668,692,692,783,692,692,783,692,718,654,783,668,783,654
14886,53,347,347,264,754,474,464,550,458,633,786,414,414,570,679,414,414,780,631,612,631,612,414,414,414,414,414,414,414,645,414,414,414
14887,53,347,347,636,292,556,417,651,455,708,473,597,665,468,473,468,415,468,480,480,480,480,579,621,463,602,488,488,683,488,721,488,602
14888,53,347,347,456,715,762,556,678,231,100,273,446,243,412,412,446,576,596,678,534,576,534,534,548,539,424,595,595,595,595,296,595,595
14889,53,347,347,539,208,372,454,547,547,600,423,536,431,431,439,499,439,499,630,498,630,658,658,504,658,658,658,504,658,526,788,658,549
14890,53,338,164,595,539,594,481,735,249,521,641,735,605,734,16,469,469,735,734,734,734,734,734,734,595,734,605,734,734,595,734,734,734
14891,53,598,229,552,413,3,695,558,419,447,545,504,697,775,697,563,563,563,563,563,563,563,563,563,448,563,563,563,507,507,507,507,563
14892,53,210,306,50,608,457,531,482,623,502,447,586,661,571,719,457,719,686,427,686,427,427,686,427,427,610,686,427,686,686,686,686,686
14893,53,347,347,295,479,149,789,610,520,602,672,712,675,514,512,792,792,792,512,792,512,571,458,512,368,512,512,512,512,512,512,512,512
14894,53,347,347,495,269,84,676,405,630,368,199,761,802,470,590,761,695,695,590,590,590,590,606,590,590,590,737,571,590,735,735,571,737
14895,53,760,308,789,321,225,585,472,597,673,764,715,508,613,517,693,730,730,693,693,588,693,730,760,760,768,496,730,409,409,760,409,760
14896,53,218,19,325,171,711,500,672,408,650,696,705,566,422,422,568,568,553,568,553,553,553,696,553,553,696,696,696,696,696,696,696,696
14897,53,347,347,54,647,390,768,213,671,434,621,671,687,763,763,603,763,763,763,763,763,763,588,763,693,763,693,763,763,763,763,763,763
14898,400,282,12,766,261,758,528,758,648,446,687,508,725,621,691,691,691,691,691,691,691,691,691,691,728,691,691,691,691,691,764,691,691
14899,53,347,273,408,805,510,459,508,449,668,448,788,592,804,804,503,560,788,574,560,661,474,791,788,557,504,110,705,560,484,562,504,566
14900,53,663,101,609,538,301,470,626,536,536,584,499,770,499,499,499,499,499,499,499,499,601,437,499,607,499,499,607,499,533,607,499,499
14901,53,347,347,23,638,65,133,280,320,583,590,659,659,659,659,659,745,745,633,727,727,481,633,633,633,633,633,633,633,633,633,633,633
14902,240,181,192,229,426,808,521,529,589,450,592,650,450,771,684,711,650,529,422,732,805,481,805,805,805,805,805,417,481,805,422,805,439
14903,53,347,347,480,415,3,752,657,657,722,615,492,615,492,698,492,492,492,492,576,492,492,576,492,615,576,615,492,492,576,698,576,576
14904,53,347,347,591,808,491,546,612,593,663,559,467,467,711,512,512,512,512,512,536,536,809,536,536,536,536,536,536,536,536,536,536,536
14905,53,347,347,342,435,656,769,413,470,457,642,553,431,563,553,439,553,650,650,650,650,553,650,650,650,650,650,767,650,650,650,650,650
14906,53,126,329,432,450,370,418,759,474,450,498,537,545,513,526,750,750,450,498,450,450,518,450,450,450,450,599,574,533,759,450,483,450
14907,53,197,76,685,468,800,229,536,464,689,552,521,483,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
14908,53,399,252,540,376,586,244,548,524,79,476,669,421,579,421,579,579,579,476,706,476,476,476,679,706,476,706,706,476,476,476,421,476
14909,53,347,347,268,467,643,522,766,602,457,459,792,801,514,602,473,602,473,602,602,602,579,602,602,602,602,602,602,602,602,602,602,602
14910,53,347,347,383,613,584,333,524,685,416,593,617,670,618,670,660,549,557,654,670,697,614,518,489,518,783,614,614,614,614,614,614,614
14911,53,347,347,129,578,338,416,472,807,636,633,596,714,674,540,533,565,809,797,426,746,747,731,426,752,724,746,488,495,731,435,731,731
14912,53,347,347,685,413,418,630,110,498,545,513,474,537,732,650,761,761,761,761,761,630,537,630,424,630,424,761,424,424,749,750,537,659
14913,53,347,74,259,345,650,653,661,653,504,726,735,807,689,550,807,413,449,807,413,449,807,413,449,449,550,807,807,431,807,807,601,807
14914,53,347,347,178,312,744,811,794,712,770,551,709,551,742,631,709,631,631,631,631,631,631,631,551,631,631,631,631,631,631,631,631,631
14915,53,495,181,393,454,435,571,583,507,563,608,504,684,537,418,557,418,537,557,668,749,494,494,494,557,424,470,557,418,557,557,557,557
14916,309,518,91,238,758,620,478,572,434,485,730,572,572,717,620,607,620,620,620,572,769,620,620,620,620,620,620,620,620,620,620,620,620
14917,53,714,73,55,751,734,496,717,492,696,485,416,471,471,471,471,471,416,446,416,572,698,416,416,416,416,717,717,717,717,471,717,717
14918,53,529,185,299,759,7,610,633,751,408,526,662,735,408,545,438,596,710,519,710,710,592,592,488,710,592,592,592,684,592,592,537,623
14919,53,347,347,196,175,62,652,519,498,767,467,498,706,498,718,718,706,718,718,718,718,718,718,271,374,374,374,374,374,374,718,718,718
14920,53,492,247,368,423,480,86,617,581,629,717,446,589,423,447,447,699,699,699,699,685,685,699,615,412,699,447,447,699,478,447,412,699
14921,53,603,308,578,810,556,416,496,769,416,470,413,492,699,685,492,496,722,492,806,412,492,412,437,492,673,525,768,793,578,674,412,426
14922,53,347,347,265,779,683,388,157,95,555,243,729,243,729,729,729,729,729,729,729,729,159,729,227,729,729,729,729,729,729,729,729,624
14923,53,347,347,248,804,728,364,587,625,625,619,770,811,503,675,711,464,628,628,699,713,503,619,699,517,699,517,779,459,517,800,699,583
14924,53,347,363,731,345,317,786,286,573,577,515,515,636,636,790,709,742,709,636,636,636,742,636,636,636,636,636,636,636,636,636,636,636
14925,53,347,347,383,701,631,597,629,411,806,793,572,576,576,722,760,722,760,673,760,760,760,760,760,760,760,760,760,760,760,717,428,717
14926,53,250,347,517,615,596,736,479,415,673,807,561,680,478,695,780,805,688,643,613,688,463,712,456,804,406,481,481,683,481,747,804,518
14927,53,568,68,525,592,79,643,457,568,509,633,743,597,602,766,596,631,590,766,679,631,679,748,780,631,679,631,679,631,631,631,679,631
14928,53,347,347,647,347,758,472,505,480,68,243,243,570,742,703,703,703,748,742,742,742,742,748,742,742,742,742,679,742,679,780,753,679
14929,53,175,321,794,414,700,508,655,752,463,784,764,604,792,514,648,708,730,764,764,453,810,518,518,613,514,804,613,724,804,804,613,724
14930,53,166,376,213,446,335,551,789,525,177,100,769,760,596,806,806,806,576,572,576,657,572,657,657,657,657,657,657,657,657,657,657,698
14931,53,347,347,121,26,654,618,724,447,652,510,750,408,472,549,711,450,549,563,563,563,592,435,507,804,592,519,695,519,804,749,507,507
14932,53,347,347,788,775,275,100,471,789,789,709,784,699,752,594,434,770,770,607,716,716,667,434,716,716,716,716,716,716,716,716,716,716
14933,53,347,347,131,550,485,426,523,673,782,688,708,708,708,708,708,687,556,556,556,556,556,770,556,503,556,556,556,556,556,556,556,556
14934,53,66,0,276,440,735,413,586,656,643,547,721,439,500,500,500,500,500,500,500,626,500,500,500,500,804,762,600,762,768,768,804,804
14935,53,28,235,644,568,479,557,512,459,610,743,610,747,603,633,766,712,707,810,514,810,485,810,707,810,748,810,514,748,485,780,810,748
14936,222,299,105,691,691,339,722,677,458,675,580,455,770,675,675,675,451,675,800,800,675,701,675,451,540,451,451,451,770,770,770,770,770
14937,53,346,300,206,435,777,642,600,408,527,545,574,574,808,808,408,808,408,652,799,799,799,652,799,799,799,799,799,799,799,799,389,799
14938,53,347,347,160,383,365,592,578,801,507,435,792,792,611,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
14939,53,347,347,258,230,763,555,682,447,753,768,628,552,724,451,514,653,770,770,770,705,675,585,585,585,705,585,705,585,650,445,705,585
14940,53,334,206,299,576,524,395,420,134,547,449,594,768,773,768,620,510,594,717,594,620,728,620,620,620,620,620,620,620,620,620,620,620
14941,53,347,347,154,109,427,674,663,493,762,792,496,568,724,801,592,592,801,711,721,592,592,592,592,592,592,592,592,592,592,592,592,592
14942,53,347,347,603,687,11,804,243,709,673,487,528,429,728,485,728,728,728,728,728,728,728,456,728,728,728,728,728,728,728,728,728,728
14943,53,347,347,404,571,630,553,668,643,610,724,458,792,708,509,482,482,482,482,482,482,482,482,482,684,482,482,633,684,482,482,684,684
14944,53,347,347,390,326,568,675,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
14945,53,69,261,77,25,664,689,766,586,491,661,166,593,581,590,487,440,440,706,749,440,440,440,440,440,440,440,440,440,440,440,440,440
14946,53,347,347,630,608,559,713,498,527,697,527,418,418,418,435,719,418,552,559,552,432,559,559,559,559,559,598,559,559,559,559,598,598
14947,53,319,86,284,237,610,807,479,778,654,654,526,531,418,448,600,448,470,448,448,563,653,448,437,437,571,442,442,735,448,448,448,448
14948,197,496,163,53,539,496,660,788,578,773,671,259,86,412,660,802,364,671,647,717,674,691,674,717,576,717,806,615,776,569,776,615,615
14949,76,72,7,498,404,557,545,545,650,697,713,422,743,743,422,750,537,422,422,422,422,422,523,422,422,537,422,481,422,537,481,422,422
14950,150,243,389,70,279,469,610,581,568,630,408,571,720,457,623,563,749,623,749,592,568,484,697,522,592,563,563,563,563,686,459,459,459
14951,53,347,347,617,495,36,634,648,680,660,515,780,636,733,523,515,803,680,680,515,803,683,803,803,515,515,515,518,803,803,515,515,515
14952,53,347,347,630,603,114,364,355,182,476,35,763,763,763,763,763,763,763,763,763,763,745,763,763,763,763,745,745,763,763,763,763,763
14953,53,347,347,633,522,166,184,467,662,561,531,711,469,711,653,653,484,484,705,484,484,484,484,484,484,484,484,484,484,653,484,484,484
14954,53,347,347,24,533,157,587,631,515,693,575,575,780,780,625,625,780,780,609,575,575,780,575,575,780,575,575,575,575,575,575,575,575
14955,693,174,297,145,252,358,754,549,713,711,600,559,600,559,484,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
14956,53,347,347,588,592,673,399,456,722,573,573,629,487,714,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446
14957,318,572,150,746,625,674,578,578,578,788,592,592,788,504,788,788,788,788,788,788,645,788,788,788,788,788,788,788,788,788,788,788,788
14958,53,347,347,87,323,66,794,412,736,500,459,409,517,517,445,613,488,789,693,693,728,459,784,728,728,730,728,728,730,730,730,728,730
14959,53,347,347,553,510,109,762,481,464,464,583,503,503,619,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503
14960,400,597,291,177,657,507,748,557,395,412,722,629,578,714,805,714,714,714,714,714,714,714,714,714,539,714,714,714,714,714,714,714,714
14961,53,28,74,484,732,236,431,568,493,590,807,610,590,561,504,562,562,749,459,809,768,778,668,448,459,560,791,768,768,448,552,654,552
14962,297,787,345,126,403,72,455,447,449,553,459,561,560,413,788,614,413,700,413,717,513,513,447,717,717,717,717,717,642,664,470,717,717
14963,53,514,58,250,404,656,618,547,696,769,714,471,756,756,487,487,487,756,487,717,487,487,487,487,487,487,487,553,487,487,487,487,477
14964,53,347,28,282,472,780,514,780,651,420,725,811,811,699,770,463,484,711,711,533,448,448,770,583,770,583,417,770,770,770,582,770,770
14965,53,347,347,687,729,330,576,741,543,673,675,540,701,591,591,409,730,760,587,451,701,697,730,760,701,701,701,587,517,517,453,794,701
14966,53,86,223,485,12,378,434,139,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701
14967,53,347,347,197,540,731,583,618,766,486,731,692,673,769,717,553,447,447,471,576,629,797,752,769,478,629,539,629,769,629,471,629,471
14968,53,9,171,725,627,264,780,489,581,515,515,474,428,725,480,480,725,804,725,725,751,751,725,810,810,489,489,489,489,489,489,707,489
14969,53,347,28,256,327,510,447,701,517,612,434,647,647,597,708,708,811,811,708,489,610,455,455,610,708,489,708,489,708,417,489,420,489
14970,53,14,14,28,471,568,411,407,637,674,568,782,481,674,500,500,481,679,454,679,578,578,578,578,578,578,578,578,578,578,578,578,578
14971,222,289,301,690,757,652,696,478,429,429,709,429,671,806,429,569,569,569,569,569,569,657,569,569,569,569,569,569,429,569,569,429,569
14972,53,347,347,596,656,457,714,453,792,788,706,459,417,775,801,695,478,478,577,695,695,674,577,509,478,788,423,788,457,695,752,509,788
14973,53,347,347,5,499,446,245,409,725,515,585,803,803,613,683,683,613,722,747,480,463,725,725,725,725,725,540,725,725,725,725,725,725
14974,53,28,38,139,423,73,643,512,325,690,690,317,476,476,476,476,317,703,506,690,690,506,690,703,506,690,690,476,476,690,476,476,476
14975,53,347,347,130,573,533,801,570,580,121,48,713,800,552,541,598,710,539,710,656,692,710,783,710,710,710,713,706,710,533,533,656,656
14976,53,347,347,679,508,283,115,489,647,671,390,794,794,420,187,110,211,583,503,187,110,187,48,110,110,110,110,253,503,110,170,230,110
14977,53,347,347,126,423,809,700,447,449,668,408,809,699,447,797,574,797,797,552,804,809,797,809,426,804,746,797,538,797,797,647,804,804
14978,53,334,150,285,693,317,169,243,584,753,451,736,472,472,763,571,543,573,573,573,591,453,637,736,591,736,736,736,736,613,766,508,508
14979,53,347,347,28,391,770,171,290,178,80,161,381,364,472,701,763,763,462,543,329,462,462,462,462,462,462,462,462,462,462,462,462,462
14980,53,347,347,752,96,253,503,314,342,683,213,75,368,381,103,368,111,111,111,251,111,211,736,474,736,760,760,760,736,701,174,763,637
14981,53,347,347,711,485,343,720,711,711,779,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
14982,109,206,237,259,672,416,653,5,699,89,790,790,624,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
14983,207,808,680,583,105,130,121,674,751,810,693,730,445,680,445,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
14984,53,590,356,259,747,418,440,72,450,180,180,433,180,9,433,433,433,750,704,750,778,649,110,649,778,519,110,110,519,211,110,649,110
14985,53,347,347,673,395,456,95,551,347,630,243,407,703,790,790,703,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790
14986,53,347,347,32,650,626,513,754,612,510,618,693,618,518,618,479,618,618,618,618,618,618,538,618,420,427,618,618,621,436,479,621,427
