ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40
13999,760,25,762,473,810,804,804,810,810,568,568,518,568,568,568,568,568,568,568,568,568,568,568,568,568,568,481,568,568,568,568,568,568,568,568,568,568,568,568,568,568
14000,42,10,775,508,437,437,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
14001,730,400,603,610,602,602,602,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
14002,803,585,312,811,647,420,580,420,420,420,420,420,420,420,420,420,420,420,420,420,420,434,420,420,420,420,420,420,561,420,420,420,420,420,489,420,420,603,420,420,420
14003,720,600,390,350,508,508,722,525,607,508,420,488,793,525,730,488,525,793,488,793,525,488,806,525,793,793,793,472,793,793,793,789,793,764,488,488,472,513,793,488,420
14004,697,527,574,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433
14005,53,407,407,508,540,803,803,671,508,722,671,722,722,722,722,722,695,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
14006,139,225,448,619,449,768,660,768,768,715,768,768,768,768,768,273,768,651,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,489,651,768,768,768,768
14007,110,138,334,86,45,80,80,678,80,740,80,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678
14008,170,288,213,413,600,523,523,447,523,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,568,447,447,447,585,447,447,447,447,674,447
14009,380,492,543,446,520,569,569,569,572,572,429,429,569,416,429,572,773,416,416,416,416,416,416,416,806,416,416,416,416,806,416,806,416,416,769,416,429,569,416,416,806
14010,410,347,621,683,409,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
14011,354,628,224,636,515,440,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
14012,157,751,803,508,695,613,624,517,517,517,484,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517
14013,447,746,680,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
14014,136,112,574,656,555,491,555,555,472,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,487,555,555,555
14015,50,481,636,509,788,631,631,631,631,414,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631
14016,451,101,632,742,803,712,677,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730
14017,196,742,491,651,727,578,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,589,727,727,727,727,727,727,727,727,727,727,727,727,727,727
14018,470,229,754,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672
14019,310,660,417,717,798,798,798,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802
14020,66,513,696,422,576,576,769,550,629,664,769,664,769,769,769,664,664,664,769,664,664,664,664,664,692,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664
14021,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496
14022,259,416,500,765,670,751,478,647,647,647,647,647,647,647,786,674,674,674,674,674,674,674,674,674,647,674,674,674,674,647,762,674,674,505,674,618,674,674,505,505,505
14023,805,756,452,571,697,797,507,810,810,507,507,507,507,507,507,507,507,507,507,507,810,507,810,507,507,507,507,507,507,507,507,507,507,507,507,810,507,507,507,810,507
14024,401,216,389,633,520,623,520,623,440,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623
14025,314,380,463,547,485,432,468,780,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609
14026,394,801,611,762,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786,786
14027,762,417,724,810,752,803,752,693,420,647,683,540,647,647,577,647,766,766,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647
14028,762,678,437,668,553,553,553,422,750,553,553,553,553,553,422,553,553,553,553,553,553,553,553,422,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
14029,415,575,798,457,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
14030,435,749,237,590,652,441,590,778,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,467,652,467,652,652,652,652,652
14031,416,592,675,736,677,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
14032,7,766,583,580,776,458,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
14033,145,262,698,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
14034,510,724,68,663,695,794,695,440,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
14035,741,402,256,264,736,753,419,419,634,560,246,510,0,504,693,693,693,693,693,693,693,246,693,510,461,510,637,561,693,87,693,725,482,453,489,727,561,550,561,87,482
14036,136,722,520,623,241,549,730,485,634,531,456,177,177,751,36,683,36,634,456,634,456,456,634,634,634,800,657,313,634,634,420,581,746,456,456,691,179,691,634,391,691
14037,143,346,342,651,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
14038,377,801,766,470,610,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807
14039,163,718,356,801,806,806,669,714,446,758,677,447,758,414,447,758,447,447,447,447,447,447,447,447,447,758,447,447,447,447,447,447,411,447,447,447,447,447,447,447,447
14040,437,238,596,761,797,493,688,804,652,533,688,472,542,544,533,650,688,749,688,668,668,668,199,730,484,484,641,650,484,688,688,506,459,537,705,537,472,537,537,624,641
14041,354,354,244,762,545,545,427,545,583,799,427,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,427
14042,500,364,35,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793
14043,803,686,673,459,459,459,789,500,459,616,459,499,680,499,499,722,616,499,499,629,804,459,459,459,459,459,722,653,459,459,472,459,457,804,459,459,459,472,499,459,459
14044,433,401,452,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
14045,618,688,409,792,597,792,762,786,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,538,762,538,762,762,762,538,762,762,762,762,762,762
14046,513,109,790,583,533,451,575,804,514,533,804,600,688,600,639,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
14047,25,417,791,724,584,568,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724
14048,213,701,647,794,702,657,569,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
14049,520,622,448,423,434,332,449,560,560,560,657,427,629,560,685,618,560,607,607,560,560,802,449,549,794,620,449,134,560,449,506,576,431,572,134,778,412,596,436,805,598
14050,741,21,364,528,569,691,773,773,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,416,416,429,429,429,429,429,429,429,429,429,429,429,429,429
14051,390,143,806,449,804,721,594,656,726,726,726,604,448,574,726,726,726,449,656,708,660,730,726,779,626,449,708,708,493,449,511,474,619,693,574,493,656,511,801,626,626
14052,512,515,584,782,696,414,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
14053,131,609,109,417,680,470,675,515,596,515,515,680,596,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
14054,750,175,172,666,666,419,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
14055,669,752,499,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626
14056,508,532,523,515,612,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573
14057,664,373,247,214,711,121,747,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,549,762,549,762,762,762,762,762,762,762,762,762,762,762,762,762,762
14058,378,86,496,798,492,416,416,416,416,416,769,806,416,806,416,806,806,806,806,492,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806
14059,601,414,508,673,540,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
14060,588,26,0,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
14061,88,770,504,804,638,638,197,638,651,760,724,721,592,592,638,592,638,523,647,468,523,189,523,417,592,453,533,647,789,481,638,417,484,484,523,533,803,481,523,533,480
14062,454,749,484,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789
14063,505,189,543,580,712,792,792,811,792,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811
14064,411,680,539,594,629,539,629,760,629,499,756,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629
14065,692,783,433,560,789,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726
14066,791,23,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809
14067,783,108,163,663,141,689,559,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755
14068,650,563,592,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
14069,808,636,646,650,630,630,630,630,630,630,630,630,630,630,630,529,630,791,630,630,529,537,630,630,630,630,630,537,630,537,630,650,537,630,630,630,630,630,531,630,791
14070,303,686,367,607,607,459,478,478,478,478,321,627,794,478,423,478,794,342,423,773,773,478,177,500,423,805,423,478,321,487,669,477,657,487,36,417,487,805,805,36,805
14071,196,30,664,58,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
14072,248,475,354,638,68,415,752,415,568,568,752,435,585,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
14073,468,798,487,522,573,804,804,803,500,682,682,699,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575
14074,423,428,811,580,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
14075,804,583,210,708,171,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479
14076,183,390,811,615,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
14077,71,502,185,84,10,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562
14078,651,573,705,520,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
14079,719,563,379,557,600,586,803,553,441,697,553,803,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
14080,449,705,729,273,356,619,356,666,128,273,230,211,524,211,524,434,705,434,356,652,211,524,211,484,280,434,36,714,660,714,660,211,751,763,553,517,677,776,425,714,554
14081,276,368,637,458,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
14082,418,602,467,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777
14083,783,578,427,427,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
14084,40,520,279,663,412,520,445,524,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
14085,454,769,238,134,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
14086,581,658,509,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686
14087,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
14088,57,417,669,807,680,571,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661
14089,123,206,50,380,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
14090,660,213,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539
14091,455,231,427,413,440,728,547,721,547,547,547,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721
14092,169,126,557,643,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
14093,498,428,364,766,766,631,651,414,414,473,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766
14094,512,293,454,791,727,727,454,448,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
14095,672,718,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672
14096,66,459,581,717,492,492,492,492,492,615,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492
14097,418,448,773,648,517,517,653,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517
14098,339,467,478,776,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502
14099,490,485,756,668,730,766,794,321,177,434,128,5,596,230,647,769,794,806,446,769,794,769,794,794,671,576,769,589,794,794,177,576,794,794,794,794,576,769,572,548,794
14100,174,182,134,607,607,619,584,770,667,667,667,607,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770
14101,708,701,128,789,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
14102,728,75,728,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543
14103,437,378,810,518,675,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
