ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8
12443,6462,3613,6666,5321,3904,5993,6420,3569,3593
12444,1261,6824,5350,4248,6160,3916,6649,5532,5931
12445,6099,6030,3604,6172,6632,4796,5578,4597,3593
12446,6815,59,90,4677,6021,5993,3777,4435,6045
12447,6462,4435,4418,6212,6319,5993,5625,5307,4582
12448,6815,6364,5244,5321,3977,5939,5891,5532,6045
12449,6768,5714,5244,6915,5320,4791,5582,5250,5897
12450,5551,6275,5589,6870,6553,6824,4018,6421,3851
12451,6815,5674,5226,5241,5501,7050,6464,5241,6045
12452,6815,6030,5244,7044,3835,4742,5530,4737,4742
12453,6768,5714,2596,6100,5972,3589,5740,6682,4582
12454,6768,2910,6610,4745,5587,6102,5095,5627,7039
12455,6768,3613,6459,6470,6669,6548,5553,6241,3982
12456,6462,4023,4668,4978,6021,6984,6464,6464,4582
12457,6815,5674,3558,5792,6021,5023,6631,5924,6286
12458,6768,5714,5803,5795,5140,5469,4530,3898,3898
12459,6815,3989,5120,5955,4400,6624,5964,5397,5964
12460,6815,6030,3604,4677,6669,5571,5483,5594,6080
12461,6815,3730,5803,5077,4525,5631,6631,4045,6774
12462,6815,6364,3811,6159,5685,5469,6156,3935,5509
12463,6462,3972,4912,3820,6021,5764,5891,6421,6536
12464,6768,3613,6459,6470,4313,5993,5553,1212,1212
12465,6462,3613,4668,5345,6319,6004,5095,5627,6662
12466,6462,3513,5027,3820,6724,6122,6187,6421,3689
12467,6462,3613,5737,5990,5867,5189,6648,5043,5850
12468,6462,5975,5589,6538,5050,5802,4018,5532,6536
12469,6815,3972,5971,7044,3904,6853,5766,5766,4181
12470,6462,6866,6339,5124,4157,3965,5746,5298,4157
12471,6815,4435,3922,5792,5587,6282,6631,3686,5615
12472,6815,6636,5803,6114,5140,6851,5149,4547,3809
12473,6815,4606,5350,5955,1089,5483,5483,6241,5686
12474,2263,4435,5226,3717,6319,4464,5625,5925,6045
12475,6462,4023,6866,4186,6319,6310,4767,4728,6987
12476,5551,3909,3993,4677,5707,5707,5149,4919,3809
12477,6815,6030,6114,6114,6632,4897,5931,6611,4422
12478,6815,4435,6114,4937,6630,5257,6677,4547,6789
12479,6815,6824,4026,5124,4157,5809,5746,6838,3982
12480,6768,4023,6610,6752,5044,5189,3740,5094,4582
12481,6815,4435,5798,6470,6844,5939,4244,4737,4141
12482,6815,5786,5911,4978,6359,5586,4870,5532,6720
12483,6768,4231,3929,6708,6402,4360,5057,6682,6222
12484,6462,3613,6666,6470,4101,4679,6648,6457,5657
12485,6815,6824,4528,4772,4921,6005,6420,5241,6045
12486,6768,6275,5737,6172,6467,5800,3759,5558,4109
12487,6768,5714,5027,5242,5320,6102,5530,6190,4420
12488,6815,4374,5584,6787,5884,4382,5884,5412,6404
12489,6815,3972,6114,5766,3904,6853,6677,5319,3593
12490,6768,4435,3558,5766,6632,5766,4133,4364,4181
12491,6462,6454,4668,5152,4665,5790,6125,3569,6543
12492,6462,3909,3993,6212,6650,5707,4244,4919,6543
12493,5551,6824,5737,4427,3533,6548,6345,6419,6751
12494,6462,3909,4912,4978,4966,4966,6328,5532,4582
12495,6815,3989,5027,4129,4271,6447,4612,4995,6837
12496,6815,6636,6114,6114,5320,4802,6989,5397,5708
12497,5551,601,3604,5405,3893,6548,6375,5397,3876
12498,5551,6401,6353,5792,6319,4518,4767,5043,4582
12499,6768,6401,6610,3529,4583,5189,5050,6421,5509
12500,6815,6824,5647,5637,5755,6004,5251,5532,6396
12501,6815,1558,6459,5405,6844,4897,4684,6842,3573
12502,1261,6275,5589,6870,5050,5189,3759,5532,4582
12503,6462,3680,6127,5404,3878,5749,5375,6349,6572
12504,6815,4435,6114,5405,6632,6114,5829,6611,4422
12505,6462,6866,6866,4186,6467,4655,3759,4655,6092
12506,6768,4023,6610,4186,5755,4518,3759,5043,4582
12507,6768,5975,4668,4772,5050,6181,3682,3569,4582
12508,6815,5674,5235,5321,5140,5469,6631,6507,3709
12509,6768,4023,6610,4677,6669,3589,5746,5594,6946
12510,6815,4606,6355,6538,4921,4270,5848,3676,4582
12511,6815,1975,5330,2102,4359,5216,6989,5397,5261
12512,6815,6636,5244,6697,4101,6853,5530,5319,3593
12513,6768,3613,1212,6470,4313,5993,5553,1212,6107
12514,6462,6420,5911,4256,6632,6771,6771,5532,4034
12515,6462,5975,6138,4978,6021,4671,4544,6464,4582
12516,6815,6091,7008,3785,4347,5009,5517,3935,3769
12517,6462,6364,4421,6915,3982,6004,5931,6241,4141
12518,6462,6401,4668,5152,6319,4966,5176,3569,4582
12519,6462,5727,5285,5321,6630,6282,6631,4624,3709
12520,6768,6824,4026,6212,3735,6181,4018,5532,4582
12521,6815,4374,6114,5321,4178,6282,6677,6838,3709
12522,6462,6401,5737,4186,4910,5635,6511,5043,5516
12523,1261,6454,4668,4677,4583,5105,3682,3676,4582
12524,1261,6454,5589,4427,7031,5661,5881,5881,4848
12525,6462,5488,6108,5321,4178,6389,4178,3733,3709
12526,6815,6364,6379,5321,5989,5993,6464,5241,6045
12527,5551,6275,6866,4512,6467,6004,4767,5043,5850
12528,5551,5975,4716,4869,5050,6943,5726,3569,4582
12529,6815,4435,3993,4677,3835,5742,5517,4919,4034
12530,6462,5488,4594,6470,5587,4679,4902,6350,3570
12531,6815,5674,5244,3717,4200,5766,6649,4547,3842
12532,6815,5714,5244,5323,4101,5187,4101,3798,6872
12533,6815,3763,5361,6087,3982,6004,6566,4737,3755
12534,6815,6364,5911,6087,5989,5801,4329,4419,6259
12535,6815,6030,3993,5124,5909,5526,5526,5839,4333
12536,6462,6401,5737,5990,3533,6004,3759,5532,5821
12537,6768,6454,4668,5152,5437,5790,6681,3569,6543
12538,6815,6636,5803,4769,5320,3557,4612,4045,6441
12539,6815,4435,4924,5792,6630,6282,6677,5224,6045
12540,6815,6922,5584,5826,3878,6689,3659,6349,6572
12541,6815,6401,5947,4165,5755,6824,4902,5224,4141
12542,6462,5727,6200,5321,5587,6602,5095,5095,3709
12543,5551,601,3604,5405,5676,6018,6571,6611,3876
12544,6815,4435,4528,4486,6650,5707,5251,4919,5855
12545,6768,3972,3922,5771,4101,6853,5613,3783,6853
12546,6462,6824,5737,4694,3878,6018,6345,4091,6987
12547,6768,2598,6610,4783,3878,4632,5841,5627,4582
12548,1261,5538,5589,5990,6553,6602,5400,4091,5657
12549,6768,6824,5589,4915,4583,5959,4767,5043,4582
12550,6768,3613,234,4062,5755,5977,6648,5043,4582
12551,6462,6364,5069,3688,5320,3826,5449,5251,5610
12552,6768,3613,442,1634,2873,3230,1878,6464,6045
12553,6462,5714,5027,6915,6023,5469,5746,6838,4416
12554,6768,4023,3532,4062,5044,4679,6648,4624,4109
12555,6815,4435,6812,5321,6630,5257,6677,4547,6789
12556,1261,6275,5589,5124,4702,4679,6207,6421,4446
12557,6815,3989,5803,2879,4431,5257,4448,5397,6573
12558,6815,6636,5803,4368,5140,5469,6156,5241,6536
12559,6815,4435,5244,4256,5140,6102,3716,4919,4034
12560,5551,6824,3993,4978,6650,3608,6328,5532,6045
12561,6462,6241,5265,5124,3878,3988,5251,5926,6881
12562,6815,5714,5244,5890,6632,5469,5746,5868,5040
12563,6462,3613,4668,4677,6669,6853,3682,4179,3593
12564,6462,6364,3993,5124,5320,4236,4448,3935,6173
12565,6768,4435,4092,4677,6021,5993,3777,4919,4582
12566,6815,4374,3943,5036,5989,3916,5884,5224,4626
12567,6099,4023,5265,4677,3893,4679,6345,6508,6104
12568,6815,3989,5803,4769,4547,5257,5149,4547,6680
12569,6462,3289,5027,3537,3537,6252,6466,6276,5186
12570,6815,1558,6936,722,5227,6624,6989,5397,1558
12571,6815,6364,5600,6087,5989,6833,4530,5248,5248
12572,6768,5975,4376,5581,5044,6181,6960,6421,5437
12573,6768,6615,6307,5498,6384,3826,4705,4419,3898
12574,6815,5005,6759,2102,4359,4328,6989,6842,5261
12575,6462,6364,3532,4062,5755,6602,5361,4624,3709
12576,6815,4435,5798,4368,5283,5993,5483,4419,4422
12577,6815,3730,5244,5321,5140,5469,6156,6423,5159
12578,6815,5714,5027,5955,5227,3986,4612,5397,4515
12579,6462,3613,3733,4915,5050,4635,5050,6924,3541
12580,6462,3289,4275,6087,6160,5469,4329,5248,5248
12581,6768,4606,3993,4677,5633,6102,4902,6444,3570
12582,6462,6824,4668,6212,5920,6181,5304,5532,4582
12583,6815,180,3604,5405,4892,4269,4877,4898,3828
12584,5551,4163,4668,6212,5920,6853,5963,5920,4582
12585,1261,6275,4668,6212,6553,6004,4244,5532,5821
12586,6815,4163,6853,4745,4101,3610,4101,3686,6872
12587,6815,6636,5803,5077,6021,6851,6680,4323,3809
12588,6462,6401,5737,4915,4702,5189,6345,6419,4582
12589,6815,4189,5244,3717,5244,5766,6649,4181,4181
12590,1261,6401,6353,4574,4910,3796,3905,5532,4582
12591,6462,5714,5244,4769,5320,3986,4612,3986,5186
12592,6815,4435,6853,6212,3904,5993,6420,5925,4316
12593,6815,4388,5069,4769,5281,4791,4220,5839,6881
12594,6815,6615,6307,5890,6384,6833,3684,4419,3898
12595,6462,6401,6353,4574,4157,3608,6328,6464,4582
12596,6815,3989,5235,5648,6632,5469,5931,6838,4422
12597,5551,6824,4668,5152,5920,5105,6501,3569,6543
12598,6815,4435,6114,6114,5140,6114,3834,6294,6567
12599,6815,4435,5682,5321,3904,5023,6912,6057,3709
12600,5551,5488,6274,4869,5050,6581,3759,3569,4582
12601,6815,4715,5803,4769,5633,4236,4612,4575,5640
12602,6462,6401,5737,5990,5867,5189,3794,5199,5464
12603,6815,5674,5244,3717,4200,6853,6420,4995,3593
12604,2980,5714,3929,1190,5044,6470,3794,4227,5261
12605,6462,6401,6353,4062,5755,4679,4902,6350,5352
12606,1261,6275,4960,4783,3908,5907,6345,6508,6104
12607,6768,6824,5737,5160,4259,5189,6648,5199,4109
12608,1261,4023,5737,5990,4259,5189,6345,5199,6104
12609,6462,5552,4912,5321,3977,6282,4544,6464,6045
12610,6768,3909,6610,6212,6319,4464,4544,4919,6045
12611,5551,3613,5737,3542,3542,5673,5881,4091,3851
12612,6815,5488,6866,6172,3740,5802,3759,5043,7014
12613,6768,6364,4275,6915,5320,4791,5517,6915,4097
12614,6462,6364,7008,6623,5320,3986,6573,5397,5186
12615,6462,3909,4668,4937,3835,5470,5931,4937,4582
12616,6768,6364,5584,5955,5320,7010,5582,5397,6140
12617,6768,3909,6610,4677,6021,3589,3575,5333,6946
12618,6462,3909,6582,4772,5920,5993,4104,3676,4582
12619,6462,3289,2596,5908,6021,5652,5468,5594,4582
12620,6462,6401,4668,5990,5050,6984,5095,4601,5850
12621,6815,6364,5244,4062,4101,4900,5931,5594,5850
12622,5551,4023,5737,4915,3533,5189,6345,5928,4582
12623,6462,6454,5589,4427,3908,4966,6345,6421,5591
12624,6462,6615,7008,7044,5320,3986,6289,5397,5186
12625,6815,3680,4293,6159,6021,3608,6464,5532,6045
12626,5551,6824,6666,6212,6780,5993,6420,5920,4582
12627,6815,6364,3943,4486,6061,4382,5251,5532,4034
12628,6099,3745,4429,6623,4001,6833,5526,4370,6045
12629,6815,4435,3943,7044,5909,3916,5483,6037,6787
12630,6815,5824,5803,5633,5140,6114,4448,4547,6173
12631,5551,6420,5206,4566,6129,6310,4061,3569,4582
12632,6768,6364,5600,6623,6048,5585,4216,5224,6045
12633,6815,5714,6114,5405,5140,4897,6156,4597,4422
12634,6815,3613,6459,3542,3893,4679,4684,3543,3828
12635,6815,5674,6114,4256,5140,7050,6677,5692,6045
12636,6462,5714,5069,4769,6048,5526,4530,3935,4626
12637,6462,3780,5409,3820,4583,6122,4829,6421,7016
12638,6768,6364,6127,6023,4559,6862,5891,4419,5248
12639,6462,3909,2493,5089,4966,4966,3712,6421,4074
12640,5551,6824,4668,5881,5920,5790,6501,3569,4582
12641,6768,3972,5244,4478,5920,5766,5931,5920,5244
12642,6815,3613,6459,4658,3893,6018,4684,4227,5205
12643,5551,6866,4026,4186,4910,5707,3796,5532,5635
12644,6768,4023,5589,4783,5182,4679,5095,4728,3824
12645,6768,6364,5244,6087,5989,5766,6001,4419,6045
12646,6815,6824,6307,6598,3878,6833,5251,5251,6787
12647,6768,5786,6016,4677,3904,5939,4544,5604,4582
12648,6815,6030,6114,6114,6844,6418,6677,4547,6523
12649,6768,1975,3929,6440,6402,4360,4350,6682,4309
12650,6815,6636,5244,5405,5320,6607,5530,4547,3727
12651,6815,5714,5244,4769,5320,4246,5374,4547,6173
12652,6462,6401,6610,6212,6319,6310,4828,4728,6987
12653,6815,6636,5244,4368,4101,5406,3857,4995,6774
12654,1261,5786,5589,5881,5050,5175,5881,5881,4582
12655,6815,5357,5798,4368,6632,5993,5483,4597,4422
12656,6462,4163,4668,5152,5050,6004,3764,5627,5796
12657,6815,6352,1148,4546,6021,5469,6007,5594,3885
12658,6815,4435,5244,4486,4101,5766,5229,5920,3562
12659,6462,3909,6355,4256,6319,5993,5979,4419,6045
12660,6815,6364,4275,4769,6048,5585,6495,6838,6412
12661,6462,180,5783,3542,5783,5673,6345,3783,5575
12662,6462,6275,4960,6077,4910,6004,6328,6419,6328
12663,6768,6610,6610,4427,7031,3608,6345,6421,6987
12664,6815,4435,3558,5766,5283,5766,4562,4419,5698
12665,6815,6636,5244,5244,5140,5616,6156,3543,5539
12666,6815,3989,5070,6087,4313,5469,6631,5915,1069
12667,6815,6615,6572,5918,6384,5749,5606,6349,6572
12668,6815,6364,5911,4256,6632,4416,6738,5594,6312
12669,6815,6364,4257,6507,4178,5469,5526,4370,6045
12670,1261,6824,5589,5124,4157,3796,3759,5532,4582
12671,6815,6352,3811,5795,6021,5040,4380,5241,3809
12672,6462,4435,6162,4677,6630,5939,3777,4547,5871
12673,6462,4023,5737,3794,3893,6955,4902,5627,5796
12674,6462,6420,6853,6212,6319,6285,6420,3569,4582
12675,6462,3613,3682,3820,4259,6645,6375,3542,3755
12676,6462,6275,5589,4869,5050,4518,4767,3569,4848
12677,6815,4163,4668,6212,5050,5993,6420,3569,4582
12678,1261,3613,5589,3542,4583,5673,6960,4702,3851
12679,6462,5714,5027,5955,5320,3697,7015,5397,6173
12680,6815,5714,5027,4769,5320,4791,6959,3722,5415
12681,1261,6275,5737,3542,3908,5189,6375,5199,3851
12682,6462,3972,4327,4478,6148,6102,5891,6421,6720
12683,6768,5714,5027,5633,6466,5257,6466,5477,5477
12684,1261,4023,3782,4427,5920,4966,5203,5532,4582
12685,6462,4435,6853,6470,5906,6853,4101,5319,6567
12686,5551,5538,5589,6870,6553,5189,4018,6421,5657
12687,1261,2621,1401,2210,6007,5023,4031,4728,4545
12688,2263,6364,5584,5766,5320,6833,5884,4547,5357
12689,5551,6824,4668,4772,5920,5993,5203,6608,4582
12690,6815,4374,6812,4769,6630,6851,6495,4547,5415
12691,6462,6401,4026,4978,6553,6004,3759,6421,5509
12692,6462,6824,3558,5124,5050,6698,6420,5594,3723
12693,1261,5714,6122,4783,6553,3689,6187,6421,3689
12694,1261,3613,5647,5323,4259,5187,4829,3798,5657
12695,6815,4715,5803,5077,4347,3557,4612,4045,5640
12696,5551,6824,4018,6172,5931,4796,6677,5532,4588
12697,6815,6615,6928,5404,6384,5213,6959,6928,6572
12698,6099,5552,5647,6824,6129,4348,5891,5532,4276
12699,5376,3989,4042,4368,1089,4328,4359,3543,1089
12700,6462,6824,4668,4772,5182,6282,5203,4919,4582
12701,1261,6275,5737,3542,3908,4632,5815,6421,5437
12702,6815,4374,3558,5036,5884,6833,4216,5224,5267
12703,1261,5975,3993,4677,6187,5193,6187,5250,6789
12704,6462,6275,5737,4186,5867,5189,3759,5043,4582
12705,6815,4435,3943,5322,6632,5766,3943,5486,6045
12706,6815,6091,3943,5077,5357,5766,5374,5814,4181
12707,6815,1584,2860,4882,5050,5469,6007,6550,6007
12708,6815,4715,4528,6819,5283,5766,5766,5920,5502
12709,6462,3613,6459,5955,6033,6624,6989,5397,6325
12710,6768,3613,6459,6470,6844,6102,4902,4737,5821
12711,6462,6364,6610,6087,5270,4791,4902,6838,5897
12712,6462,3909,4668,5990,5044,5189,3759,3569,3755
12713,6815,6364,3993,6654,5140,5469,3834,4370,4422
12714,6462,3613,5798,4694,3878,6607,6648,4260,3593
12715,1261,5538,5737,3542,3908,5189,7021,6421,3851
12716,6462,6824,3993,5124,6650,5707,4244,5532,6787
12717,6815,6364,5144,5890,6021,5040,5526,5594,3809
12718,6462,3909,5589,4186,3740,6421,3759,5199,4446
12719,6462,6401,4026,3735,4157,6282,5304,5532,4157
12720,6768,3680,6138,4416,5989,5801,3882,4419,6570
12721,6815,6030,6936,4624,3642,4328,4902,5456,5048
12722,6462,2206,6138,3820,5994,5109,5581,6421,823
12723,1261,3613,6666,4677,3695,5993,6363,3676,4582
12724,6768,6615,6162,4368,4803,6447,5517,4547,4806
12725,5551,6401,6610,4869,6467,6943,3575,5532,4582
12726,6815,6364,7013,4937,6632,3916,6495,3961,3593
12727,6815,3989,3943,6087,5140,5993,5361,4393,6045
12728,6462,3909,4716,4978,6359,5993,6420,6543,4582
12729,6462,601,3929,3254,3893,5189,6375,4898,4582
12730,6462,6401,5206,4978,4559,3608,6328,4919,4582
12731,6462,6401,3733,5792,3860,6282,4902,6838,3691
12732,6462,6401,6610,4869,5044,6637,5332,5885,3691
12733,6815,3074,5682,5496,5501,5469,6348,5915,3885
12734,6462,4023,5737,3820,4259,6645,6375,6421,7004
12735,6815,6364,5285,4546,5685,6833,5149,4370,6045
12736,1261,3581,5589,3542,5437,5661,6960,6421,5437
12737,6462,3680,5768,3688,5320,4154,4612,6838,5897
12738,1261,6275,5589,4869,5050,6943,3759,6421,5509
12739,6462,6364,4429,6623,6048,4236,4612,5224,6182
12740,6462,5786,5589,3542,4583,5470,4018,6421,5437
12741,6462,6401,6127,5124,3796,5193,4680,5532,4446
12742,6768,3613,6743,4677,4908,5825,5251,5250,6617
12743,5551,6866,6866,4186,6467,6310,3759,4655,6118
12744,1261,6275,6866,4186,5867,4518,3759,5043,3691
12745,6815,6615,3943,6819,3878,5766,5884,4924,5357
12746,6462,6401,5737,4915,4583,5189,5400,5199,5464
12747,6462,3613,2956,3360,6329,5189,6345,4361,6329
12748,6815,3730,5226,3791,3878,5766,5303,6349,4683
12749,6815,6636,6521,6538,4163,4270,5848,6550,4921
12750,5551,6824,5589,3542,4583,4966,4018,5532,3851
12751,6815,180,3604,5405,3982,4679,5650,5650,5261
12752,6815,5357,5350,6470,6669,5993,4215,6145,6045
12753,6462,6275,5589,5990,3740,5189,3759,6421,5589
12754,6815,4374,4429,4575,4347,3986,4612,3869,5640
12755,6462,3208,5027,4769,4547,5257,5149,4547,2879
12756,2335,3989,4042,6470,5140,5993,5891,3790,6045
12757,6768,3613,4594,5990,5587,6581,4661,3569,4661
12758,6768,4023,5737,4427,4665,6310,4767,5043,6987
12759,6815,5714,5803,4575,6810,4236,4612,4575,5640
12760,6462,3613,5265,4677,3893,6470,5553,3893,5591
12761,6815,1558,5366,6470,528,1989,4909,4624,3858
12762,1261,3613,5265,6212,6831,5993,5203,5043,4582
12763,6462,601,3604,5405,6632,5469,5746,5594,5261
12764,6462,4435,6666,6697,5044,6102,5194,4937,6828
12765,6815,4435,5803,4316,3904,6853,3777,4435,4488
12766,6815,3909,5127,6819,3904,5993,3777,5241,4921
12767,5551,6275,5737,6172,3533,6586,3759,6283,6310
12768,6462,5786,5206,6819,5187,4966,4870,5532,4770
12769,6815,3763,5285,5321,4178,6389,4178,5550,3885
12770,6462,6401,6610,4915,5050,5189,3759,5043,6962
12771,6815,3989,5584,6915,4101,4897,4681,4597,5415
12772,6815,5357,3943,4291,6632,5585,3943,5241,3932
12773,6815,4435,6666,5321,5050,5993,5318,6464,3885
12774,6462,3317,5285,4677,4556,5023,3777,5915,3709
12775,6462,4606,4528,4677,5320,6102,6771,4547,4181
12776,6768,5714,6039,1430,3878,6310,5841,3569,6567
12777,6462,4023,6353,4915,6211,3965,6345,3569,5464
12778,1261,2910,4668,4478,5920,6102,6569,6421,5437
12779,6815,5714,6307,5918,3878,5168,3659,5926,6572
12780,6815,4374,4275,4769,3776,6833,4530,6833,4569
12781,6462,1538,2596,6159,4559,6102,5891,5307,5509
12782,5551,3613,6459,4658,3893,6470,4684,4227,3573
12783,6815,4435,6853,6212,5920,5825,5754,4919,5754
12784,6768,4606,6355,6087,6800,5802,5496,5459,6045
12785,1261,6401,4661,4869,5755,5189,4661,4093,4661
12786,6815,6030,6737,5792,6669,5993,5318,5925,4545
12787,6815,6364,6162,6915,6061,4791,6220,6838,3593
12788,5551,6831,6353,5792,5050,4655,4651,3569,4582
12789,6815,3989,6851,5890,4178,5585,5526,4370,6045
12790,6768,3613,3982,6470,3893,6018,4684,4227,5261
12791,6462,5975,5589,4978,3905,4966,6328,5278,4588
12792,1261,6275,6353,4512,6467,4518,4767,5043,5850
12793,6815,4435,5244,4937,4101,6853,6420,4179,4181
12794,6462,6824,5911,6819,5281,6824,4870,5532,6118
12795,6462,5714,5069,5124,5281,4791,4220,5839,6173
12796,6768,4002,6610,6023,4559,5469,5891,6838,4141
12797,1261,6275,5737,3542,3908,4632,4466,6421,5589
12798,6768,4002,3929,6440,6402,6102,4350,3657,6222
12799,6815,5714,5610,6819,5281,5168,6959,4705,5610
12800,6815,4023,6208,4062,5044,4076,3740,5122,5500
12801,6768,837,1148,4677,3904,5825,5203,3686,6853
12802,6462,6866,5206,4186,6467,6118,3759,3569,4848
12803,6462,3909,4668,5471,5050,6853,5754,3569,6853
12804,6815,6636,6114,5225,6632,5469,5931,4603,3593
12805,6462,6824,5589,3820,5437,6004,4018,5532,6543
12806,6462,6364,6127,6623,5935,5585,5526,6838,4165
12807,6815,3074,5129,5321,3763,5023,4031,5915,3709
12808,6815,6636,5244,6114,4101,5766,5931,4699,5415
12809,6462,6824,4018,6538,5931,3689,5931,4510,4416
12810,1261,6275,5589,6870,7031,6943,3630,3569,4582
12811,6815,6364,5911,5124,6632,6118,5578,4419,4582
12812,6768,5254,6016,5724,4284,4382,5251,4728,5841
12813,6815,6091,5803,5953,6021,5469,4448,6838,4422
12814,3066,4404,6459,6659,3878,5993,5483,4150,3713
12815,5551,6275,6339,6339,4157,4079,5304,5298,5298
12816,6462,6824,5244,6212,6650,4382,5251,5532,4181
12817,6815,4374,5244,4256,5140,5469,5746,5594,4422
12818,6462,6397,5610,5124,5320,5168,6959,5749,5749
12819,1261,4023,6610,6635,4559,5193,5375,5513,5173
12820,6768,2772,978,2210,423,2699,4681,4763,4582
12821,6462,3208,6974,4677,3904,6282,6464,6464,4582
12822,6815,5714,5908,5908,4559,6102,5581,3657,5365
12823,6815,6824,6138,4978,4966,4270,5050,5532,5509
12824,6462,4606,3993,5321,3904,6004,5203,5532,4582
12825,6815,6824,3993,4677,6650,4671,4244,5532,4981
12826,2263,6650,5206,5124,6650,5635,5057,5532,6881
12827,1261,6824,5589,6172,6034,4446,3759,6419,4446
12828,5551,6824,4018,6172,6836,6566,4829,3798,4117
12829,1261,6275,5737,5990,4583,5189,5400,5199,5796
12830,6462,6401,4293,6635,4559,3589,6970,6682,6222
12831,5551,6824,5206,4566,5437,6310,5841,3569,4582
12832,6462,6030,5737,4658,3893,6018,6571,4260,7004
12833,6462,4606,6666,5637,5281,6607,5891,5532,4034
12834,6815,5674,5803,5321,5989,5585,3882,4419,5248
12835,6815,3989,6513,5077,5009,5009,3943,3961,4482
12836,6815,5674,5803,5077,6021,5469,5149,5181,3809
12837,6768,3909,4668,3820,4101,4632,4018,5920,4582
12838,6768,6364,5285,5321,6630,5257,5891,6838,6045
12839,6815,3989,4429,4769,5685,5585,4530,6838,4808
12840,6462,3613,1923,2413,4556,2413,4274,5915,2139
12841,1261,6401,5737,4915,5072,5189,6345,5199,6104
12842,6099,4023,5737,3542,5187,4658,6345,4260,5591
12843,6462,6824,4026,4937,5931,3916,5931,5839,6045
12844,6815,6364,5285,6159,5685,3608,6334,3685,6045
12845,1261,6275,5589,4186,6781,4966,3905,5532,6987
12846,6815,4435,5226,5077,4001,4001,5517,4919,3809
12847,5551,6401,4668,5152,5050,6984,5176,3569,4582
12848,6815,6364,4018,6172,5931,6824,5931,5532,3593
12849,6462,3613,5737,3542,3542,6310,6345,6421,6987
12850,6815,601,5798,3820,6021,5720,3632,3859,4859
12851,6462,6364,5584,6819,5281,4382,4870,5532,5502
12852,6768,3989,4275,4624,6023,4791,5891,6838,6173
12853,6768,4231,6527,6635,4559,5193,5740,6682,6617
12854,5551,6824,5206,4186,6319,6984,6125,4093,4157
12855,5551,4606,6666,3711,5050,5993,6464,6543,6045
12856,6462,3780,4668,5095,6553,6004,6824,5532,4582
12857,6815,898,5803,5995,6021,5766,4133,4364,3558
12858,6768,3613,6459,5955,3650,6624,6989,5397,6199
12859,6815,6364,5911,5322,3878,6833,5251,5251,5610
12860,6462,6364,4429,6623,6048,4236,5149,5224,4808
